mjd,band,flux,fluxerr,detected_bool
59750.4229,r,6.187574,1.508847,0
59750.4306,g,4.992508,2.109247,0
59750.4383,i,11.26329,2.307279,0
59750.445,z,5.417078,10.326548,0
59752.407,r,6.663726,1.069457,1
59752.4147,g,2.122907,1.109775,0
59752.4224,i,8.481776,1.46666,1
59752.4334,z,11.314652,2.353606,1
59752.4435,Y,25.516369,9.489725,0
59767.2968,r,5.23812,0.885824,0
59767.3045,g,2.330908,0.764607,0
59767.3122,i,7.670609,1.342568,0
59767.3233,z,12.317941,2.146193,0
59767.3343,Y,15.49908,4.995862,0
59770.2179,r,1.071555,2.035887,0
59770.2256,g,3.10351,2.761961,0
59770.2334,i,7.047411,2.145064,1
59770.2445,z,8.834136,2.671301,0
59770.2557,Y,17.370802,6.28896,0
59779.3188,r,1.716759,2.320612,0
59779.3265,g,1.881591,2.810015,0
59779.3342,i,5.282257,2.251629,0
59779.3452,z,3.706871,2.971807,0
59779.3562,Y,24.05637,7.091619,0
59782.1897,r,-1.335431,1.44513,0
59782.1974,g,-0.238437,1.383136,0
59782.2051,i,-1.432489,2.341024,0
59782.2162,z,9.983779,3.096787,0
59782.2274,Y,6.51965,7.563364,0
59797.2861,r,-0.86458,1.061405,0
59797.2938,g,-0.793909,1.099494,0
59797.3015,i,1.865566,1.920971,0
59797.3126,z,7.567558,2.793179,0
59797.3237,Y,1.612413,6.972477,0
59800.3168,r,2.026152,2.283211,0
59800.3244,g,-6.534119,3.320142,0
59800.332,i,1.832959,2.641515,0
59800.3429,z,2.857573,3.050352,0
59800.3539,Y,23.824905,6.542778,0
