mjd,band,flux,fluxerr,detected_bool
59750.4229,r,0.527888,1.518063,0
59750.4306,g,2.042003,2.131308,0
59750.4383,i,-0.311059,2.316586,0
59750.445,z,14.856058,10.376835,0
59752.407,r,0.344697,1.073655,0
59752.4147,g,1.977159,1.122102,0
59752.4224,i,0.082075,1.470299,0
59752.4334,z,2.431298,2.360608,0
59752.4435,Y,-14.78094,9.516638,0
59767.2968,r,0.995909,0.88928,0
59767.3045,g,-0.726462,0.769027,0
59767.3122,i,-0.436377,1.345549,0
59767.3233,z,1.855686,2.151194,0
59767.3343,Y,3.134337,5.008242,0
59770.2179,r,-3.404888,2.051462,0
59770.2256,g,-5.31395,2.791885,0
59770.2334,i,0.652911,2.155143,0
59770.2445,z,2.913131,2.681244,0
59770.2557,Y,0.300094,6.305584,0
59779.3188,r,-2.659709,2.338245,0
59779.3265,g,0.142398,2.840982,0
59779.3342,i,1.754916,2.263564,0
59779.3452,z,-0.177892,2.98414,0
59779.3562,Y,1.639983,7.109885,0
59782.1897,r,0.168325,1.456426,0
59782.1974,g,0.625356,1.399367,0
59782.2051,i,-1.749988,2.354807,0
59782.2162,z,0.269806,3.107818,0
59782.2274,Y,13.117105,7.594424,0
59797.2861,r,-1.688381,1.069684,0
59797.2938,g,-0.108425,1.111881,0
59797.3015,i,-2.878599,1.93156,0
59797.3126,z,-6.200451,2.803521,0
59797.3237,Y,0.263757,6.998464,0
59800.3168,r,0.441422,2.300544,0
59800.3244,g,4.047264,3.358784,0
59800.332,i,1.031588,2.656825,0
59800.3429,z,-5.948765,3.063445,0
59800.3539,Y,6.083876,6.56012,0
