mjd,band,flux,fluxerr,detected_bool
59825.26,r,0.957451,0.944567,0
59825.2676,g,0.478232,1.03025,0
59825.2752,i,-2.467052,1.890381,0
59825.2862,z,-4.477709,3.003444,0
59825.2971,Y,10.687778,7.163227,0
59839.2161,r,-0.480804,1.14771,0
59839.2236,g,0.269012,1.267856,0
59839.2313,i,-2.057667,1.74207,0
59839.2422,z,-1.437845,2.500099,0
59839.2532,Y,-0.730079,5.857738,0
59842.1987,r,0.07961,1.050637,0
59842.2064,g,1.288221,0.998779,0
59842.214,i,1.822717,1.630942,0
59842.225,z,2.365067,2.317832,0
59842.2359,Y,-2.460207,5.544531,0
59851.2006,u,1.340582,2.517435,0
59854.2089,r,-0.299501,0.850416,0
59854.2165,g,-0.413056,0.793738,0
59854.2242,i,2.416069,1.355371,0
59854.2351,z,-2.010876,1.897782,0
59854.2461,Y,3.811975,3.919301,0
59857.1879,r,-0.507119,2.084682,0
59857.1956,g,0.959578,2.878588,0
59857.2032,i,-3.7847,2.256721,0
59857.2141,z,-0.495936,2.690158,0
59857.2251,Y,0.187779,5.146054,0
59867.16,r,-0.272815,1.05243,0
59867.1676,g,-0.218961,1.296493,0
59867.1753,i,0.250578,1.683142,0
59867.1862,z,-0.491167,2.504048,0
59867.1971,Y,0.903408,5.549212,0
59870.1521,r,0.395151,0.812612,0
59870.1597,g,0.319718,0.785282,0
59870.1673,i,-2.108766,1.24691,0
59870.1782,z,1.022639,1.699722,0
59870.1892,Y,-5.982395,3.978796,0
59873.1442,r,-0.038848,0.666464,0
59873.1519,g,0.110486,0.576671,0
59873.1595,i,-0.706174,1.002785,0
59873.1704,z,0.009908,1.562601,0
59873.1814,Y,-1.477022,3.762393,0
59874.1612,u,0.70974,1.723709,0
59875.1175,u,3.855099,2.125469,0
59876.116,u,-1.135795,2.158982,0
59877.1178,u,0.745368,1.732693,0
59878.1127,u,0.304992,1.782652,0
59879.1104,u,-0.094033,1.860652,0
59880.1181,u,-0.293106,1.283776,0
59884.1292,r,1.389125,0.935198,0
59884.1368,g,0.102734,1.027068,0
59884.1444,i,1.00635,1.147186,0
59884.1554,z,-0.923385,1.68336,0
59884.1663,Y,3.971954,3.802061,0
59887.0951,r,-1.802462,1.649294,0
59887.1027,g,0.410082,2.305141,0
59887.1103,i,0.606132,1.808689,0
59887.1213,z,2.345988,2.244177,0
59887.1322,Y,1.071248,4.722289,0
59896.0839,r,2.31739,0.935089,0
59896.0915,g,0.292456,0.947906,0
59896.0992,i,-1.032252,1.588549,0
59896.1101,z,1.266077,2.244075,0
59896.1211,Y,6.617885,5.01267,0
59899.0854,r,-0.313728,1.199674,0
59899.093,g,-0.920199,1.136025,0
59899.1007,i,0.409506,2.10211,0
59899.1116,z,1.338943,3.381381,0
59899.1226,Y,17.364016,9.14747,0
59902.0445,r,2.695806,1.388756,0
59902.0522,g,0.571367,1.300255,0
59902.0598,i,1.816725,2.013179,0
59902.0707,z,-2.339581,2.857146,0
59902.0817,Y,-4.102947,7.249204,0
59904.0584,u,-0.094583,2.314582,0
59905.0468,u,-2.111122,2.759666,0
59906.0474,u,-3.43269,2.191186,0
59907.048,u,1.344565,2.049128,0
59908.0487,u,3.803945,3.097277,0
59909.0494,u,3.105503,1.663827,0
59910.059,u,2.20613,1.698941,0
