mjd,band,flux,fluxerr,detected_bool
59770.3662,r,9.68764,0.629331,1
59770.374,g,0.914686,0.603981,0
59770.3817,i,26.822592,1.076564,1
59770.3928,z,39.550476,1.831427,1
59770.4039,Y,43.84314,4.634945,1
59779.3999,r,7.25527,2.050133,0
59779.4075,g,3.088615,2.773483,0
59779.4151,i,17.075041,2.45869,0
59779.4261,z,30.524923,3.27264,1
59779.437,Y,16.778273,8.551375,0
59782.2372,r,6.282173,1.221417,0
59782.245,g,1.451177,1.148074,0
59782.2527,i,19.410904,2.066161,1
59782.2639,z,23.470533,2.561511,1
59782.2751,Y,33.520432,6.322985,0
59797.3336,r,3.486259,0.986597,0
59797.3412,g,1.001413,0.946146,0
59797.3489,i,9.079671,1.686095,1
59797.3598,z,14.22966,2.599178,0
59797.3708,Y,23.302696,5.289098,0
59800.2328,r,8.529661,2.290788,0
59800.2406,g,-0.60225,3.296994,0
59800.2483,i,8.589931,2.453158,0
59800.2594,z,10.821062,2.709557,0
59800.2706,Y,9.866481,6.049651,0
59808.2223,r,3.363129,1.37729,0
59808.2301,g,2.676575,1.776072,0
59808.2378,i,7.299357,1.607745,0
59808.2489,z,11.060404,2.028144,1
59808.2601,Y,9.725045,4.191231,0
59811.128,r,3.146725,1.088353,0
59811.1357,g,0.536533,0.967491,0
59811.1435,i,8.669051,1.720798,1
59811.1546,z,7.999948,2.555868,1
59811.1658,Y,11.740773,5.431645,0
59814.1206,r,2.098046,0.908842,0
59814.1283,g,0.558505,0.88703,0
59814.1361,i,7.610556,1.387468,0
59814.1472,z,8.424012,2.072343,0
59814.1584,Y,6.705401,4.829229,0
59818.2219,u,1.864224,1.640092,0
59819.1176,u,-0.563263,1.861526,0
59820.1134,u,-3.071976,1.710453,0
59821.1113,u,-0.239751,2.64185,0
59822.1192,u,5.605683,2.765864,0
59823.1592,u,-2.921616,2.738567,0
59826.3574,r,2.557029,0.887664,0
59826.365,g,0.657981,1.010307,0
59826.3726,i,4.487414,1.593671,0
59826.3835,z,7.364025,2.494728,0
59826.3945,Y,3.393468,6.671171,0
59836.1402,r,0.044738,1.39891,0
59836.1479,g,-0.363876,1.99689,0
59836.1556,i,5.355084,1.747846,0
59836.1667,z,6.381046,2.130946,0
59836.1778,Y,6.411393,4.516358,0
59839.0783,r,4.366943,0.801664,0
59839.086,g,0.681384,0.797716,0
59839.0937,i,3.50177,1.358681,0
59839.1048,z,4.738203,2.085422,0
59839.1159,Y,-0.841533,4.742662,0
59842.0683,r,2.360934,0.791049,0
59842.0761,g,0.378131,0.711326,0
59842.0838,i,1.880492,1.232043,0
59842.095,z,6.47492,1.815521,0
59842.1061,Y,6.435019,4.442788,0
59851.144,u,-0.001546,1.754546,0
59854.0225,r,1.362322,1.185459,0
59854.0303,g,1.766576,1.404512,0
59854.038,i,3.557635,1.690556,0
59854.0492,z,3.630101,2.521154,0
59854.0603,Y,-7.436886,6.368544,0
59857.0931,r,2.405299,1.747735,0
59857.1008,g,-2.468307,2.484404,0
59857.1085,i,0.530955,2.099929,0
59857.1196,z,3.807953,2.541358,0
59857.1307,Y,7.069479,5.375982,0
59866.0173,r,1.1329,0.743431,0
59866.025,g,-0.233374,0.717213,0
59866.0327,i,2.037638,1.189328,0
59866.0438,z,1.175938,1.978086,0
59866.0548,Y,-0.348064,5.313293,0
59869.0189,r,2.60552,0.720079,0
59869.0266,g,0.127787,0.715056,0
59869.0343,i,0.428775,1.26476,0
59869.0454,z,2.371603,1.910322,0
59869.0565,Y,8.05425,4.63357,0
59872.0208,r,0.642575,0.706213,0
59872.0285,g,0.085223,0.59995,0
59872.0362,i,2.579646,1.071167,0
59872.0474,z,4.410121,1.702668,0
59872.0585,Y,6.813109,4.023308,0
59874.0266,u,-0.135872,1.394121,0
59875.0223,u,-2.652596,1.256009,0
59876.0318,u,-1.083919,1.736788,0
59877.0325,u,0.952959,1.433083,0
59878.0336,u,1.719035,1.499572,0
59879.0338,u,4.076422,1.580365,0
59880.0348,u,2.431349,1.136586,0
