mjd,band,flux,fluxerr,detected_bool
59770.3662,r,1.165771,0.625256,0
59770.374,g,1.421878,0.612757,0
59770.3817,i,0.830401,1.058294,0
59770.3928,z,0.544235,1.815084,0
59770.4039,Y,1.559585,4.629218,0
59779.3999,r,2.632515,2.066875,0
59779.4075,g,5.723477,2.81028,0
59779.4151,i,2.633786,2.469668,0
59779.4261,z,2.808158,3.279888,0
59779.437,Y,4.475821,8.584763,0
59782.2372,r,2.740217,1.230166,0
59782.245,g,4.466114,1.166375,0
59782.2527,i,-0.280513,2.070941,0
59782.2639,z,2.392827,2.565922,0
59782.2751,Y,0.463535,6.336044,0
59797.3336,r,5.329582,0.996625,0
59797.3412,g,7.121017,0.966579,0
59797.3489,i,4.44216,1.694973,0
59797.3598,z,3.028479,2.608383,0
59797.3708,Y,-6.640708,5.300531,0
59800.2328,r,2.542955,2.309388,0
59800.2406,g,9.635177,3.342747,0
59800.2483,i,1.8262,2.467363,0
59800.2594,z,3.078074,2.72085,0
59800.2706,Y,0.212773,6.071949,0
59808.2223,r,5.960452,1.390758,0
59808.2301,g,7.373442,1.801964,0
59808.2378,i,5.229085,1.617428,0
59808.2489,z,5.078701,2.035777,0
59808.2601,Y,0.831935,4.204207,0
59811.128,r,6.440174,1.100255,0
59811.1357,g,6.679521,0.988931,0
59811.1435,i,4.770619,1.730279,0
59811.1546,z,6.295196,2.568361,0
59811.1658,Y,-5.694099,5.449704,0
59814.1206,r,6.210366,0.920169,1
59814.1283,g,7.328914,0.909294,1
59814.1361,i,3.539435,1.394166,1
59814.1472,z,4.296434,2.081137,0
59814.1584,Y,10.507684,4.852199,0
59818.2219,u,10.345352,1.709593,1
59819.1176,u,11.195201,1.951302,0
59820.1134,u,11.884726,1.806015,1
59821.1113,u,6.671371,2.71166,0
59822.1192,u,8.842805,2.822883,0
59823.1592,u,4.41396,2.798527,0
59826.3574,r,7.400301,0.899451,1
59826.365,g,6.668006,1.031458,1
59826.3726,i,4.987842,1.604646,0
59826.3835,z,2.642394,2.505829,0
59826.3945,Y,-4.309492,6.69883,0
59836.1402,r,5.638099,1.413761,0
59836.1479,g,6.06197,2.025912,0
59836.1556,i,5.024445,1.75943,0
59836.1667,z,6.701043,2.14202,0
59836.1778,Y,6.622244,4.536044,0
59839.0783,r,7.132304,0.811341,1
59839.086,g,7.059958,0.819031,1
59839.0937,i,4.085732,1.368166,0
59839.1048,z,2.116026,2.095056,0
59839.1159,Y,5.691404,4.766165,0
59842.0683,r,4.349223,0.799803,1
59842.0761,g,6.706638,0.732686,1
59842.0838,i,5.413288,1.242705,0
59842.095,z,9.509769,1.826427,0
59842.1061,Y,-4.548911,4.458493,0
59851.144,u,9.277843,1.825344,0
59854.0225,r,4.434669,1.197738,0
59854.0303,g,5.674158,1.426101,1
59854.038,i,1.08232,1.700728,0
59854.0492,z,-0.958832,2.532919,0
59854.0603,Y,-4.716136,6.396102,0
59857.0931,r,5.574973,1.764404,0
59857.1008,g,-1.813961,2.516404,0
59857.1085,i,5.130118,2.115757,0
59857.1196,z,-1.344314,2.55321,0
59857.1307,Y,9.417598,5.400363,0
59866.0173,r,3.97059,0.752555,1
59866.025,g,3.952447,0.733633,1
59866.0327,i,5.42721,1.199693,0
59866.0438,z,1.210622,1.988261,0
59866.0548,Y,7.886569,5.33997,0
59869.0189,r,3.860304,0.727642,0
59869.0266,g,5.18506,0.733585,0
59869.0343,i,5.26324,1.276347,0
59869.0454,z,0.931918,1.919524,0
59869.0565,Y,2.644416,4.650745,0
59872.0208,r,3.809376,0.715417,0
59872.0285,g,3.091652,0.614042,1
59872.0362,i,2.998816,1.078674,0
59872.0474,z,-2.205139,1.709317,0
59872.0585,Y,1.962271,4.037767,0
59874.0266,u,4.368418,1.442042,0
59875.0223,u,3.445088,1.298063,0
59876.0318,u,6.503104,1.796152,0
59877.0325,u,5.635268,1.482718,0
59878.0336,u,6.640585,1.550688,0
59879.0338,u,6.084906,1.616645,0
59880.0348,u,3.153183,1.16006,0
