mjd,band,flux,fluxerr,detected_bool
59798.3205,r,0.409746,1.372296,0
59798.3281,g,0.356457,1.167188,0
59798.3357,i,1.319403,1.778794,0
59798.3466,z,1.025401,2.61957,0
59798.3576,Y,4.19366,5.397812,0
59801.3553,r,-1.23165,2.475648,0
59801.3629,g,1.905695,3.596264,0
59801.3705,i,3.391697,2.304462,0
59801.3815,z,-1.491624,2.531774,0
59801.3924,Y,3.28049,5.411252,0
59818.274,u,0.634145,1.824942,0
59819.2541,u,-2.603216,2.483059,0
59820.2522,u,-0.048483,1.937268,0
59821.2478,u,-2.563729,2.48487,0
59822.2433,u,-0.376622,2.912014,0
59823.2659,u,2.304851,2.753877,0
59826.3105,r,-0.932659,0.930676,0
59826.3181,g,-0.32447,0.937825,0
59826.3258,i,-1.843674,1.520545,0
59826.3367,z,-0.609612,2.170048,0
59826.3477,Y,4.973865,5.567427,0
59842.2456,r,-0.480529,0.858925,0
59842.2532,g,-0.142169,0.826652,0
59842.2608,i,-0.351542,1.331789,0
59842.2718,z,2.769619,2.181066,0
59842.2827,Y,2.971804,6.10159,0
59851.1792,u,-4.500235,2.627407,0
59854.1485,r,0.182836,1.237697,0
59854.1563,g,-2.592854,1.357329,0
59854.164,i,-1.056312,1.917404,0
59854.175,z,3.185285,2.788775,0
59854.186,Y,3.902838,5.820907,0
59857.1408,r,-1.926021,2.153855,0
59857.1485,g,0.38603,2.96156,0
59857.1563,i,1.496947,2.110729,0
59857.1673,z,1.022984,2.693995,0
59857.1782,Y,9.2935,6.666851,0
59867.1112,r,-1.022088,1.094986,0
59867.1189,g,-1.419527,0.989789,0
59867.1267,i,1.000082,1.551863,0
59867.1377,z,1.454915,2.372604,0
59867.1487,Y,-3.092822,5.861695,0
59870.1049,r,0.37963,0.981811,0
59870.1126,g,0.70003,0.835961,0
59870.1204,i,-0.340679,1.384084,0
59870.1314,z,3.607581,2.299129,0
59870.1424,Y,3.699701,5.309076,0
59873.0971,r,1.023472,1.052884,0
59873.1049,g,0.025508,1.058102,0
59873.1126,i,0.414806,1.453762,0
59873.1236,z,2.839523,2.083061,0
59873.1346,Y,-7.193253,4.612329,0
59874.1461,u,1.72097,1.653567,0
59875.0995,u,4.353521,2.083201,0
59876.098,u,-0.339591,2.478563,0
59877.0976,u,0.580474,1.801632,0
59878.0964,u,1.622477,2.060538,0
59879.0895,u,2.006473,1.910171,0
59880.1017,u,-1.016218,1.399315,0
59884.176,r,0.318033,0.776541,0
59884.1836,g,0.347333,0.901203,0
59884.1913,i,-1.178169,1.147985,0
59884.2022,z,0.441823,1.619546,0
59884.2132,Y,-5.61851,4.232994,0
59887.2856,r,0.279739,1.846235,0
59887.2933,g,-0.514239,2.240737,0
59887.3009,i,-1.443451,2.369941,0
59887.3118,z,3.093099,3.165984,0
59887.3228,Y,-8.310443,7.990207,0
59896.1307,r,-0.541006,0.830948,0
59896.1384,g,0.054606,0.714368,0
59896.146,i,-1.504181,1.404768,0
59896.1569,z,1.722129,2.206969,0
59896.1679,Y,-2.264453,5.979666,0
59899.1519,r,1.199403,1.380464,0
59899.1595,g,1.154346,1.410339,0
59899.1672,i,0.069916,2.397869,0
59899.1781,z,-3.671912,3.732716,0
59899.1891,Y,3.937454,7.949113,0
59902.1384,r,1.467926,1.199757,0
59902.146,g,0.996259,1.096503,0
59902.1537,i,-3.380719,1.959137,0
59902.1646,z,-0.314358,2.780278,0
59902.1755,Y,-1.677041,7.061427,0
59904.1053,u,-3.732551,2.328004,0
59905.0555,u,-3.06631,2.553008,0
59906.0562,u,2.753919,2.078766,0
59907.0567,u,0.230419,1.783956,0
59908.0681,u,-0.390731,2.738359,0
59909.0582,u,0.154049,1.872249,0
