mjd,band,flux,fluxerr,detected_bool
59798.3205,r,1.292149,1.364357,0
59798.3281,g,-1.177428,1.156517,0
59798.3357,i,0.744584,1.770317,0
59798.3466,z,0.355209,2.610101,0
59798.3576,Y,-7.082202,5.379859,0
59801.3553,r,-0.645747,2.460552,0
59801.3629,g,3.694597,3.565167,0
59801.3705,i,1.769985,2.293254,0
59801.3815,z,-1.135946,2.522818,0
59801.3924,Y,-0.432808,5.393625,0
59818.274,u,-0.89657,1.801014,0
59819.2541,u,1.117289,2.459767,0
59820.2522,u,0.188071,1.916378,0
59821.2478,u,-1.824925,2.456752,0
59822.2433,u,1.226093,2.883714,0
59823.2659,u,-0.993368,2.714369,0
59826.3105,r,-1.658392,0.925033,0
59826.3181,g,1.619537,0.931789,0
59826.3258,i,1.369898,1.514195,0
59826.3367,z,1.130348,2.162791,0
59826.3477,Y,-0.207864,5.5486,0
59842.2456,r,0.205595,0.853836,0
59842.2532,g,0.588373,0.820274,0
59842.2608,i,0.306126,1.32581,0
59842.2718,z,0.009741,2.172317,0
59842.2827,Y,-2.709283,6.082195,0
59851.1792,u,0.135265,2.598042,0
59854.1485,r,-1.399699,1.230082,0
59854.1563,g,0.236078,1.345501,0
59854.164,i,3.209838,1.909912,0
59854.175,z,2.209461,2.778614,0
59854.186,Y,-3.524781,5.801875,0
59857.1408,r,2.285513,2.141386,0
59857.1485,g,2.790739,2.936495,0
59857.1563,i,1.063113,2.100813,0
59857.1673,z,-3.973649,2.684233,0
59857.1782,Y,-1.470074,6.64338,0
59867.1112,r,0.976525,1.088892,0
59867.1189,g,-0.074744,0.981031,0
59867.1267,i,1.886682,1.54516,0
59867.1377,z,-1.736074,2.363728,0
59867.1487,Y,0.018614,5.84418,0
59870.1049,r,0.63406,0.976001,0
59870.1126,g,0.185946,0.827744,0
59870.1204,i,-1.416548,1.377705,0
59870.1314,z,-0.181632,2.289676,0
59870.1424,Y,0.533508,5.291732,0
59873.0971,r,0.63402,1.04622,0
59873.1049,g,-0.509528,1.048751,0
59873.1126,i,0.469387,1.447074,0
59873.1236,z,2.078132,2.075384,0
59873.1346,Y,-3.521286,4.598457,0
59874.1461,u,-0.865355,1.625713,0
59875.0995,u,3.027013,2.053122,0
59876.098,u,-2.091385,2.45059,0
59877.0976,u,-0.034935,1.778055,0
59878.0964,u,0.274423,2.030652,0
59879.0895,u,-2.525394,1.877928,0
59880.1017,u,-0.166571,1.383482,0
59884.176,r,-0.80127,0.771578,0
59884.1836,g,-0.395134,0.892832,0
59884.1913,i,-0.300525,1.142665,0
59884.2022,z,-1.871747,1.613629,0
59884.2132,Y,3.595218,4.222352,0
59887.2856,r,-0.185879,1.834891,0
59887.2933,g,1.478739,2.221836,0
59887.3009,i,0.707874,2.359213,0
59887.3118,z,-0.052851,3.15395,0
59887.3228,Y,9.019556,7.969433,0
59896.1307,r,0.104546,0.825955,0
59896.1384,g,-0.038539,0.707979,0
59896.146,i,-1.183569,1.398268,0
59896.1569,z,-2.533603,2.198576,0
59896.1679,Y,-4.807225,5.961845,0
59899.1519,r,1.791612,1.372334,0
59899.1595,g,-0.618179,1.396876,0
59899.1672,i,1.209052,2.38716,0
59899.1781,z,-5.981534,3.719589,0
59899.1891,Y,0.629549,7.924335,0
59902.1384,r,1.551396,1.192495,0
59902.146,g,1.949923,1.087997,0
59902.1537,i,-4.262448,1.950125,0
59902.1646,z,5.323875,2.772077,0
59902.1755,Y,4.002182,7.041729,0
59904.1053,u,-2.883251,2.30163,0
59905.0555,u,2.613404,2.53377,0
59906.0562,u,-1.059324,2.043132,0
59907.0567,u,1.997766,1.772766,0
59908.0681,u,3.271067,2.718648,0
59909.0582,u,1.607001,1.858176,0
