mjd,band,flux,fluxerr,detected_bool
59582.3282,u,-4.862982,2.727905,0
59583.2409,u,-0.731534,2.409606,0
59584.2432,u,0.710947,2.437294,0
59585.2363,u,3.525769,2.792942,0
59586.2371,u,-0.323333,3.196603,0
59588.219,r,-0.627293,1.129845,0
59588.2266,g,-0.011314,0.977008,0
59588.2343,i,-1.487527,1.52355,0
59588.2452,z,0.454744,2.175577,0
59588.2562,Y,-6.157925,5.756335,0
59591.2092,r,3.393043,1.861607,0
59591.2168,g,0.897798,2.002146,0
59591.2244,i,3.074908,2.004044,0
59591.2353,z,-2.080182,2.821456,0
59591.2463,Y,0.173853,5.835525,0
59594.2644,r,-1.279946,2.165334,0
59594.272,g,-0.130954,2.91921,0
59594.2796,i,-0.409116,2.480154,0
59594.2905,z,2.143649,2.948215,0
59594.3015,Y,-5.078953,6.978827,0
59618.1948,r,2.620611,1.037236,0
59618.2024,g,-0.770242,1.126957,0
59618.2101,i,-1.466274,1.81813,0
59618.221,z,3.580224,2.819025,0
59618.232,Y,7.172607,6.520137,0
59621.1291,r,-0.474573,2.457851,0
59621.1367,g,-0.553449,3.089209,0
59621.1443,i,0.375053,2.689315,0
59621.1553,z,3.122412,2.810518,0
59621.1662,Y,1.883553,5.798816,0
59645.1015,u,-3.345556,2.641606,0
59646.0655,r,-0.080469,1.596169,0
59646.0731,g,-0.378275,1.543874,0
59646.0808,i,-0.038289,2.457684,0
59646.0917,z,8.854835,3.968818,0
59646.1026,Y,-3.909384,8.812984,0
59649.0488,r,0.391347,1.676858,0
59649.0564,g,1.012398,2.066726,0
59649.064,i,0.116656,2.094959,0
59649.075,z,3.053188,2.954481,0
59649.0859,Y,4.469324,6.227209,0
59660.0422,r,-1.361447,1.050322,0
59660.0499,g,1.207134,1.088799,0
59660.0575,i,2.15678,2.146096,0
59660.0684,z,-5.578814,3.510242,0
59660.0794,Y,4.600184,7.580235,0
59663.0147,r,0.022094,1.557058,0
59663.0223,g,-0.275596,1.58518,0
59663.0299,i,1.875479,2.416374,0
59663.0409,z,1.900161,3.745383,0
59663.0518,Y,-10.555027,8.509156,0
59666.018,r,0.146356,1.61895,0
59666.0256,g,-3.062245,1.714804,0
59666.0332,i,0.171066,2.921962,0
59666.0442,z,5.644207,4.59411,0
59666.0551,Y,16.046024,8.500122,0
59670.0091,u,4.448049,3.252429,0
59679.0073,r,1.474829,1.524885,0
59679.0149,g,0.437145,1.951151,0
59679.0225,i,0.999123,1.904733,0
59679.0334,z,-2.064369,2.20088,0
59679.0444,Y,-0.367097,4.85814,0
59687.9971,r,-0.655891,2.053366,0
59688.0047,g,3.581293,2.680154,0
59688.0123,i,-2.040713,2.406395,0
59688.0233,z,-3.866535,2.797544,0
59688.0342,Y,-2.629619,6.500237,0
59690.9931,r,-0.047681,1.023816,0
59691.0007,g,-1.438836,0.955043,0
59691.0084,i,1.302243,1.626841,0
59691.0193,z,-1.777364,2.303092,0
59691.0303,Y,2.821635,5.642536,0
