mjd,band,flux,fluxerr,detected_bool
59770.3662,r,-0.517325,0.622422,0
59770.374,g,1.237989,0.60996,0
59770.3817,i,-1.23219,1.055515,0
59770.3928,z,1.715547,1.812702,0
59770.4039,Y,-1.560803,4.622201,0
59779.3999,r,-2.051715,2.060488,0
59779.4075,g,-0.540336,2.796862,0
59779.4151,i,-3.105361,2.463756,0
59779.4261,z,-0.479966,3.273979,0
59779.437,Y,11.123317,8.575147,0
59782.2372,r,-0.044455,1.225332,0
59782.245,g,-0.266178,1.156599,0
59782.2527,i,-1.519011,2.066637,0
59782.2639,z,1.24614,2.561466,0
59782.2751,Y,6.494019,6.32985,0
59797.3336,r,-0.190578,0.990415,0
59797.3412,g,-0.331249,0.953252,0
59797.3489,i,0.495457,1.689586,0
59797.3598,z,2.182705,2.603957,0
59797.3708,Y,-0.798263,5.293308,0
59800.2328,r,-3.248359,2.302457,0
59800.2406,g,8.408949,3.328992,0
59800.2483,i,-0.167931,2.461677,0
59800.2594,z,-1.659355,2.71562,0
59800.2706,Y,-5.707472,6.063751,0
59808.2223,r,-0.451907,1.384261,0
59808.2301,g,0.669786,1.790592,0
59808.2378,i,0.538135,1.611759,0
59808.2489,z,-0.44249,2.030482,0
59808.2601,Y,2.515941,4.199498,0
59811.128,r,0.854593,1.093564,0
59811.1357,g,-0.02034,0.975311,0
59811.1435,i,0.827474,1.724778,0
59811.1546,z,-3.501497,2.562219,0
59811.1658,Y,5.474869,5.444818,0
