mjd,band,flux,fluxerr,detected_bool
59825.26,r,0.134436,0.934819,0
59825.2676,g,-1.020455,1.015165,0
59825.2752,i,0.149269,1.876449,0
59825.2862,z,-3.401595,2.986443,0
59825.2971,Y,5.610009,7.127224,0
59839.2161,r,2.117473,1.137727,0
59839.2236,g,-0.022355,1.249782,0
59839.2313,i,-1.37733,1.729194,0
59839.2422,z,-2.782413,2.485998,0
59839.2532,Y,-0.660982,5.829782,0
59842.1987,r,-0.869908,1.040373,0
59842.2064,g,1.236973,0.984692,0
59842.214,i,2.521441,1.619257,0
59842.225,z,3.942326,2.305327,0
59842.2359,Y,-4.953795,5.518106,0
59851.2006,u,-0.778906,2.466877,0
59854.2089,r,1.09901,0.842941,0
59854.2165,g,0.216416,0.782932,0
59854.2242,i,0.949147,1.344518,0
59854.2351,z,1.01094,1.887456,0
59854.2461,Y,5.318041,3.901562,0
59857.1879,r,-3.640251,2.064466,0
59857.1956,g,-0.872284,2.83777,0
59857.2032,i,-1.112084,2.239995,0
59857.2141,z,-0.299886,2.674959,0
59857.2251,Y,-0.44786,5.121409,0
59867.16,r,0.233947,1.042324,0
59867.1676,g,3.083811,1.281054,0
59867.1753,i,-2.197852,1.670637,0
59867.1862,z,-3.383791,2.489949,0
59867.1971,Y,5.634708,5.524826,0
