mjd,band,flux,fluxerr,detected_bool
59825.26,r,7.299588,0.942285,1
59825.2676,g,8.184308,1.03061,1
59825.2752,i,10.182319,1.882141,0
59825.2862,z,5.37183,2.988031,0
59825.2971,Y,14.736265,7.130885,0
59839.2161,r,12.83179,1.146393,1
59839.2236,g,15.961492,1.269685,1
59839.2313,i,13.107702,1.737257,1
59839.2422,z,9.526411,2.490033,1
59839.2532,Y,13.944613,5.83753,0
59842.1987,r,10.985383,1.050077,1
59842.2064,g,13.807521,1.008501,1
59842.214,i,10.277566,1.625108,1
59842.225,z,14.454017,2.310763,1
59842.2359,Y,22.628071,5.530925,0
59851.2006,u,12.397865,2.525736,0
59854.2089,r,12.373646,0.855269,0
59854.2165,g,16.062246,0.817571,1
59854.2242,i,13.208632,1.354898,1
59854.2351,z,11.693779,1.894159,1
59854.2461,Y,17.960524,3.914332,1
59857.1879,r,9.136731,2.066804,0
59857.1956,g,14.633176,2.842251,1
59857.2032,i,7.521709,2.24309,0
59857.2141,z,9.748267,2.678601,0
59857.2251,Y,12.416316,5.129857,0
59867.16,r,12.58919,1.052704,1
59867.1676,g,15.28908,1.295743,1
59867.1753,i,12.943268,1.678786,1
59867.1862,z,14.593348,2.496013,1
59867.1971,Y,18.630869,5.532901,1
