objid,objclass,timetaken,tm_u,r_u,d_u,Fm_u,b_u,tm_g,r_g,d_g,Fm_g,b_g,tm_r,r_r,d_r,Fm_r,b_r,tm_i,r_i,d_i,Fm_i,b_i,tm_z,r_z,d_z,Fm_z,b_z,tm_Y,r_Y,d_Y,Fm_Y,b_Y
290499,SNIax,0.020794391632080078,18.915158430768308,22.18519216133329,25.088459052295473,6.7785396876403485,-1.2009996168704764,1.9842929627567356,72.49098212492497,29.999999999956696,1.7726037540709707,-0.4039320456982819,1.9838858897696723,72.37929876684115,29.99999999918383,4.886614869299391,-2.575927493953834,18.43272648947937,24.030692058479513,28.548115975919984,7.243075804946631,-1.8032697401363313,,,,,,,,,,
281580,SNIax,0.031089226404825848,15.641185186352278,44.313088325798816,93.45142331737333,36.41585449679712,-0.43785283547217674,,,,,,1.9842698658088582,72.47208926012418,29.999999999999027,0.3552774420776708,0.9127088994859714,,,,,,2.8090353645924893,33.3707012316939,29.323075132042604,1.6330400669607248,8.406037677993769,,,,,
201455,TDE,0.16892234484354654,4.052311181121945,54.008175423830224,30.62438745325153,5.64477961233995,-0.9543480187389048,,,,,,,,,,,2.9954893348636404,29.362350081703404,23.602109600906335,3.0333794045892706,-1.3971464352956384,,,,,,2.989053429989613,29.999847928249494,29.99994811397999,10.102858138344018,-4.615199282519621
168597,AGN,0.037394046783447266,4.113909450319473,55.63448631286758,30.60347150650813,5.64143634517301,3.922763850617928,,,,,,,,,,,3.033478703164874,29.999999979775055,29.999999993391608,0.8287885294482116,0.2997600057571234,,,,,,,,,,
254624,SNIa,0.0944051742553711,2.8830758003716497,48.77064385095313,56.37255627561683,4.472939994721868,0.604066780079739,,,,,,2.9338845492530394,27.680977892443533,27.5766867295543,5.084807757246317,4.244811999726563,3.5028438976378804,29.000847284395615,27.17671540429539,24.024853371431483,18.011944,3.2395298122027025,30.475207200655984,15.01602347067413,6.928844054379569,17.66312399996157,3.0354785667402138,29.999729219981294,29.999907426534328,13.652262370471881,7.618175904365256
163658,SNIa-91bg,0.15117239952087402,,,,,,,,,,,3.178452811878477,28.200396771000232,68.89735821042075,7.700822407245236,-1.8708882417116526,,,,,,6.218184140977469,31.485837554985466,29.881896532685264,3.388294004190854,-0.6344901347904955,2.995135351620933,29.96348959395141,29.96441505097294,2.729931243117981,-6.1363854650509495
126742,SNIax,0.013494412104288736,3.149090284143655,58.682323146950864,13.541754197677449,-36.37751026801561,-0.7429594019783201,,,,,,2.8905417545263665,29.889687419994715,30.184360752428415,2.0118689451343053,-1.8825555205871563,,,,,,,,,,,6.055599026425753,0.7123445974577824,59.75241835246019,11.481146054058083,-8.573204015201663
148637,SNIa-91bg,0.017919460932413738,,,,,,18.84528030025472,25.53183980878359,20.731244327677697,7.507901157077821,-1.4872918468670362,,,,,,5.414328492369984,29.174397565465487,29.02010518530666,-2.5145506964604536,4.373254519028895,17.384533198678202,23.864347805926794,24.315127947497363,7.520858829163539,-0.4793060000006238,,,,,
177469,SNIax,0.1447981595993042,2.1365929316561716,11.360309741997108,0.1241637332569557,5.542978686717495,-2.739450615869205,3.1009417291615073,30.31727366057736,29.368340125865345,6.775527777784893,-2.552248980314531,3.0504058186232403,29.999189816474857,29.999738900507346,3.9097018928857916,0.3475329911072617,,,,,,3.0343897625103025,29.99973961325819,29.999910558833097,3.84012005977202,-1.2156488855794418,,,,,
232342,SNII,0.014733552932739258,,,,,,18.202046562439,27.48065025620604,30.777870227467062,6.667517267783023,-2.5612505844709506,,,,,,1.9885980783918094,12.82745475321655,29.999999999998458,6.332413936927034,-0.7480563421067322,,,,,,,,,,
