objid,objclass,timetaken,a_u,b_u,t0_u,tfall_u,trise_u,t1_u,c_u,a_g,b_g,t0_g,tfall_g,trise_g,t1_g,c_g,a_r,b_r,t0_r,tfall_r,trise_r,t1_r,c_r,a_i,b_i,t0_i,tfall_i,trise_i,t1_i,c_i,a_z,b_z,t0_z,tfall_z,trise_z,t1_z,c_z,a_Y,b_Y,t0_Y,tfall_Y,trise_Y,t1_Y,c_Y
290499,SNIax,0.04024686813354492,6.239239729194416,-0.19865372756551586,17.82530817187201,3.7644561668949685,1.7312508651954417,19.37511251048541,1.242987085282571,3.624678389036547,-0.02405689876752227,-1.6121018860608887,42.74651107623907,41.20536282479074,7.884899416039345,1.0863690778569253,9.727451473562535,-0.05283535145877931,-5.88485943227625,23.58968262534788,22.79050452126093,8.461501483747554,7.274912041339301,5.188177055579579,-0.3979919881289361,0.19072728539626851,3.3561676476478626,3.3528639375623057,4.7312348642835,2.867719859037591,30.029631813336735,0.01226822268359336,-7.49734572114859,44.11762517853803,26.344262530919956,8.93821337170533,-16.511684696508993,,,,,,,
281580,SNIax,0.16887731552124025,1.3290441142962763,-0.7347249503455796,17.18593534547953,2.607511670045623,0.45773955595327104,16.13161501256999,0.04537257390852098,0.01008379209214603,-2.8209910130722835,0.8091394340334905,12.25112513666631,0.3435375913889024,-9.897500000002763,3.908728602985427,6.19579820679796,0.007444025694221643,6.030263222271914,37.62164025543569,5.05866033637548,14.870952016595451,-3.5157333779333384,13.823765838297778,0.13922546921079315,-9.870736161195811,8.357826845296895,5.667925481165965,5.340444665851456,-9.544307555833296,26.357669561896902,0.10107414899827469,18.41923941470618,3.8837520060105017,1.1697768326687148,17.76953862981217,1.6628260940814577,,,,,,,
201455,TDE,0.1535191535949707,0.20110229635533095,69.9126652056512,3.011555432549186,14.277419109547326,0.6467403208749222,3.209947776114457,-3.5069675086121443,,,,,,,,2.166891376858608,-0.38615241861984334,0.006136391755765749,1.4316829031643246,0.7892267023837269,-1.8382113860012212,1.1546749682751538,4.401809504359306,-0.14143846892465492,2.9992677054958,50.05812734976352,5.3800256281594665,3.680396711236873,-0.4168486637482788,10.650532899232429,0.22240535105553633,-2.4529553487472096,4.342562400175935,4.3420969183749625,2.1344192687731565,-4.280429586326401,16.487728917855883,-0.17203449237662505,2.202921684671832,67.76887092647942,6.52732297674428,3.2899341667840662,-1.4815579090479842
168597,AGN,0.08333822091420491,0.08479591136814363,197.05161335290506,5.953949165089994,0.15751462146704087,0.1435515160396081,2.977334174177807,1.688242420568437,2.511284959377862,-0.02414034195319972,-4.321372368150547e-06,49.99998967758421,25.00094579616405,0.00013363440057658385,0.0031735355742201887,5.698840858127993,-0.11062813723412673,-2.4070835372396625e-05,49.9999514663598,25.004701418198167,0.0013258572876961622,0.005557124127764955,2.259398330649605,-0.0782070282209858,3.0348298318469755,49.99994054735544,24.993475180656663,3.0618101816423695,-0.0011227091120271078,9.121275118981888,-0.023016088110470664,-7.485274078704593e-06,49.999985368465325,25.003104871644286,-5.6024678702366434e-05,-0.0059474767333134665,1.8102034896290569,-0.5044349783383346,-2.812967858990995e-05,49.999735460255486,25.014438447010896,-0.05886487888518055,-0.036479789800109005
254624,SNIa,0.09094480673472087,2.091130208865891,0.07141879753203677,3.0127793914815255,0.004256642171162605,0.004250989121521833,5.953950000006443,-1.7388766130000255,3.920438120652844,-0.15359219062800078,-2.5996873834440886e-05,49.999947552309706,25.004854103928185,0.01139580529705451,0.03362104291727745,16.66928197285703,-0.053164463532566306,3.034809291841769,49.999980643049774,24.99796186472126,3.034664622875984,-0.0013288212964955397,38.86220920648763,-0.0077634396246244975,3.034800441203795,49.99999571115016,24.99958868927985,3.034743966238344,0.0033410532890752686,42.06291335504961,-0.017226638035113415,3.0349026881362677,49.999992565059415,24.99927573274217,3.034926983944729,0.0013235719292666978,42.675116702093185,-0.07223230208742261,3.0348061842340694,49.9999768922961,24.997446107300913,3.034347117026183,0.14497973147304155
163658,SNIa-91bg,0.21042251586914062,0.11925955956755913,96.46774704607506,-1.9543749604896998,2.043054687179067,0.12627611068289668,1.1458990449023883,-2.9053289172666124,2.235844743815695,-0.0884160906354978,-3.0178208649555387,12.961154203271098,12.946864004740974,-3.021800666697543,0.0016216985227174015,3.2956127906333434,-0.23136499803382796,2.9786164019971584,49.94084875492982,24.98750054092687,3.0016936690775124,-0.06610372578995943,2.2501457472255,-0.1029987483368934,-3.0213530825238015,8.83336656311781,8.831197686614624,-3.0225431799598264,0.13693196853401446,4.550440313666485,-1.4764835116081467,4.4271462582428995,1.0807612637226667,0.3642785824641085,6.678225633610956,1.7482594718512403,,,,,,,
126742,SNIax,0.042694807052612305,2.086602323624505,-2.326412324214919,1.5264557302464818,0.9456354734532738,0.6084523575436172,1.1511123723428205,-0.49846808186682795,,,,,,,,,,,,,,,4.75296431979723,-0.12475027174932367,-2.8677374071302792,3.7796628237198524,1.889708981433926,-2.9866264422318007,1.0430221106545772,4.896131155556417,-0.033862074138564915,-2.77799001651882,12.112347223182837,12.038188239324928,-2.720003694382519,0.35098667736443717,13.13643040272076,-0.07126317575667893,5.006621163385271,3.2160699183013555,2.03047413935669,5.505358961330842,-2.914378584114275
148637,SNIa-91bg,0.07863259315490723,0.03518977577572293,-0.7302108469104672,14.237420719922586,2.843711175185946,2.8407583570190096,-9.897307033813812,5.053896780915004,8.773341178868236,0.33402710405380237,21.77398266286571,6.3065383667502095,1.949105771939339,18.170708375415874,-2.096830837984665,3.409753297974662,-2.723085017883797,18.99182213634176,38.64659666987051,2.7325293840986578,18.390747631527166,6.2033839799208,12.963251456702723,5.738387934511941,10.478933690515836,3.3840271438787295,0.8858241914640844,18.056471478867756,-11.904306092572424,16.754974855101352,-0.0957942975378581,19.19263378911421,5.328836712914516,1.6977456913321671,17.845349228209095,-0.2561385926392193,,,,,,,
177469,SNIax,0.04489541053771973,16.458461324087143,-15.976106486249527,0.051607285890517655,0.14069042499397502,0.006272653993451198,5.95391103576549,2.6784810203858354,7.080316169896902,-0.18747072882208418,3.0348301113172975,49.99994033504642,24.99343926905079,3.02996804336783,-0.0041306562072935555,8.49765935369588,-0.09913068741683889,3.03483397034714,49.99993386207757,24.992746112083562,3.0371673609888066,-0.015407389520447809,2.974140900397825,-0.23012250020279734,-7.269442015820889e-05,49.99994111692405,25.000908129083403,-0.012052891406099794,-0.003796747514103731,5.240375120551903,-0.1588808340011013,3.0349220999934867,49.99994626652363,24.994398456315302,3.038066964220498,0.004262581617695603,18.203859431108754,-0.163443606684406,-1.6745827661508455e-05,49.99994487731425,25.004502813922638,-0.002022566004015203,0.01761540757427658
232342,SNII,0.06300431489944458,4.658939587915256,0.5803979558348866,-0.7093867370978302,3.392235856270584,1.5182066183417626,1.507659775247464,-3.133759477210499,,,,,,,,5.2672466699415645,0.15601890919589131,-2.1052807971071807,4.627705919657081,2.000010376747253,2.1220986784907967,-2.167863967523119,2.295238482870862,-1.5707096266413085,-9.828181309259643,7.86683031693933,2.2946657107025876,5.604730539455606,15.513908925286383,15.380551986245159,-0.025245479650774623,4.379002803880918,53.69829328414474,10.360587079147173,7.146439491508904,8.834333871052921,,,,,,,
207132,SNIax,0.031417226791381835,1.7916857156284915,-0.10935941256234274,17.267157559240516,3.4393904842918235,1.5950134962212628,16.934401148120518,0.06883944063900646,3.8582506306052995,-0.05317824984852845,-5.948463246460012,6.170513358523492,4.917440652883394,-7.161047853231143,2.7349394312268083,6.961845528349513,0.016743061931228896,-4.709302293972432,22.124218679045388,22.114863966682396,6.83632348365924,-4.438431937856944,6.763997135365051,-0.009349982479834694,5.740760229670717,49.109798033449664,6.777040866769241,1.1967998955385017,1.1104182540370995,19.298894032272564,-0.003962650735003365,-4.288396179301408,102.57582802632425,8.892970151212003,0.35818237137012376,0.15989757131969393,,,,,,,
74982,TDE,0.06206955909729004,6.400761636936678,0.029297625711417995,-5.934339495120049,7.013643059549645,6.9697928161080975,3.191887366742307,-1.9095390907611065,4.477679719379976,-0.12801038535208953,0.4184796916429609,3.1018465330289797,1.8658086599876909,-4.14056499880279,2.897177683580083,7.103678789755833,0.05711732413725075,12.394497862097742,2.79343302052693,1.5231075314094693,10.851243588055917,-0.08732392503981226,7.554313207267295,-0.0419459786271869,7.6435743811570465,50.017369683030026,7.539916155613342,5.797916267108675,1.393751225663478,0.7009792905874743,0.21936594793661854,5.691356346311911,38.722793526284995,3.069210269816179,17.196958865532405,-6.748646243357874,,,,,,,
209780,AGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
