mjd,band,flux,fluxerr,detected_bool
59770.3662,r,-4.463081,0.633644,1
59770.374,g,-5.067714,0.628078,1
59770.3817,i,-3.59439,1.066221,0
59770.3928,z,-2.364625,1.822859,0
59770.4039,Y,-1.945203,4.6401,0
59779.3999,r,-2.349142,2.073134,0
59779.4075,g,0.369549,2.8213,0
59779.4151,i,-4.911569,2.47523,0
59779.4261,z,3.025591,3.28759,0
59779.437,Y,-12.377961,8.593225,0
59782.2372,r,-3.424916,1.23609,0
59782.245,g,-4.81305,1.174198,1
59782.2527,i,-3.982999,2.077595,0
59782.2639,z,-5.296042,2.571626,0
59782.2751,Y,4.182704,6.349754,0
59797.3336,r,-3.3546,1.000917,0
59797.3412,g,-3.335993,0.972326,0
59797.3489,i,-1.517407,1.700654,0
59797.3598,z,-4.862477,2.613977,0
59797.3708,Y,1.661304,5.313617,0
59800.2328,r,-0.976509,2.316267,0
59800.2406,g,-0.870805,3.353064,0
59800.2483,i,-3.174159,2.473583,0
59800.2594,z,-0.582523,2.727548,0
59800.2706,Y,-0.742177,6.083807,0
