objid,objclass,timetaken,A_u,t0_u,gamma_u,beta_u,t_rise_u,t_fall_u,A_g,t0_g,gamma_g,beta_g,t_rise_g,t_fall_g,A_r,t0_r,gamma_r,beta_r,t_rise_r,t_fall_r,A_i,t0_i,gamma_i,beta_i,t_rise_i,t_fall_i,A_z,t0_z,gamma_z,beta_z,t_rise_z,t_fall_z,A_Y,t0_Y,gamma_Y,beta_Y,t_rise_Y,t_fall_Y
290499,SNIax,0.06940727233886719,14.024999887550782,21.0216060294551,9.22663666558205,0.9999999999999906,1.1490116234937315,7.1436907269747385,3.985731647858197,15.739465706450794,1.0000000015208332,0.9999999999999999,3.4544308057840722,8.56081401427988,11.553354999998419,15.488098729019915,1.0000000000000029,0.8690015631739133,1.0000000000002063,74.06890156105395,8.422851476284157,46.07473338753874,2.1114709970295005,0.9999979893214501,1.0035477294857111,13.384146138857801,11.407958806640439,9.7707839074733,1.0000000000000002,0.21120635207767785,16.838159504680704,99.99983294739695,,,,,,
281580,SNIax,0.05814127922058106,0.8364193191393197,49.893799999998,10.768977870823642,3.5971879561661695e-35,1.0000000000000002,4.376739121423363,3.696535854324874,13.516909700245922,1.0000000000000002,0.8772852142562021,3.9022189785409216,99.99999999999869,0.36429859113546725,32.496604185513796,1.0871088943692748,0.9999999999999999,13.379504896290666,7.247878433539498,42.016674882771156,-1.0979857430448987,1.0000000000057738,0.6037281889918193,5.43224340308785,10.302365740110464,33.18399216253824,20.37609186372474,5.623363699639234,0.9864473021415002,1.7476798386354557,1.2018805427898753,,,,,,
201455,TDE,0.07071427504221599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168597,AGN,0.1576625108718872,33.06790499999994,-4.470644312766409,1.0000000000000049,0.3791191306503194,1.0000000000000002,9.851100661228458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254624,SNIa,0.15907804171244302,11.570717274764638,20.758670585440097,1.0006355786468137,6.266964444492533e-13,8.779574103251864,4.556559948620156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163658,SNIa-91bg,0.06416308879852295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126742,SNIax,0.2144655386606852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148637,SNIa-91bg,0.04404044151306152,6.82075670255435,0.345620798269892,1.0000000142912362,0.5573224777201718,1.0000001286288436,9.823128085249188,16.35661180045632,21.307903466878734,1.0000000000000104,0.3611784657540044,1.0000000000000002,10.285239410404182,5.59633215165233,-0.17585292725107413,1.0000037390348968,0.9999999985657019,8.49886715845776,3.003084604131546,21.730545613826596,3.5931154474172162,17.947733417302835,0.9218011490952658,1.0000000000000002,99.99999999999966,19.939669935328066,19.15456025476381,3.7253258247651972,0.27123043454829737,1.0000000000000002,2.9987361395266707,,,,,,
177469,SNIax,0.17290115356445312,14.183173181536368,22.428351361372922,7.192785289374644,0.9999108322555558,1.0003986137565282,4.579960729631982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232342,SNII,0.055313920974731444,14.700104494656324,29.302405089628383,1.2063928978241527,0.726048422483764,1.0000000000000002,3.0026940098003387,4.979429785285473,47.57425453409729,36.78359276328856,0.007007060091848773,1.0000000019566067,14.279013505720254,3.2637251139958443,47.47450637101118,1.095912728363037,0.06590812994543176,1.0047774416336557,7.439216243746844,27.92177499998623,3.7047980672196648,12.74070926015562,0.9765297420077419,1.0000000000000002,99.99999999999928,34.61490499999999,13.576475164344473,1.0000000000000002,0.7010337098358078,3.4406632573273854,17.400683002912125,,,,,,
207132,SNIax,0.16002174218495688,,,,,,,1.689303081877098,43.925075371301745,16.00334820483189,2.780437023072322e-35,1.75952561634576,4.154190325535325,4.006676776470288,40.112241875760965,18.762234421685932,1.3227638301581163e-24,1.2477583032334656,4.384767663701601,4.564332596977423,42.623004250290144,17.837159490461527,6.049389101594907e-23,3.2327513395238485,4.4273266554575486,11.112104992951554,47.884199925313425,12.372209337042337,2.916181676356006e-11,2.9230891054303476,4.78327278339548,14.010751496623811,13.7729753942016,1.000000000000063,0.6789417300004307,5.672062723985031,99.99999999998188
74982,TDE,0.09690658251444499,,,,,,,6.562228756075146,30.315549345929245,1.0000098965131894,0.3642622605027453,1.0000000000000002,1.9234801911806774,0.9832778604230172,43.754400000005255,11.01823094365798,9.191008937937833e-37,1.0000000000000002,4.30100733432597,3.7909713000027963,4.177913072427167,8.781239191021632,1.0902417475763441e-10,5.110347083616147,8.444866460476977,15.005894044466714,10.745297383978652,1.0000000026180207,0.9999999999997129,1.0000000272546754,99.58913616980118,36.61912902799489,37.65852508582813,1.0000000000000002,0.6110145679764727,2.0138365052142007,99.99999999999662
209780,AGN,0.003107865651448568,9.439766155309806,30.930352049711427,10.605109102568537,0.05563183716267599,1.3181917909677325,36.36955515563499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145074,SNIa,0.08470610777537028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273648,AGN,0.0004793405532836914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117415,SNIbc,0.15183405876159667,3.119209675335987,49.893799999998,10.82963512242447,2.4436658288507903e-13,1.0000000000000002,4.362203011983607,3.0656818748711796,14.479086532917307,17.607936755355226,0.3211647483074155,16.76685145331436,9.192083256154802,2.940764306780876,19.903772269334567,32.255890617402905,0.9999999999999999,1.0000000000000002,4.143975289361607,12.507144595808521,0.18364687869487104,1.000000973503473,0.9999999999999999,3.7277812910545274,18.749818006562847,1.7370100413181553,20.73960674936057,3.489284958069458,0.288062911215059,1.3499620541822175,1.0000000003080503,,,,,,
289116,SNIax,0.03484630584716797,6.16987341674114,49.89379997066219,10.778160181319759,3.403199174634906e-19,1.0000000000000748,4.375665801703097,4.979544996123393,16.578210990231142,1.0000000000384535,0.9999999999615198,1.1435795763856542,1.0000000000000038,8.774448294420708,7.358595263283073,1.000000000057594,0.45451133164761326,1.0000000000000007,7.430909336663632,74.28028999980556,-2.8821536921449984,1.0000000000000009,0.4247509754610405,1.0000000000004543,7.220891614091118,65.58552499918737,32.06362127055773,1.0000001082725298,0.7898410461349162,1.0000000000000002,81.30303476144455,,,,,,
146621,SNIbc,0.19430013497670492,0.8680724498561686,3.8183619826009214,21.63134332143177,0.0031060197902940873,1.0000000000000002,23.461768555419955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10150,SNIbc,0.042947610219319664,,,,,,,3.716999005103734,39.72639410571998,1.5851425627153648,0.9999999997013697,1.0000000000000002,38.64777790938152,4.447308280046816,9.781987031145295,25.739843714700985,0.9999999999999999,2.451263529630337,5.386188345668842,9.951179267072641,40.44183090422943,1.000055051532021,0.5781291745510153,1.18836764387011,81.11887885585958,11.315692510047983,39.87066763019432,3.856422543060714,0.9999999996908081,1.0000000000000002,88.97012451127475,6.603669765773877,8.646185853867982,8.389837327021501,0.9999999999999999,1.0000000010483223,90.02955871424446
182671,SLSN-I,0.11953882376352946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175174,SLSN-I,0.04820624987284342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132352,SLSN-I,0.13969731330871582,,,,,,,25.86686499999992,38.151542078175666,1.0000000000000693,0.5610207585682152,2.049684168908351,19.71427962938279,1.9904449999857563,-0.27604540127496136,1.0000000000463891,0.9999999999999999,2.1966288165852883,3.675657722388423,0.31873902779752994,42.14771480308318,1.2636456762683093,0.9999999999999999,19.429413310081223,3.220513862563773,1.9874622359953098,15.495652170431358,1.0000002116674491,0.9999999999999999,8.84343718561825,3.2705448951236193,8.724334055905004,47.884299999997886,10.734572328890936,2.006529083565207e-25,1.0000000000000002,4.359612468953886
282827,TDE,0.14663549264272055,8.4658223475203,23.7697674774518,3.0106923134658534,0.9778422482940127,1.202104021160679,3.576855165756735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
