objid,objclass,timetaken,tm_u,r_u,d_u,Fm_u,b_u,tm_g,r_g,d_g,Fm_g,b_g,tm_r,r_r,d_r,Fm_r,b_r,tm_i,r_i,d_i,Fm_i,b_i,tm_z,r_z,d_z,Fm_z,b_z,tm_Y,r_Y,d_Y,Fm_Y,b_Y
290499,SNIax,0.025007426738739014,25.228326458637547,13.277879121572306,1096.1383969560861,39.417924049257174,0.049012877435812105,1.9854577256884773,72.49244357832954,30.000000000000306,1.6871884653495677,-0.3179057348566248,1.9835580982006302,12.521300194385336,30.000000000456954,3.1428402419103896,-0.8321552290674448,45.62064800132795,94.54166763474656,267.0868506511735,56.91671819903549,-1.0556445468508397,,,,,,,,,,
281580,SNIax,0.030556440353393555,58.493333042854125,94.60099140028868,275.22287908838473,7.100136211942212,-0.13494768755344969,,,,,,27.80196429048756,65.4156398518371,135.09061836154652,22.520923506274556,-0.4871075196103022,,,,,,16.717364795589138,18.01140078397952,40.518439093367576,22.89356069210905,-0.3491654090478611,,,,,
201455,TDE,0.014965677261352539,25.647560599609715,72.16651088502897,31.60757236850861,2.784441898831773,-0.8719252361686227,33.93421374563903,38.12533172739938,1.4469740101920436,3.0560599978828478,-0.7803539265077112,,,,,,46.346777843209814,10.007379302133863,22.886473557582544,-27.88406078218352,-0.5006998141756038,29.1245069594463,81.05799073899551,186.10761856604375,35.46020173861866,-0.5552473417948834,2.9902099864257448,30.10559550772991,36.46486197051964,9.172870923292397,-2.148622740348886
168597,AGN,0.02245640754699707,1.7872319929721605,52.37629818784005,37.877707694504394,6.361874381649936,3.4760965105203603,18.02282981840896,26.208165334689603,2.1722860538428477,10.623152274202138,1.2327499364017116,60.116262937327924,271.9150766247537,26.35418832814577,42.97726232683142,3.537055253236986,58.640987431260704,61.41400957940773,16.09727248596466,4.574874491078011,1.9761808065625168,54.9133033236042,154.8787040894567,328.02649936037056,47.46382543959823,3.190193478146061,19.39050139989568,36.44801664154191,1.068723777655059,19.406261691780983,-1.2423250158231363
254624,SNIa,0.007154512405395508,11.878123893783759,72.60539190334106,36.19418858388396,-6.809309447518322,1.2961741729002871,,,,,,3.0385552654239363,73.31324880404604,29.999999999999996,7.198323006449052,1.1438015213609094,3.02307547898777,15.815930926031484,30.000000000000522,12.818344436810879,6.632930430023491,3.035975930066887,14.799424058139833,30.00000000007861,9.969890366575093,11.0629856372406,3.008650113642769,75.63554228281747,29.99999999999985,12.456137876923263,9.698115656092158
163658,SNIa-91bg,0.06567678451538086,,,,,,57.983521165998326,30.123469897120994,30.00271555043056,5.343684845619099,-0.1387673746573179,34.37526992127154,167.96333275041675,1.9987586290305033,39.67854871555872,-1.9961998920540505,34.46289224707292,161.6464348412166,1.3449374879604143,44.07325181695328,-1.5003053235466743,34.41948520506286,162.47352752873994,1.996501281550778,63.296257996332926,-0.5426320370051728,34.21369056164565,167.45159540420056,2.929048708056665,56.178537429113874,-6.269902133554302
126742,SNIax,0.011984904607137045,62.773362448452815,45.79714893624933,29.999999999999865,4.580046558896678,-1.5466365589071585,33.813645684928154,34.13094091101508,2.77443354979746,6.207841988258615,-1.108468997898211,35.020264953998556,24.367050036968845,0.976455856123528,3.8602024321689385,-1.5323614428574186,33.47691630111818,45.57815982487801,4.496911651515327,5.945038105360874,-0.8387488874271556,31.740236732694235,28.87603522903864,32.799323071210246,5.763380462279123,0.2028234165101558,33.459522524293384,176.23606872702112,40.715140361124824,32.66291958551941,-2.5591840967365305
148637,SNIa-91bg,0.02120486895243327,,,,,,21.198640521561046,16.24359416705345,1.3313720877613082,5.727351060729547,-1.4344344063837295,,,,,,18.168211015271382,24.470556488695458,44.57030272853324,10.718863754296452,0.9707189950252219,20.99482000977649,18.175230439777923,10.124205401208982,31.513366143025674,-0.07849191033876483,,,,,
177469,SNIax,0.10111823081970214,3.9629880437450553,30.001615248102222,30.00716490922419,5.024623645370951,-1.1008324469160937,3.034820302470098,12.679508702120312,30.0,3.950525500449175,-0.4145135005313235,3.0343424168015867,12.745033413475628,30.000000000569337,4.520611238352375,-0.2871849177892717,58.780725609199735,159.17354400522706,1.1628950616618992,5.450830973562652,-0.8923702647973909,52.44369320381085,29.700124009976367,866.3420529778293,115.28089943525262,-0.4114437741118015,,,,,
232342,SNII,0.03612074851989746,28.486090684104852,151.66517848543492,158.1705378236827,16.777956145911794,-0.32180571517535245,48.805566610667036,59.64847783296634,125.75130785989333,10.995672611977739,-1.190977972722555,48.70993094720859,59.12101358017422,109.6766304955913,5.965957327956676,-0.5133561611118439,1.9872928887310182,72.83812592281173,30.00000000000655,5.455825780493063,0.12984899473041914,52.278787669081325,213.22534996002085,24.017985737054723,24.70665282770094,0.8381655012649185,,,,,
207132,SNIax,0.05625693003336588,26.952555976564977,11.764802050614781,57491.20793304361,4.908963655616016,-3.5462927455537043,53.796646387980836,10.609428902000678,277715.29305002093,4.356221052462125,-0.3846392033282478,92.75256095942282,10.011249758624537,0.0021106192891813995,7.318190377829885,-0.1723662872431822,92.75265000000502,9.02147253771248,0.01266728704335113,10.292384521534082,-0.4795319487515361,54.57994796641331,11.422422482730447,8.03148094153106,12.829624504084157,-1.2293259775536336,57.04328659421282,13.455527525121106,147633.33963453284,14.651476542961111,2.424677042476433
74982,TDE,0.033229668935139976,0.21395461298118024,71.26856652567746,32.54811429131771,-0.6150048444551506,-0.9559894228515756,29.441450877375395,52.03776541853793,64.80012119536005,3.993314482562532,0.029621224647982808,25.73498349426451,59.592813758111205,149.8236850385437,21.85173254923839,-0.11170431252278415,10.453057984786833,21.16713712001023,20.28105353371878,12.32214925234922,0.7216777138266137,8.741798968527517,35.524316292340316,51.23073439150811,6.451590396299729,-0.6046263256529196,57.533201315975845,70.90829026958627,33.42768319607367,21.809158463136573,2.551535861364269
209780,AGN,0.03888456026713053,32.91119313864532,23.350508977184933,29.999999999988102,14.657837590096824,-6.938271885633319,55.15765303675727,8.287700504774637,148579.163128626,14.747717774097952,-5.581686015350962,88.2304499999991,2.9456025744843215,32828.45553162749,32.404873915277996,-8.656816108976699,88.23089999999864,2.0775239225784397,8410.530480985226,28.489801771429228,-11.423347682126941,88.23105000000577,3.158484908671214,11520.288343030235,46.17640479013455,-11.275609076478512,88.22621397337555,10.006601162548206,0.006257596804285479,18.96052682808874,-11.358830131929354
145074,SNIa,0.014330816268920899,,,,,,2.9881461175612865,30.000000003229218,30.145092221956336,1.0389338126156347,0.16826119274685453,34.12042469979636,168.55594208588175,5.991591574167924,37.79219027826053,0.7678686967860129,2.9813693331954845,30.057440200847925,30.78380720796714,2.8569839113317452,0.5656171693777274,33.84979105001104,32.3177874279462,0.7228589367686368,5.003861645605231,-1.5138093057887698,57.81175307518069,29.963353025905345,29.999434693369437,15.828989089026404,-0.1892814181035419
273648,AGN,0.007807334264119466,3.067724962927055,62.91726079150779,136.05519297635058,-11.2558825222643,-30.502492181138006,6.049879284646415,67.37845672615722,30.00265695950394,2.7987570627936647,-27.929505585021218,11.699709213736918,109.88767776805729,33.95818576907414,11.787675468945235,-31.88555713695913,5.81257251272259,100.28984934687327,34.20217992215676,15.912312815067834,-31.655248577191426,3.2163535197401023,43.5431912291489,94.13314193935979,70.64374361390627,-26.951295686639988,57.9802252636028,97.08203056175756,70.6928438170637,11.310247932241005,-26.334648766110046
117415,SNIbc,0.04874497652053833,58.34025613203226,118.11426371623467,283.56755240346416,24.960080342782394,-0.23977719859533403,21.361347751619824,95.56675826914285,17.970832368501156,643.3409933521473,0.01769622449550495,21.043894464247675,29.078338300639874,0.30533949456173315,4.495205192175774,-2.4532959160773076,,,,,,58.48609409198216,292.10453459455226,65.62451404308162,70.2309821028458,1.8353324206057011,,,,,
289116,SNIax,0.05173605680465698,51.20722989231244,205.9910691881368,32.7351333802565,90.82774397777456,-0.06848951608763974,16.10100231452178,43.47001449977028,94.8133411999003,8.7704870579967,-0.7874443746868613,60.652075505236326,27.92442623130633,66976.26235657744,5.007910925938061,-0.3325297877533006,,,,,,28.10344111712572,131.05581188569343,4.369435766208775,16.429051076629076,-0.0933092026145981,,,,,
146621,SNIbc,0.014017152786254882,3.4650409302326945,32.17166695187768,12.464242879541455,10.657430739922633,-0.42695019460623684,3.035386962771324,72.74277479621243,29.99999999998017,4.506273724260334,-0.27672747485521315,,,,,,3.0346938644430232,72.63307830781007,30.00000000077876,2.86357349462607,0.029718242162782852,88.22971917550832,57.76331966774399,27.412475207640206,4.533319198021971,-1.48295608846494,57.36243368357262,65.07034731263283,33.55805458297919,6.814362019772796,-1.700348835428897
10150,SNIbc,0.031002283096313477,0.8959980523665028,29.999999746780674,29.99993049292793,2.5074064558652065,-0.008590910917385208,39.49562353588899,92.04203244576502,200.15620728114607,18.901991692410657,-0.393757625891561,10.595381253363911,13.67212505894393,30.138520649418528,7.826523499228585,-0.21933772763192524,40.34692842153669,16.645305208466247,351100.2435012706,4.643267764974923,-0.9636909330970294,38.75130353689804,172.3752441775707,25.14034165268756,16.570346456892448,-0.9331977585960491,34.39353256041837,13.661797749996078,472059.8755245535,18.350907999116536,-2.1812878744932647
