mjd,band,flux,fluxerr,detected_bool
59750.4229,r,-1.738645,1.517882,0
59750.4306,g,1.946208,2.131252,0
59750.4383,i,-1.999098,2.316606,0
59750.445,z,2.381981,10.371779,0
59752.407,r,0.819429,1.07393,0
59752.4147,g,-0.066117,1.119923,0
59752.4224,i,0.179868,1.47035,0
59752.4334,z,0.49617,2.359931,0
59752.4435,Y,-2.646086,9.516386,0
59767.2968,r,-1.410219,0.888582,0
59767.3045,g,0.737021,0.770313,0
59767.3122,i,-1.165462,1.345559,0
59767.3233,z,0.118585,2.150537,0
59767.3343,Y,-0.962956,5.006689,0
59770.2179,r,1.419125,2.051822,0
59770.2256,g,3.200025,2.793128,0
59770.2334,i,-2.145073,2.154935,0
59770.2445,z,-2.182106,2.680359,0
59770.2557,Y,-6.550769,6.305542,0
59779.3188,r,3.080559,2.339027,0
59779.3265,g,2.204743,2.84182,0
59779.3342,i,-0.028913,2.262961,0
59779.3452,z,1.554294,2.984558,0
59779.3562,Y,0.356171,7.10944,0
59782.1897,r,1.774516,1.457174,0
59782.1974,g,-1.567886,1.398755,0
59782.2051,i,1.54581,2.355323,0
59782.2162,z,-0.878751,3.107751,0
59782.2274,Y,-10.287032,7.590015,0
59797.2861,r,-0.898001,1.069658,0
59797.2938,g,0.115041,1.112018,0
59797.3015,i,-1.003521,1.931514,0
59797.3126,z,-1.813159,2.803375,0
59797.3237,Y,-1.545411,6.998375,0
59800.3168,r,1.206082,2.30074,0
59800.3244,g,-7.768166,3.357656,0
59800.332,i,-4.534882,2.656624,0
59800.3429,z,-3.077018,3.063346,0
59800.3539,Y,-0.486486,6.557806,0
59807.1738,r,-1.180113,1.616957,0
59807.1815,g,-3.306666,2.090778,0
59807.1892,i,-1.33743,1.735019,0
59807.2003,z,2.734638,2.2016,0
59807.2114,Y,0.673136,5.099075,0
59810.1045,r,-0.089516,1.034955,0
59810.1122,g,-0.37763,0.999679,0
59810.12,i,3.630632,1.780365,0
59810.1311,z,0.122918,2.738016,0
59810.1422,Y,-7.295575,6.57364,0
59813.1044,r,-0.170694,0.989582,0
59813.1122,g,0.180839,0.961905,0
59813.1199,i,-3.323787,1.574999,0
59813.131,z,-4.901935,2.593905,0
59813.1422,Y,-1.714578,5.920437,0
59819.1532,u,1.15532,1.942503,0
59820.1047,u,-1.05061,1.880194,0
59821.1026,u,-2.396174,2.703573,0
59822.1105,u,-1.390678,3.194721,0
59823.1505,u,4.150517,2.994511,0
59835.06,r,-0.957526,1.668791,0
59835.0678,g,-0.825882,2.497342,0
59835.0755,i,-5.472208,2.266088,0
59835.0866,z,-1.944321,2.785119,0
59835.0978,Y,-5.655128,5.861484,0
59839.0306,r,0.112468,1.189663,0
59839.0384,g,1.365028,1.154884,0
59839.0461,i,-1.325644,1.599776,0
59839.0573,z,-0.28172,2.147283,0
59839.0684,Y,4.747947,5.249113,0
59842.0207,r,0.929379,1.043663,0
59842.0285,g,1.079942,1.054558,0
59842.0362,i,1.312202,1.611267,0
59842.0473,z,-4.113358,2.327952,0
59842.0585,Y,-0.886612,5.279197,0
59851.1114,u,0.152317,1.866533,0
59854.0796,r,0.25869,1.117914,0
59854.0873,g,-0.504504,1.204089,0
59854.095,i,-1.568398,1.48666,0
59854.1061,z,1.551327,2.202955,0
59854.1172,Y,3.381625,5.250676,0
59857.0453,r,-1.955293,1.788592,0
59857.0531,g,0.136092,2.476923,0
59857.0608,i,-1.429292,1.899452,0
59857.0719,z,6.222903,2.4561,0
59857.083,Y,3.77797,5.466631,0
59864.0162,r,0.351101,0.858698,0
59864.0239,g,0.026733,0.891722,0
59864.0316,i,-0.637041,1.413896,0
59864.0428,z,1.32348,2.347346,0
59864.0539,Y,-1.660483,5.944196,0
59867.0178,r,1.422936,1.322933,0
59867.0255,g,-0.192878,1.322017,0
59867.0332,i,1.742339,2.201425,0
59867.0443,z,-3.867774,3.246262,0
59867.0554,Y,-4.225277,9.50437,0
59870.0194,r,-0.248091,0.936414,0
59870.0272,g,-0.246073,0.934139,0
59870.0349,i,-3.566051,1.511771,0
59870.0459,z,-1.514173,2.542963,0
59870.0571,Y,13.189768,5.946054,0
59873.0212,r,-1.118524,0.74614,0
59873.0289,g,0.908577,0.768101,0
59873.0366,i,-0.584037,1.24176,0
59873.0477,z,-1.340132,1.897924,0
59873.0588,Y,-1.134678,4.825773,0
59874.0599,u,3.082796,1.631958,0
59875.0311,u,0.908589,1.34632,0
59876.0231,u,1.591846,2.166246,0
59877.0238,u,1.116586,1.628848,0
59878.0246,u,1.289874,1.662228,0
59879.0248,u,0.644846,1.701227,0
59880.0258,u,-1.866755,1.372851,0
59884.0823,r,-0.304754,1.101859,0
59884.09,g,-3.615326,1.515929,0
59884.0976,i,1.066928,1.534274,0
59884.1085,z,-0.004025,2.019676,0
59884.1195,Y,1.903291,4.908981,0
59887.0298,r,-0.833521,1.89168,0
59887.0375,g,-2.146888,2.990834,0
59887.0451,i,-2.045985,2.294862,0
59887.0562,z,-1.038723,2.270128,0
59887.0673,Y,-3.371754,5.378994,0
60118.4163,u,2.32734,1.596538,0
60124.2541,r,-0.150415,2.303145,0
60124.2618,g,2.77524,2.976691,0
60124.2695,i,-0.047438,2.520595,0
60124.2807,z,1.854364,2.994823,0
60124.2918,Y,-3.483078,6.720032,0
60140.229,u,0.119384,1.905392,0
60141.2225,u,-2.888427,3.59988,0
60142.2202,u,-1.827201,3.137483,0
60143.2212,u,-2.621854,2.467615,0
60144.2186,u,1.8183,1.969924,0
60145.2123,u,-0.38178,2.462434,0
60153.2274,r,-1.608902,1.395245,0
60153.2351,g,-0.723172,1.911606,0
60153.2428,i,-0.862816,1.659006,0
60153.2539,z,-0.849927,2.081756,0
60153.265,Y,-3.487156,5.295817,0
60162.1477,r,-0.014692,1.90283,0
60162.1554,g,-0.002338,2.629794,0
60162.1631,i,1.913642,2.787722,0
60162.1742,z,1.585989,3.160111,0
60162.1853,Y,-0.792747,8.022582,0
60165.1369,r,-0.634094,0.855604,0
60165.1446,g,-0.338921,0.718629,0
60165.1524,i,1.929588,1.376582,0
60165.1635,z,-1.646658,2.193684,0
60165.1746,Y,-7.03709,5.661338,0
60168.126,r,0.053981,0.888975,0
60168.1337,g,0.994874,0.868545,0
60168.1414,i,0.118683,1.67221,0
60168.1525,z,-0.404551,2.39153,0
60168.1637,Y,0.406401,5.435658,0
60176.1332,u,-0.492644,2.410156,0
60177.137,u,-3.203362,2.843846,0
60181.3147,r,0.63775,1.272118,0
60181.3223,g,0.549273,1.254414,0
60181.3299,i,-0.286564,2.228904,0
60181.3409,z,-7.417237,4.040333,0
60181.3518,Y,-20.471579,8.796987,0
60184.3625,r,2.261796,2.157666,0
60184.3701,g,2.5557,2.59965,0
60184.3777,i,-0.223399,2.505867,0
60184.3887,z,-0.411562,2.908362,0
60184.3996,Y,5.612917,6.931655,0
60194.1575,r,-0.398542,1.077271,0
60194.1652,g,-0.653672,1.069106,0
60194.1729,i,-0.202673,1.800204,0
60194.1839,z,1.932668,3.158059,0
60194.1926,Y,4.647548,11.334484,0
60197.1181,r,-0.540009,1.10862,0
60197.1258,g,0.399249,0.922449,0
60197.1335,i,2.204489,1.348125,0
60197.1446,z,3.704523,2.051302,0
60197.1557,Y,0.776073,5.010275,0
60198.1077,u,-0.170387,2.489761,0
60199.0914,u,-1.310395,3.185337,0
60200.065,u,2.160416,2.576724,0
60201.068,u,-1.894079,2.929328,0
60202.0552,u,1.150892,2.120464,0
60206.1107,u,-0.357579,1.577698,0
60207.1469,u,5.083519,2.88634,0
60208.0229,r,-3.793876,1.437643,0
60208.0307,g,1.065463,1.364454,0
60208.0384,i,-0.580225,1.845353,0
60208.0495,z,-6.831228,2.741262,0
60208.0606,Y,8.117181,7.45089,0
60211.0124,r,1.676202,2.273345,0
60211.0202,g,6.898145,3.082618,0
60211.0279,i,0.933049,2.620017,0
60211.039,z,-2.818894,3.488544,0
60211.0502,Y,2.066359,9.213132,0
60221.0153,r,-0.932558,1.007174,0
60221.023,g,0.908326,0.897506,0
60221.0308,i,-1.656123,1.3753,0
60221.0419,z,1.763693,2.185281,0
60221.053,Y,5.341385,5.687318,0
60224.014,r,-1.326302,1.157897,0
60224.0217,g,0.968465,1.061287,0
60224.0294,i,-1.649172,1.911103,0
60224.0405,z,0.592262,2.578822,0
60224.0516,Y,4.492872,5.887624,0
60227.0151,r,-0.062866,1.064855,0
60227.0228,g,0.123841,1.012455,0
60227.0305,i,0.338615,1.610603,0
60227.0416,z,-0.622573,2.239023,0
60227.0527,Y,-8.910406,5.61444,0
60228.0187,u,2.646986,2.771789,0
60229.0162,u,-2.40477,2.77639,0
60234.0265,u,0.126684,2.297905,0
60237.2206,r,-0.178838,0.92983,0
60237.2283,g,0.609708,0.882329,0
60237.2359,i,1.750618,1.528179,0
60237.2468,z,-2.509924,2.521461,0
60237.2578,Y,-5.761673,7.07727,0
60240.0223,r,-2.096585,2.018103,0
60240.03,g,3.538845,2.687582,0
60240.0377,i,2.068966,2.66657,0
60240.0488,z,-0.038708,3.02954,0
60240.0598,Y,3.040048,5.837981,0
