mjd,band,flux,fluxerr,detected_bool
59582.3282,u,1.408717,2.749259,0
59583.2409,u,-3.411198,2.424504,0
59584.2432,u,-0.662946,2.449273,0
59585.2363,u,4.713411,2.814503,0
59586.2371,u,-3.315958,3.216324,0
59588.219,r,1.172522,1.134254,0
59588.2266,g,1.543735,0.983844,0
59588.2343,i,1.971718,1.528382,0
59588.2452,z,1.18371,2.180012,0
59588.2562,Y,-7.954885,5.76568,0
59591.2092,r,5.041606,1.868387,0
59591.2168,g,-1.862376,2.011205,0
59591.2244,i,0.876651,2.008161,0
59591.2353,z,-6.726194,2.827016,0
59591.2463,Y,0.535296,5.845104,0
59594.2644,r,-2.293691,2.17251,0
59594.272,g,-2.381411,2.933211,0
59594.2796,i,-4.038273,2.486436,0
59594.2905,z,0.87277,2.953504,0
59594.3015,Y,-13.732271,6.990356,0
59618.1948,r,1.375072,1.039871,0
59618.2024,g,1.638883,1.134194,0
59618.2101,i,-1.950174,1.822691,0
59618.221,z,-6.444794,2.82353,0
59618.232,Y,-6.274106,6.527964,0
59621.1291,r,-1.007626,2.465977,0
59621.1367,g,-1.423417,3.104003,0
59621.1443,i,-3.574426,2.695994,0
59621.1553,z,3.509394,2.816012,0
59621.1662,Y,6.97991,5.810445,0
59645.1015,u,-2.16021,2.657817,0
59646.0655,r,2.036078,1.602277,0
59646.0731,g,5.729796,1.556456,0
59646.0808,i,1.97983,2.464474,0
59646.0917,z,7.39058,3.976047,0
59646.1026,Y,4.85334,8.828593,0
59649.0488,r,2.617641,1.683259,0
59649.0564,g,7.596294,2.080799,0
59649.064,i,4.583961,2.101945,0
59649.075,z,7.9415,2.961636,0
59649.0859,Y,12.534065,6.240717,0
59660.0422,r,4.42382,1.056617,0
59660.0499,g,3.347652,1.096653,0
59660.0575,i,6.995979,2.153408,1
59660.0684,z,9.969046,3.519408,1
59660.0794,Y,18.71192,7.597484,0
59663.0147,r,2.303382,1.563174,0
59663.0223,g,3.382664,1.595738,0
59663.0299,i,9.570725,2.425292,0
59663.0409,z,18.544418,3.757088,0
59663.0518,Y,13.230156,8.526837,0
59666.018,r,2.465769,1.625253,0
59666.0256,g,-1.079476,1.722944,0
59666.0332,i,15.026678,2.934078,0
59666.0442,z,24.882217,4.607647,0
59666.0551,Y,22.502453,8.516013,0
59670.0091,u,1.108862,3.2614,0
59679.0073,r,1.853634,1.530077,0
59679.0149,g,-1.52204,1.960251,0
59679.0225,i,11.769777,1.914524,1
59679.0334,z,14.453585,2.21124,0
59679.0444,Y,15.938642,4.874471,0
59687.9971,r,1.672464,2.060637,0
59688.0047,g,0.075445,2.691469,0
59688.0123,i,5.136748,2.414108,0
59688.0233,z,12.432717,2.806915,0
59688.0342,Y,20.830433,6.519257,0
59690.9931,r,0.338225,1.0274,0
59691.0007,g,0.163767,0.959799,0
59691.0084,i,2.694981,1.631604,0
59691.0193,z,10.327964,2.311524,1
59691.0303,Y,3.743955,5.652057,0
59693.9927,r,1.727909,1.178071,0
59694.0004,g,1.6928,1.146658,0
59694.008,i,5.070271,1.921331,0
59694.0189,z,10.715179,2.605905,0
59694.0299,Y,20.636267,5.987529,0
59701.9889,u,3.70483,2.106701,0
59702.9858,u,0.887347,1.729875,0
59704.0667,u,1.531506,1.618695,0
59947.332,r,0.865122,1.357002,0
59947.3396,g,1.242894,1.288416,0
59947.3472,i,-0.316788,2.053102,0
59947.3582,z,-3.55982,3.933991,0
59947.3652,Y,52.072258,62.255707,0
59957.2886,r,1.861022,1.711323,0
59957.2962,g,2.351837,2.366441,0
59957.3038,i,-2.264336,2.197856,0
59957.3147,z,-1.614946,2.477784,0
59957.3257,Y,0.643268,5.088748,0
59962.1943,r,1.110013,0.916115,0
59962.2019,g,1.392759,0.802646,0
59962.2095,i,-0.184913,1.311309,0
59962.2205,z,0.419759,1.859889,0
59962.2314,Y,2.607083,4.695364,0
59968.1942,u,-1.741454,2.240337,0
59973.1868,r,0.447884,1.104033,0
59973.1944,g,1.744152,0.992649,0
59973.202,i,0.025354,1.453208,0
59973.213,z,-0.381357,1.861564,0
59973.2239,Y,0.041941,4.62976,0
59976.159,r,2.324226,2.305696,0
59976.1666,g,-0.723454,3.506628,0
59976.1742,i,-3.091419,2.444183,0
59976.1851,z,-1.340051,2.868816,0
59976.1961,Y,10.580846,6.531493,0
59988.1333,r,-0.541799,1.019186,0
59988.1409,g,-0.77654,1.102758,0
59988.1485,i,1.963046,1.823937,0
59988.1595,z,3.576512,2.731358,0
59988.1704,Y,0.464635,5.895071,0
59991.115,r,1.666398,1.043453,0
59991.1226,g,1.303765,0.945405,0
59991.1303,i,-0.477712,1.659401,0
59991.1412,z,1.725003,2.491178,0
59991.1522,Y,14.72895,6.095381,0
59997.1332,u,0.532379,1.80747,0
59998.1098,u,-1.834047,1.601623,0
59999.1152,u,-1.090258,1.845747,0
60003.231,r,-0.605725,1.112487,0
60003.2386,g,-0.423913,1.028653,0
60003.2462,i,3.21742,1.717439,0
60003.2572,z,0.043093,3.078835,0
60003.2681,Y,4.33821,7.978467,0
60016.0879,r,-0.81883,0.98009,0
60016.0955,g,0.884859,1.220411,0
60016.1032,i,-1.712813,1.592744,0
60016.1141,z,1.276099,2.263197,0
60016.1251,Y,3.599048,5.430977,0
60019.0384,r,-0.029381,1.434629,0
60019.046,g,1.008775,1.187963,0
60019.0536,i,-1.097845,1.969705,0
60019.0646,z,-3.411878,2.886235,0
60019.0755,Y,0.521002,6.787872,0
60027.062,u,-1.767988,1.450889,0
60028.0517,u,-1.238865,1.631818,0
60029.0778,u,-1.848124,1.565539,0
60031.0127,r,-0.452348,0.870351,0
60031.0203,g,-0.664636,0.940001,0
60031.028,i,0.164589,1.232551,0
60031.0389,z,0.553332,1.816954,0
60031.0499,Y,-5.026601,4.289855,0
60045.0129,r,1.846997,1.015449,0
60045.0206,g,0.219245,1.033048,0
60045.0282,i,0.739554,1.481244,0
60045.0391,z,2.285218,1.924552,0
60045.0501,Y,5.716778,5.2013,0
60049.9972,r,-0.998213,1.031558,0
60050.0048,g,-0.172792,1.00692,0
60050.0124,i,0.514534,1.352697,0
60050.0234,z,1.147274,1.87592,0
60050.0343,Y,4.664508,4.589605,0
60051.0083,u,-1.746846,1.845046,0
60051.996,u,1.381195,1.521058,0
60052.9954,u,0.798848,1.470628,0
60053.9947,u,2.123956,1.461946,0
60054.9946,u,-0.459365,1.448749,0
60055.993,u,-2.293626,1.62994,0
60056.9927,u,-1.327526,1.567025,0
60071.9837,r,-0.247138,1.483189,0
60071.9913,g,-3.570189,2.035627,0
60071.9989,i,-0.049265,2.050467,0
60072.0099,z,-1.067481,2.394344,0
60072.0208,Y,-3.410708,5.704392,0
60076.9817,r,0.722777,0.709532,0
60076.9893,g,-1.505128,0.712684,0
60076.9969,i,-0.463191,1.145437,0
60077.0078,z,2.401282,1.819567,0
60077.0188,Y,-2.370121,4.906427,0
60079.9893,u,-2.594066,1.959881,0
60327.3158,r,0.994157,1.360137,0
60327.3234,g,-0.307834,1.362602,0
60327.331,i,1.562953,2.194986,0
60327.342,z,-1.857871,3.398291,0
60327.3529,Y,-0.241941,8.725314,0
60330.1879,r,0.221554,2.634575,0
60330.1956,g,-2.925809,3.466172,0
