mjd,band,flux,fluxerr,detected_bool
59582.3282,u,-1.22967,2.858915,0
59583.2409,u,2.613316,2.536628,0
59584.2432,u,-1.478148,2.551345,0
59585.2363,u,-1.589502,2.913414,0
59586.2371,u,-1.917527,3.350308,0
59588.219,r,1.942884,1.159889,0
59588.2266,g,-1.426991,1.013425,0
59588.2343,i,1.225285,1.553607,0
59588.2452,z,0.139073,2.207527,0
59588.2562,Y,17.035433,5.835738,0
59591.2092,r,2.688603,1.908941,0
59591.2168,g,-2.056787,2.076167,0
59591.2244,i,-1.313934,2.041514,0
59591.2353,z,0.956926,2.863298,0
59591.2463,Y,11.339314,5.913064,0
59594.2644,r,-3.571593,2.220795,0
59594.272,g,-0.811421,3.027906,0
59594.2796,i,0.535759,2.528232,0
59594.2905,z,2.766774,2.991842,0
59594.3015,Y,-7.760008,7.065641,0
59618.1948,r,-1.747249,1.062154,0
59618.2024,g,0.313222,1.169258,0
59618.2101,i,-0.194717,1.853244,0
59618.221,z,2.811695,2.860331,0
59618.232,Y,2.76954,6.599438,0
59621.1291,r,5.452709,2.522225,0
59621.1367,g,-1.790838,3.204248,0
59621.1443,i,1.419353,2.741575,0
59621.1553,z,1.119852,2.851338,0
59621.1662,Y,-8.136003,5.870211,0
59645.1015,u,-3.460585,2.768644,0
59646.0655,r,-3.763911,1.637126,0
59646.0731,g,2.078328,1.603189,0
59646.0808,i,0.078225,2.505193,0
59646.0917,z,3.868986,4.026116,0
59646.1026,Y,-5.828805,8.922564,0
59649.0488,r,-0.451491,1.719601,0
59649.0564,g,2.704642,2.144695,0
59649.064,i,-1.069767,2.135399,0
59649.075,z,-1.272287,2.997176,0
59649.0859,Y,7.311659,6.305793,0
59660.0422,r,-0.813621,1.077173,0
59660.0499,g,0.710198,1.128688,0
59660.0575,i,3.673984,2.188137,0
59660.0684,z,4.684962,3.563008,0
59660.0794,Y,17.316618,7.678957,0
59663.0147,r,1.42421,1.597473,0
59663.0223,g,-2.36346,1.64427,0
59663.0299,i,-2.210271,2.46246,0
59663.0409,z,5.620479,3.801464,0
59663.0518,Y,7.973175,8.617198,0
59666.018,r,0.498269,1.660496,0
59666.0256,g,0.894472,1.779264,0
59666.0332,i,1.456509,2.978764,0
59666.0442,z,3.336217,4.661366,0
59666.0551,Y,0.595166,8.600965,0
59670.0091,u,-0.183515,3.39352,0
59679.0073,r,1.350391,1.563824,0
59679.0149,g,1.298186,2.024304,0
59679.0225,i,2.661629,1.942217,0
59679.0334,z,-0.59018,2.233302,0
59679.0444,Y,0.144053,4.918604,0
59687.9971,r,-0.545052,2.105885,0
59688.0047,g,-3.058679,2.778418,0
59688.0123,i,-1.727571,2.452884,0
59688.0233,z,-9.061775,2.839072,0
59688.0342,Y,-8.167681,6.581149,0
59690.9931,r,0.515745,1.050311,0
59691.0007,g,0.458102,0.991175,0
59691.0084,i,1.291258,1.658257,0
59691.0193,z,3.835963,2.338411,0
59691.0303,Y,3.210214,5.712837,0
59693.9927,r,0.736888,1.203667,0
59694.0004,g,0.891986,1.182725,0
59694.008,i,0.374659,1.951502,0
59694.0189,z,-5.812906,2.635639,0
59694.0299,Y,3.699443,6.044425,0
59701.9889,u,-0.664394,2.178279,0
59702.9858,u,-1.29236,1.797414,0
59704.0667,u,1.042192,1.683055,0
59947.332,r,-1.357524,1.38674,0
59947.3396,g,1.191133,1.329936,0
59947.3472,i,-0.183437,2.087544,0
59947.3582,z,1.125382,3.984545,0
59947.3652,Y,64.034256,62.936924,0
59957.2886,r,3.193633,1.749803,0
59957.2962,g,1.598418,2.442466,0
59957.3038,i,-0.406954,2.234701,0
59957.3147,z,3.947824,2.510802,0
59957.3257,Y,-1.932595,5.143398,0
59962.1943,r,2.292342,0.937331,0
59962.2019,g,0.149571,0.826376,0
59962.2095,i,0.408967,1.333552,0
59962.2205,z,1.596628,1.884217,0
59962.2314,Y,9.606834,4.749966,0
59968.1942,u,-0.465625,2.333663,0
59973.1868,r,2.588512,1.129834,0
59973.1944,g,0.614489,1.023108,0
59973.202,i,2.420273,1.478911,0
59973.213,z,2.471655,1.886491,0
59973.2239,Y,7.056391,4.683573,0
59976.159,r,4.371667,2.357486,0
59976.1666,g,2.628474,3.620775,0
59976.1742,i,7.068169,2.487579,0
59976.1851,z,3.984365,2.906698,0
59976.1961,Y,10.241299,6.601846,0
59988.1333,r,5.373079,1.045546,0
59988.1409,g,2.240656,1.141145,0
59988.1485,i,6.403543,1.856651,0
59988.1595,z,2.616282,2.766011,0
59988.1704,Y,12.067322,5.963855,0
59991.115,r,3.586421,1.067914,0
59991.1226,g,2.830303,0.978176,0
59991.1303,i,2.322103,1.68837,0
59991.1412,z,4.068303,2.523878,0
59991.1522,Y,6.117312,6.157301,0
59997.1332,u,-2.256532,1.880035,0
59998.1098,u,-1.612962,1.668363,0
59999.1152,u,1.149183,1.928411,0
60003.231,r,5.166297,1.140433,0
60003.2386,g,3.998401,1.067181,0
60003.2462,i,1.166996,1.745244,0
60003.2572,z,9.608144,3.121106,0
60003.2681,Y,15.082298,8.068319,0
60016.0879,r,5.122085,1.005437,0
60016.0955,g,3.177671,1.262098,0
60016.1032,i,4.461037,1.621707,0
60016.1141,z,5.968594,2.293966,0
60016.1251,Y,13.840579,5.494586,0
60019.0384,r,3.612032,1.468228,0
60019.046,g,2.266826,1.227792,0
60019.0536,i,8.602838,2.006632,0
60019.0646,z,7.604311,2.925476,0
60019.0755,Y,13.356404,6.866169,0
60027.062,u,-0.777817,1.511317,0
60028.0517,u,-0.998632,1.699809,0
60029.0778,u,0.752461,1.634829,0
60031.0127,r,5.066014,0.893702,1
60031.0203,g,0.438471,0.970933,0
60031.028,i,6.784454,1.257814,1
60031.0389,z,9.811218,1.844896,1
60031.0499,Y,14.678256,4.34511,0
60045.0129,r,2.890942,1.038682,1
60045.0206,g,1.869058,1.068469,0
60045.0282,i,5.310305,1.508689,0
60045.0391,z,11.488427,1.953737,1
