mjd,band,flux,fluxerr,detected_bool
59582.3282,u,-1.177045,2.743155,0
59583.2409,u,-0.374233,2.423192,0
59584.2432,u,-4.438795,2.448152,0
59585.2363,u,0.459995,2.797147,0
59586.2371,u,-1.527697,3.214642,0
59588.219,r,0.18349,1.133368,0
59588.2266,g,0.940318,0.982602,0
59588.2343,i,0.917476,1.527504,0
59588.2452,z,-1.287753,2.179235,0
59588.2562,Y,-2.471804,5.764797,0
59591.2092,r,-2.7785,1.866103,0
59591.2168,g,-2.522947,2.010427,0
59591.2244,i,-2.248104,2.007432,0
59591.2353,z,-0.56378,2.826389,0
59591.2463,Y,-0.414513,5.844092,0
59594.2644,r,3.541101,2.172876,0
59594.272,g,-2.384952,2.932047,0
59594.2796,i,1.699294,2.486361,0
59594.2905,z,4.782408,2.954152,0
59594.3015,Y,1.327007,6.989587,0
59618.1948,r,-0.494181,1.038763,0
59618.2024,g,-0.329556,1.131896,0
59618.2101,i,0.101355,1.822331,0
59618.221,z,4.236611,2.824171,0
59618.232,Y,4.202272,6.528621,0
59621.1291,r,-2.736798,2.465333,0
59621.1367,g,2.43418,3.103713,0
59621.1443,i,3.525343,2.696424,0
59621.1553,z,0.365327,2.814636,0
59621.1662,Y,0.380783,5.806752,0
59645.1015,u,-4.09061,2.656536,0
59646.0655,r,1.184909,1.601482,0
59646.0731,g,1.621129,1.552058,0
59646.0808,i,2.137454,2.464015,0
59646.0917,z,-2.858385,3.973806,0
59646.1026,Y,-4.34193,8.826037,0
59649.0488,r,1.332065,1.682292,0
59649.0564,g,0.532326,2.07551,0
59649.064,i,-2.750173,2.099766,0
59649.075,z,0.229854,2.958874,0
59649.0859,Y,-6.789696,6.234693,0
59660.0422,r,0.521295,1.053794,0
59660.0499,g,-0.278983,1.092126,0
59660.0575,i,0.453546,2.150395,0
59660.0684,z,3.376912,3.517092,0
59660.0794,Y,3.717669,7.591163,0
59663.0147,r,1.21149,1.562271,0
59663.0223,g,-1.06582,1.592145,0
59663.0299,i,1.46056,2.421778,0
59663.0409,z,0.890023,3.751729,0
59663.0518,Y,1.506783,8.522054,0
59666.018,r,2.359633,1.624763,0
59666.0256,g,-1.825292,1.722278,0
59666.0332,i,-1.242316,2.928627,0
59666.0442,z,1.921316,4.601455,0
59666.0551,Y,-13.485319,8.508003,0
59670.0091,u,-0.082159,3.256119,0
59679.0073,r,1.949075,1.529697,0
59679.0149,g,1.365032,1.960261,0
59679.0225,i,-0.078863,1.908707,0
59679.0334,z,-1.285859,2.204728,0
59679.0444,Y,-6.1165,4.865419,0
59687.9971,r,1.143986,2.059914,0
59688.0047,g,-0.032105,2.69037,0
59688.0123,i,3.306938,2.412969,0
59688.0233,z,6.252411,2.804289,0
59688.0342,Y,0.80365,6.510153,0
59690.9931,r,0.038425,1.02694,0
59691.0007,g,0.825274,0.960293,0
59691.0084,i,-1.506927,1.629966,0
59691.0193,z,-1.358386,2.307125,0
59691.0303,Y,-1.471836,5.649661,0
59693.9927,r,0.871245,1.177283,0
59694.0004,g,0.480379,1.144842,0
59694.008,i,-2.182098,1.918786,0
59694.0189,z,-5.319538,2.601876,0
59694.0299,Y,3.121973,5.978822,0
59701.9889,u,-0.026445,2.090077,0
59702.9858,u,0.176219,1.725485,0
59704.0667,u,1.50324,1.617717,0
59947.332,r,5.492243,1.358986,0
59947.3396,g,0.618112,1.287283,0
59947.3472,i,21.667006,2.063293,1
59947.3582,z,28.496338,3.941238,1
59947.3652,Y,-9.45272,62.207294,0
59957.2886,r,2.789865,1.711192,0
59957.2962,g,-0.852109,2.364396,0
59957.3038,i,15.475889,2.203817,1
59957.3147,z,15.358271,2.483234,1
59957.3257,Y,17.382799,5.096662,0
59962.1943,r,2.043868,0.916558,0
59962.2019,g,0.674199,0.801102,0
59962.2095,i,10.664654,1.318358,1
59962.2205,z,16.90937,1.868346,1
59962.2314,Y,18.732441,4.704065,0
59968.1942,u,-1.548378,2.23919,0
59973.1868,r,2.250823,1.104804,0
59973.1944,g,0.112543,0.990068,0
59973.202,i,5.066356,1.455786,1
59973.213,z,9.364939,1.865791,0
59973.2239,Y,15.079615,4.637596,0
59976.159,r,-1.098034,2.304446,0
59976.1666,g,2.530529,3.506102,0
59976.1742,i,9.914751,2.44714,0
59976.1851,z,9.46714,2.871303,0
59976.1961,Y,24.550455,6.536757,0
59988.1333,r,2.415779,1.020466,0
59988.1409,g,0.223008,1.102582,0
59988.1485,i,4.976646,1.824955,0
59988.1595,z,2.390281,2.73055,0
59988.1704,Y,9.332801,5.898145,0
59991.115,r,-0.31716,1.042119,0
59991.1226,g,1.079051,0.944704,0
59991.1303,i,3.238708,1.660648,0
59991.1412,z,2.164352,2.49093,0
59991.1522,Y,0.360455,6.088313,0
59997.1332,u,-0.601156,1.803849,0
59998.1098,u,-0.301433,1.600774,0
59999.1152,u,-0.79303,1.844801,0
60003.231,r,0.993062,1.112747,0
60003.2386,g,2.44017,1.031384,0
60003.2462,i,2.389962,1.71668,0
60003.2572,z,3.650023,3.079335,0
60003.2681,Y,7.689838,7.978516,0
60016.0879,r,-0.402119,0.979815,0
60016.0955,g,1.885515,1.220899,0
60016.1032,i,3.339644,1.594047,0
60016.1141,z,2.879647,2.263424,0
60016.1251,Y,3.365049,5.43014,0
60019.0384,r,1.030208,1.434706,0
60019.046,g,0.646247,1.187072,0
60019.0536,i,1.912001,1.970067,0
60019.0646,z,-4.812335,2.885821,0
60019.0755,Y,8.69046,6.790073,0
60027.062,u,-0.457998,1.450117,0
60028.0517,u,1.905174,1.641674,0
60029.0778,u,1.454026,1.572617,0
60031.0127,r,0.783951,0.870676,0
60031.0203,g,-0.120237,0.939622,0
60031.028,i,-0.011276,1.232193,0
60031.0389,z,1.859659,1.817257,0
60031.0499,Y,7.766106,4.293824,0
60045.0129,r,1.012358,1.014633,0
60045.0206,g,-0.296109,1.032372,0
60045.0282,i,2.564067,1.481926,0
60045.0391,z,3.558628,1.924811,0
60045.0501,Y,2.485857,5.199031,0
60049.9972,r,-0.494452,1.031267,0
60050.0048,g,0.485736,1.00713,0
60050.0124,i,0.966669,1.352678,0
60050.0234,z,-1.451988,1.875145,0
60050.0343,Y,-6.923998,4.586573,0
60051.0083,u,-1.471843,1.844098,0
60051.996,u,-0.109175,1.51237,0
60052.9954,u,1.098231,1.47162,0
60053.9947,u,1.253883,1.45619,0
60054.9946,u,-1.778237,1.448044,0
60055.993,u,-1.201109,1.629071,0
60056.9927,u,1.052287,1.571876,0
60071.9837,r,-0.871897,1.482788,0
60071.9913,g,1.637149,2.035638,0
60071.9989,i,-1.337559,2.050051,0
60072.0099,z,-0.376687,2.393959,0
60072.0208,Y,4.588128,5.705589,0
60076.9817,r,-0.317623,0.708711,0
60076.9893,g,-0.093375,0.712357,0
60076.9969,i,1.957606,1.14653,0
60077.0078,z,2.253306,1.81921,0
60077.0188,Y,-1.798456,4.905764,0
60079.9893,u,-2.738056,1.958889,0
60327.3158,r,0.330828,1.359457,0
60327.3234,g,-0.059175,1.36206,0
60327.331,i,2.336486,2.194816,0
60327.342,z,2.141288,3.398256,0
60327.3529,Y,4.37289,8.725412,0
60330.1879,r,-0.817677,2.633805,0
60330.1956,g,3.297531,3.465928,0
60330.2032,i,-5.645003,2.760849,0
60330.2141,z,0.186082,3.40316,0
60330.2251,Y,-3.881015,7.6294,0
60341.1652,r,-1.029961,1.417592,0
60341.1729,g,0.16509,1.912237,0
60341.1805,i,-1.70409,1.783841,0
60341.1914,z,3.235967,2.224098,0
60341.2024,Y,-4.407324,4.938915,0
60345.1451,r,-1.065252,1.015103,0
60345.1528,g,-0.485463,0.954696,0
60345.1604,i,0.566065,1.537662,0
60345.1713,z,-0.695921,2.256755,0
60345.1823,Y,8.356912,5.448061,0
60356.2036,r,-0.61775,0.957839,0
60356.2113,g,0.540444,0.956553,0
60356.2189,i,1.674089,1.524886,0
60356.2298,z,0.921376,2.317236,0
60356.2408,Y,3.864905,5.802575,0
60359.1082,r,0.081231,1.679178,0
60359.1158,g,1.076613,2.224277,0
60359.1234,i,1.13383,1.851751,0
60359.1344,z,-0.830053,2.244868,0
60359.1453,Y,-0.617403,4.979968,0
60370.1744,r,-3.670427,2.02893,0
60370.182,g,0.478899,2.91049,0
60370.1896,i,-1.095672,2.402416,0
60370.2006,z,0.622851,3.082591,0
60370.2115,Y,7.011824,7.172494,0
60373.0718,r,0.937654,1.547525,0
60373.0794,g,-0.889641,1.50552,0
60373.087,i,-0.93963,2.296529,0
60373.098,z,-4.89235,3.36689,0
60373.1089,Y,-10.008971,8.08557,0
60376.0629,r,-1.492328,1.33961,0
60376.0705,g,-0.25857,1.296284,0
60376.0781,i,-0.097793,1.998871,0
60376.089,z,4.928717,2.951735,0
60376.1,Y,-5.625289,7.079611,0
60381.21,u,1.90791,2.797696,0
60382.1088,u,4.807056,2.98294,0
60383.1249,u,0.541729,2.854872,0
60386.1093,r,-0.453497,0.968505,0
60386.1169,g,-0.298519,1.025296,0
60386.1246,i,0.11841,1.398107,0
60386.1355,z,3.174736,2.043237,0
60386.1465,Y,3.340717,4.997759,0
60400.0093,r,-1.682859,1.521694,0
60400.0169,g,1.149101,1.465763,0
60400.0246,i,3.034385,2.293224,0
60400.0355,z,0.535527,3.364508,0
60400.0465,Y,0.639681,8.047566,0
60403.0182,r,-2.327921,1.515811,0
60403.0258,g,1.100429,1.487842,0
60403.0334,i,2.435114,2.296559,0
60403.0444,z,3.052529,3.406329,0
60403.0553,Y,-5.827758,8.254141,0
60414.9975,r,-0.468382,0.963535,0
60415.0051,g,0.860384,1.087183,0
60415.0127,i,0.369243,1.315099,0
60415.0237,z,-2.344408,1.85813,0
60415.0346,Y,0.452412,4.522909,0
60427.0016,r,-2.134724,1.964891,0
60427.0093,g,1.248015,2.522662,0
60427.0169,i,-0.644479,2.63646,0
60427.0278,z,0.800427,3.406143,0
60427.0388,Y,7.587396,7.806333,0
60430.987,r,0.381193,0.768601,0
60430.9946,g,0.574917,0.742113,0
60431.0022,i,-0.791569,1.224063,0
60431.0131,z,1.209319,1.872247,0
60431.0241,Y,1.19655,4.664752,0
60433.9853,r,0.14733,0.806325,0
60433.9929,g,1.145335,0.789999,0
60434.0005,i,-1.334937,1.285284,0
60434.0115,z,-0.756282,1.966593,0
60434.0224,Y,2.136418,4.907771,0
