mjd,band,flux,fluxerr,detected_bool
59798.3205,r,1.843259,1.368399,0
59798.3281,g,2.83821,1.164532,0
59798.3357,i,-0.994006,1.7737,0
59798.3466,z,0.61889,2.614357,0
59798.3576,Y,1.629681,5.387764,0
59801.3553,r,-1.988591,2.467371,0
59801.3629,g,4.247029,3.579622,0
59801.3705,i,-1.293172,2.297481,0
59801.3815,z,-0.516743,2.526849,0
59801.3924,Y,-3.10356,5.400929,0
59818.274,u,2.135652,1.821568,0
59819.2541,u,-0.642111,2.467556,0
59820.2522,u,-0.67889,1.925228,0
59821.2478,u,-2.117179,2.469401,0
59822.2433,u,-2.488207,2.893961,0
59823.2659,u,1.420732,2.733543,0
59826.3105,r,0.726323,0.928032,0
59826.3181,g,0.274155,0.93365,0
59826.3258,i,3.132221,1.51832,0
59826.3367,z,1.821756,2.166512,0
59826.3477,Y,0.866906,5.55647,0
59842.2456,r,3.091708,0.858453,0
59842.2532,g,0.560858,0.823511,0
59842.2608,i,5.603202,1.331942,0
59842.2718,z,6.457921,2.178355,0
59842.2827,Y,1.546628,6.091011,0
59851.1792,u,2.691261,2.621245,0
59854.1485,r,18.490005,1.247057,1
59854.1563,g,6.09257,1.356967,0
59854.164,i,35.638309,1.935689,1
59854.175,z,46.433266,2.805096,1
59854.186,Y,51.171661,5.836518,1
59857.1408,r,20.889093,2.155604,1
59857.1485,g,5.387969,2.949445,0
59857.1563,i,39.720932,2.128895,1
59857.1673,z,51.061951,2.715188,1
59857.1782,Y,59.01215,6.680191,1
59867.1112,r,6.453268,1.095718,1
59867.1189,g,1.5998,0.987242,0
59867.1267,i,27.806759,1.567886,1
59867.1377,z,41.68037,2.390407,1
59867.1487,Y,63.871246,5.887157,1
59870.1049,r,3.878404,0.981076,0
59870.1126,g,-0.061255,0.830746,0
59870.1204,i,17.418423,1.393249,1
59870.1314,z,33.656467,2.311032,1
59870.1424,Y,44.370316,5.323473,1
59873.0971,r,4.880617,1.052075,0
59873.1049,g,-0.021742,1.052943,0
59873.1126,i,17.180534,1.461725,1
59873.1236,z,29.74584,2.094456,1
59873.1346,Y,49.013165,4.636756,1
59874.1461,u,-1.695153,1.634107,0
59875.0995,u,-1.325275,2.048236,0
59876.098,u,-3.166132,2.463256,0
59877.0976,u,0.510103,1.790055,0
59878.0964,u,0.442715,2.04192,0
59879.0895,u,0.155481,1.888345,0
59880.1017,u,-0.821849,1.390608,0
59884.176,r,3.183654,0.776309,0
59884.1836,g,0.589022,0.897148,0
59884.1913,i,11.099125,1.153793,1
59884.2022,z,17.035437,1.626625,1
59884.2132,Y,22.737169,4.240337,0
59887.2856,r,1.984955,1.840643,0
59887.2933,g,-0.096334,2.229879,0
59887.3009,i,7.447107,2.366677,1
59887.3118,z,14.962256,3.163754,0
59887.3228,Y,23.648674,7.98587,0
59896.1307,r,0.760335,0.82873,0
59896.1384,g,-0.689643,0.710825,0
59896.146,i,7.514697,1.405735,0
59896.1569,z,1.984603,2.202783,1
59896.1679,Y,16.546965,5.977061,0
59899.1519,r,2.99402,1.376721,0
59899.1595,g,0.264231,1.402698,0
59899.1672,i,5.912194,2.393843,0
59899.1781,z,3.885612,3.726294,0
59899.1891,Y,9.655355,7.937963,0
59902.1384,r,0.807256,1.195386,0
59902.146,g,1.798593,1.092162,0
59902.1537,i,4.898021,1.956167,0
59902.1646,z,8.080093,2.777454,0
59902.1755,Y,15.681062,7.055608,0
59904.1053,u,0.938759,2.316925,0
59905.0555,u,-0.440541,2.537044,0
59906.0562,u,-1.773731,2.053665,0
59907.0567,u,-1.162104,1.771725,0
59908.0681,u,1.302424,2.725791,0
59909.0582,u,-0.923636,1.859875,0
59910.0503,u,0.124544,1.890612,0
59914.0526,r,0.814714,1.450014,0
59914.0602,g,-1.614057,1.978111,0
59914.0678,i,5.083974,1.698354,0
59914.0788,z,5.660479,2.279508,0
59914.0897,Y,8.860464,5.379016,0
59924.106,r,-1.492487,1.140323,0
59924.1136,g,1.117903,1.592054,0
59924.1212,i,1.576184,1.739311,0
59924.1322,z,1.544184,2.538496,0
59924.1431,Y,-6.953924,5.652295,0
59927.1074,r,3.152847,1.201577,0
59927.1151,g,-0.295078,1.146224,0
59927.1227,i,2.230346,1.602464,0
59927.1336,z,8.74341,2.312328,0
59927.1446,Y,7.501823,5.91474,0
59930.1236,r,2.347144,0.949863,0
59930.1312,g,0.593798,0.83876,0
59930.1388,i,1.555858,1.29139,0
59930.1498,z,5.996254,2.043463,0
59930.1607,Y,17.914585,5.358814,0
59933.1249,r,1.865658,0.698216,0
59933.1325,g,-0.546134,0.701554,0
59933.1401,i,3.040784,1.27799,0
59933.1511,z,5.684843,1.92483,0
59933.162,Y,-2.761156,5.445864,0
59934.0638,u,0.381467,1.159587,0
59935.0646,u,-4.712423,1.139142,0
59936.0642,u,-3.468946,1.5411,0
59937.065,u,-0.955441,1.662954,0
59938.0647,u,-0.795586,2.026205,0
59939.065,u,-1.590634,2.225061,0
60165.3032,r,2.208172,1.205212,0
60165.3109,g,-0.052209,1.362001,0
60165.3186,i,1.818615,1.527929,0
60165.3295,z,-1.296785,2.031674,0
60165.3405,Y,-5.878875,4.799667,0
60168.2892,r,0.192486,0.840421,0
60168.297,g,-1.204257,0.796533,0
60168.3047,i,1.316314,1.308571,0
60168.3157,z,-0.355395,2.074883,0
60168.3267,Y,-7.946182,4.834391,0
60176.282,u,-3.620853,2.396483,0
