mjd,band,flux,fluxerr,detected_bool
59770.3662,r,-3.28126,0.623858,1
59770.374,g,-3.955426,0.610092,1
59770.3817,i,-2.819681,1.057315,0
59770.3928,z,-2.896228,1.812615,0
59770.4039,Y,-6.84303,4.620855,0
59779.3999,r,-3.679501,2.059277,0
59779.4075,g,-4.9498,2.79393,0
59779.4151,i,-6.83272,2.462433,0
59779.4261,z,-2.965622,3.273276,0
59779.437,Y,-4.115301,8.569575,0
59782.2372,r,-1.837564,1.226051,0
59782.245,g,-4.585103,1.15647,0
59782.2527,i,-1.395265,2.06714,0
59782.2639,z,-5.689674,2.560222,0
59782.2751,Y,-10.72496,6.325068,0
59797.3336,r,-4.765342,0.990102,0
59797.3412,g,-3.180541,0.955145,0
59797.3489,i,-6.453761,1.688617,0
59797.3598,z,-10.755579,2.602569,0
59797.3708,Y,-6.676143,5.291722,0
59800.2328,r,-0.871907,2.30158,0
59800.2406,g,-6.63163,3.32251,0
59800.2483,i,-8.924356,2.460545,0
59800.2594,z,-6.844707,2.714541,0
59800.2706,Y,-11.124273,6.061547,0
59808.2223,r,-4.297193,1.383641,0
59808.2301,g,-6.98758,1.788465,0
59808.2378,i,-6.047523,1.610859,0
59808.2489,z,-2.438074,2.031034,0
59808.2601,Y,3.409868,4.202554,0
59811.128,r,-3.601012,1.093213,0
59811.1357,g,-2.958955,0.977755,0
59811.1435,i,-3.272976,1.724735,0
59811.1546,z,-0.166598,2.56287,0
59811.1658,Y,-15.389065,5.44065,0
59814.1206,r,-5.348348,0.912509,0
59814.1283,g,-3.059525,0.896754,0
59814.1361,i,-4.976064,1.38924,0
59814.1472,z,-5.387277,2.075638,0
59814.1584,Y,-5.063562,4.83959,0
59818.2219,u,-5.866421,1.647177,0
59819.1176,u,-3.45126,1.886139,0
59820.1134,u,-3.678475,1.732721,0
59821.1113,u,-2.756421,2.675228,0
59822.1192,u,-3.348679,2.777818,0
59823.1592,u,-3.038291,2.770849,0
59826.3574,r,-4.023374,0.891504,1
59826.365,g,-5.374602,1.017702,0
59826.3726,i,-1.577158,1.600011,0
59826.3835,z,1.694378,2.502365,0
59826.3945,Y,-10.154045,6.687339,0
59836.1402,r,-1.696365,1.40767,0
59836.1479,g,-2.050695,2.014006,0
59836.1556,i,-4.244027,1.7534,0
59836.1667,z,-3.49691,2.136061,0
59836.1778,Y,-4.274301,4.526359,0
59839.0783,r,-3.841204,0.80348,1
59839.086,g,-5.161287,0.803641,1
