mjd,band,flux,fluxerr,detected_bool
59582.3282,u,-5.888451,2.787407,0
59583.2409,u,0.167278,2.462774,0
59584.2432,u,2.020368,2.495832,0
59585.2363,u,6.183138,2.86351,0
59586.2371,u,-0.54858,3.266196,0
59588.219,r,-0.491764,1.143008,0
59588.2266,g,0.487734,0.994204,0
59588.2343,i,-0.053551,1.536965,0
59588.2452,z,2.39004,2.190963,0
59588.2562,Y,-6.277226,5.789051,0
59591.2092,r,2.298479,1.882886,0
59591.2168,g,-3.06853,2.035522,0
59591.2244,i,-1.563481,2.020479,0
59591.2353,z,1.103326,2.840752,0
59591.2463,Y,7.56919,5.871939,0
59594.2644,r,2.333519,2.191194,0
59594.272,g,3.422736,2.969903,0
59594.2796,i,0.43513,2.502148,0
59594.2905,z,-4.823831,2.967571,0
59594.3015,Y,-7.186695,7.018528,0
59618.1948,r,0.903749,1.048228,0
59618.2024,g,0.216599,1.146246,0
59618.2101,i,1.890989,1.834963,0
59618.221,z,-2.525793,2.836977,0
59618.232,Y,0.124799,6.554454,0
59621.1291,r,-1.962802,2.486508,0
59621.1367,g,-2.674033,3.141481,0
59621.1443,i,1.615503,2.713383,0
59621.1553,z,-1.655049,2.828537,0
59621.1662,Y,-4.148378,5.830985,0
59645.1015,u,2.321305,2.707535,0
59646.0655,r,-1.705684,1.614791,0
59646.0731,g,0.547107,1.570449,0
59646.0808,i,-0.708201,2.479354,0
59646.0917,z,-3.918061,3.993583,0
59646.1026,Y,-13.520247,8.86328,0
59649.0488,r,0.00719,1.696253,0
59649.0564,g,-2.079001,2.101105,0
59649.064,i,3.29793,2.11465,0
59649.075,z,-5.98827,2.973662,0
59649.0859,Y,5.603012,6.263059,0
59660.0422,r,0.264424,1.062695,0
59660.0499,g,0.675925,1.106546,0
59660.0575,i,-3.084349,2.164279,0
59660.0684,z,1.658324,3.534161,0
59660.0794,Y,7.05666,7.624135,0
59663.0147,r,-1.53643,1.575211,0
59663.0223,g,2.719369,1.614369,0
59663.0299,i,2.91116,2.438027,0
59663.0409,z,-3.454125,3.770225,0
59663.0518,Y,7.021872,8.559478,0
59666.018,r,0.11971,1.637801,0
59666.0256,g,-1.30828,1.743738,0
59666.0332,i,0.982482,2.94794,0
59666.0442,z,4.569241,4.62483,0
59666.0551,Y,-11.486771,8.54364,0
59670.0091,u,1.526225,3.313337,0
59679.0073,r,-2.138639,1.542103,0
59679.0149,g,-2.38963,1.983933,0
59679.0225,i,-0.152519,1.921127,0
59679.0334,z,-0.555405,2.215681,0
59679.0444,Y,1.529965,4.886513,0
59687.9971,r,0.472103,2.077423,0
59688.0047,g,-0.204079,2.72391,0
59688.0123,i,-4.649432,2.427699,0
59688.0233,z,2.155581,2.816943,0
59688.0342,Y,6.7769,6.539783,0
59690.9931,r,-1.246431,1.035765,0
59691.0007,g,1.541432,0.973219,0
59691.0084,i,1.932931,1.64149,0
59691.0193,z,3.159435,2.319715,0
59691.0303,Y,-1.131905,5.673364,0
59693.9927,r,1.610417,1.187802,0
59694.0004,g,-1.145506,1.158596,0
59694.008,i,-2.702796,1.931288,0
59694.0189,z,4.927066,2.61629,0
59694.0299,Y,-3.275281,6.002631,0
59701.9889,u,-4.393995,2.123792,0
59702.9858,u,-2.117369,1.752332,0
59704.0667,u,0.412769,1.637436,0
59947.332,r,-0.057514,1.36789,0
59947.3396,g,-0.152437,1.302715,0
59947.3472,i,1.697319,2.066674,0
59947.3582,z,0.402293,3.952964,0
59947.3652,Y,-15.116245,62.468323,0
59957.2886,r,-0.021453,1.724916,0
59957.2962,g,2.276667,2.394947,0
59957.3038,i,1.399466,2.21215,0
59957.3147,z,0.456246,2.489838,0
59957.3257,Y,-3.423258,5.109132,0
59962.1943,r,-1.484922,0.922967,0
59962.2019,g,-0.778985,0.80995,0
59962.2095,i,0.128864,1.319644,0
59962.2205,z,2.323678,1.869684,0
59962.2314,Y,-8.061761,4.713187,0
59968.1942,u,-2.864779,2.275166,0
59973.1868,r,1.468464,1.113817,0
59973.1944,g,-0.02235,1.00226,0
59973.202,i,-0.515524,1.462348,0
59973.213,z,0.223665,1.870616,0
59973.2239,Y,1.338673,4.64925,0
