mjd,band,flux,fluxerr,detected_bool
59750.4229,r,6.809418,1.505549,1
59750.4306,g,8.056064,2.103831,0
59750.4383,i,4.925967,2.300563,0
59750.445,z,-5.164467,10.310166,0
59752.407,r,7.38987,1.067427,1
59752.4147,g,7.763608,1.112668,1
59752.4224,i,3.850526,1.46114,0
59752.4334,z,3.15431,2.347054,0
59752.4435,Y,-6.972538,9.469374,0
59767.2968,r,5.879119,0.884264,1
59767.3045,g,4.271121,0.765571,1
59767.3122,i,3.636866,1.337447,0
59767.3233,z,3.443238,2.139232,0
59767.3343,Y,1.634201,4.982733,0
59770.2179,r,6.408894,2.03286,0
59770.2256,g,11.343239,2.756502,0
59770.2334,i,1.825599,2.139089,0
59770.2445,z,5.958641,2.666572,0
59770.2557,Y,10.868285,6.278749,0
59779.3188,r,3.247222,2.315496,0
59779.3265,g,0.285069,2.799668,0
59779.3342,i,5.81113,2.247763,0
59779.3452,z,-1.686561,2.96668,0
59779.3562,Y,-0.030115,7.07416,0
59782.1897,r,5.275305,1.444264,0
59782.1974,g,5.137146,1.383826,0
59782.2051,i,2.808399,2.337761,0
59782.2162,z,2.278278,3.090163,0
59782.2274,Y,1.358388,7.552775,0
59797.2861,r,3.26103,1.060885,0
59797.2938,g,2.632153,1.098922,0
59797.3015,i,2.089528,1.917591,0
59797.3126,z,5.005409,2.788463,0
59797.3237,Y,-2.710316,6.963775,0
59800.3168,r,-0.617847,2.27724,0
59800.3244,g,4.054124,3.309884,0
59800.332,i,1.256584,2.636569,0
59800.3429,z,-2.046484,3.045392,0
59800.3539,Y,1.0507,6.525767,0
59807.1738,r,1.20505,1.601089,0
59807.1815,g,0.435428,2.060492,0
59807.1892,i,3.267072,1.723228,0
59807.2003,z,2.290044,2.188546,0
59807.2114,Y,9.403812,5.078204,0
59810.1045,r,3.087607,1.026597,0
59810.1122,g,2.199374,0.988393,0
59810.12,i,3.704666,1.766792,0
59810.1311,z,1.306736,2.722343,0
59810.1422,Y,2.647948,6.542068,0
59813.1044,r,1.500219,0.980621,0
59813.1122,g,2.912304,0.95201,0
59813.1199,i,0.894378,1.56332,0
59813.131,z,-1.593792,2.578625,0
59813.1422,Y,-0.821062,5.891154,0
59819.1532,u,2.732485,1.914367,0
59820.1047,u,2.233855,1.857432,0
59821.1026,u,2.969624,2.665155,0
59822.1105,u,0.453022,3.136608,0
59823.1505,u,8.342364,2.953259,0
59835.06,r,-0.403695,1.651958,0
59835.0678,g,3.909282,2.462939,0
59835.0755,i,-4.923131,2.248721,0
59835.0866,z,5.201025,2.770385,0
59835.0978,Y,1.045907,5.83288,0
59839.0306,r,0.491968,1.177881,0
59839.0384,g,0.460585,1.136956,0
59839.0461,i,-2.769797,1.587581,0
59839.0573,z,5.672252,2.137009,0
59839.0684,Y,4.537352,5.223061,0
59842.0207,r,-0.950505,1.032558,0
59842.0285,g,0.395371,1.038286,0
59842.0362,i,0.423046,1.598503,0
59842.0473,z,-0.321916,2.314241,0
59842.0585,Y,-2.216002,5.253099,0
59851.1114,u,-0.186338,1.830955,0
59854.0796,r,0.4281,1.106735,0
59854.0873,g,2.74236,1.189325,0
59854.095,i,2.815828,1.476774,0
59854.1061,z,-0.92802,2.189495,0
59854.1172,Y,-4.817384,5.223166,0
59857.0453,r,0.730045,1.770772,0
59857.0531,g,5.576976,2.443528,0
59857.0608,i,2.694656,1.886006,0
59857.0719,z,-0.89232,2.439586,0
59857.083,Y,0.961179,5.438328,0
59864.0162,r,-0.157996,0.849781,0
59864.0239,g,2.198805,0.88214,0
59864.0316,i,1.228664,1.40377,0
59864.0428,z,-1.100574,2.333161,0
59864.0539,Y,-7.60114,5.914903,0
59867.0178,r,1.6313,1.309705,0
59867.0255,g,1.592488,1.304455,0
59867.0332,i,1.662155,2.18456,0
59867.0443,z,-1.48454,3.227213,0
59867.0554,Y,14.781044,9.461409,0
59870.0194,r,0.149317,0.927073,0
59870.0272,g,0.540891,0.921309,0
59870.0349,i,2.598732,1.501481,0
59870.0459,z,0.08868,2.528092,0
59870.0571,Y,-0.715574,5.910918,0
59873.0212,r,0.548917,0.739059,0
59873.0289,g,1.067686,0.757216,0
59873.0366,i,-0.529417,1.232261,0
59873.0477,z,-1.923538,1.886823,0
59873.0588,Y,-6.846624,4.802013,0
59874.0599,u,-1.08909,1.584544,0
59875.0311,u,-0.743543,1.315398,0
59876.0231,u,0.902504,2.122963,0
59877.0238,u,3.288031,1.610557,0
59878.0246,u,2.077539,1.635598,0
59879.0248,u,-1.598234,1.666124,0
59880.0258,u,0.714989,1.35172,0
59884.0823,r,1.336249,1.091483,0
59884.09,g,1.9257,1.495204,0
59884.0976,i,-0.83844,1.522012,0
59884.1085,z,-1.98622,2.007874,0
59884.1195,Y,-0.793581,4.883754,0
59887.0298,r,2.731551,1.873471,0
59887.0375,g,6.364398,2.949781,0
59887.0451,i,-0.233319,2.277286,0
59887.0562,z,-0.305259,2.256833,0
59887.0673,Y,-4.074994,5.352405,0
60118.4163,u,1.639763,1.56305,0
60124.2541,r,0.396369,2.280028,0
60124.2618,g,0.973577,2.932604,0
60124.2695,i,-0.198208,2.501313,0
60124.2807,z,0.872596,2.977021,0
60124.2918,Y,-0.274227,6.686779,0
60140.229,u,1.616358,1.87808,0
60141.2225,u,1.217778,3.536467,0
60142.2202,u,1.642666,3.084764,0
60143.2212,u,1.468598,2.427985,0
60144.2186,u,0.898113,1.928408,0
60145.2123,u,1.860087,2.42462,0
60153.2274,r,1.527986,1.38182,0
60153.2351,g,-1.218505,1.883775,0
60153.2428,i,-0.400585,1.646311,0
60153.2539,z,0.16359,2.069626,0
60153.265,Y,14.857955,5.276927,0
60162.1477,r,1.910608,1.884287,0
60162.1554,g,-3.588731,2.591567,0
60162.1631,i,-1.741932,2.76587,0
60162.1742,z,-3.96429,3.141258,0
60162.1853,Y,-13.429946,7.983157,0
60165.1369,r,1.052778,0.847797,0
60165.1446,g,-0.741517,0.708172,0
60165.1524,i,-0.284321,1.364929,0
60165.1635,z,3.592766,2.182214,0
60165.1746,Y,5.787394,5.635858,0
60168.126,r,-0.06975,0.879972,0
60168.1337,g,-0.965383,0.854276,0
60168.1414,i,-2.381456,1.659402,0
60168.1525,z,1.490253,2.378041,0
60168.1637,Y,3.312523,5.410146,0
60176.1332,u,-1.849922,2.36519,0
60177.137,u,-1.828435,2.790718,0
60181.3147,r,-1.161216,1.258988,0
60181.3223,g,0.365508,1.235953,0
60181.3299,i,-0.411646,2.211854,0
60181.3409,z,1.55333,4.016839,0
60181.3518,Y,14.240124,8.757246,0
60184.3625,r,0.066323,2.135274,0
60184.3701,g,-4.532385,2.560711,0
60184.3777,i,3.168706,2.487717,0
60184.3887,z,0.831064,2.89157,0
60184.3996,Y,11.639043,6.899823,0
60194.1575,r,1.04509,1.067025,0
60194.1652,g,1.285776,1.055153,0
60194.1729,i,0.845136,1.786799,0
60194.1839,z,1.854225,3.139552,0
60194.1926,Y,-0.897052,11.276206,0
60197.1181,r,1.182954,1.098132,0
60197.1258,g,1.944841,0.911348,0
60197.1335,i,-0.776167,1.336526,0
60197.1446,z,0.339198,2.037926,0
60197.1557,Y,-7.706759,4.98525,0
60198.1077,u,0.906646,2.447004,0
60199.0914,u,-1.906944,3.12589,0
60200.065,u,1.474088,2.525881,0
60201.068,u,-1.636919,2.874644,0
60202.0552,u,-1.494917,2.075247,0
60206.1107,u,-1.148771,1.548262,0
60207.1469,u,-0.213999,2.815422,0
60208.0229,r,-1.432323,1.423038,0
60208.0307,g,0.338524,1.343885,0
60208.0384,i,-0.385124,1.831236,0
60208.0495,z,0.089916,2.725047,0
60208.0606,Y,-4.943444,7.411278,0
60211.0124,r,4.916017,2.251423,0
60211.0202,g,3.329645,3.036206,0
60211.0279,i,-0.164562,2.599699,0
60211.039,z,1.986082,3.468563,0
