mjd,band,flux,fluxerr,detected_bool
59825.26,r,1.163392,0.929687,0
59825.2676,g,-2.051694,1.006038,0
59825.2752,i,2.871335,1.868718,0
59825.2862,z,0.380966,2.975683,0
59825.2971,Y,-10.433356,7.103657,0
59839.2161,r,0.088828,1.12949,0
59839.2236,g,1.334632,1.239792,0
59839.2313,i,-0.471758,1.720996,0
59839.2422,z,2.509217,2.477775,0
59839.2532,Y,-1.089077,5.811949,0
59842.1987,r,-0.815441,1.033876,0
59842.2064,g,-0.197094,0.974095,0
59842.214,i,-2.591842,1.610411,0
59842.225,z,3.93153,2.296977,0
59842.2359,Y,3.041797,5.502528,0
59851.2006,u,-2.381198,2.438341,0
59854.2089,r,-0.150691,0.836881,0
59854.2165,g,-0.240981,0.775517,0
59854.2242,i,-1.409496,1.337635,0
59854.2351,z,0.824249,1.880542,0
59854.2461,Y,2.702109,3.887986,0
59857.1879,r,-2.899096,2.051549,0
59857.1956,g,-4.377954,2.812233,0
59857.2032,i,-0.924523,2.229388,0
59857.2141,z,-2.549441,2.665295,0
59857.2251,Y,0.485362,5.105967,0
59867.16,r,0.268744,1.035837,0
59867.1676,g,1.643349,1.268195,0
59867.1753,i,-0.091778,1.662696,0
59867.1862,z,-0.412261,2.480881,0
59867.1971,Y,-4.672826,5.50549,0
59870.1521,r,0.244358,0.799568,0
59870.1597,g,-0.711477,0.766749,0
59870.1673,i,-1.123612,1.231816,0
59870.1782,z,-0.371347,1.683522,0
59870.1892,Y,-0.155009,3.947597,0
59873.1442,r,-0.330812,0.655859,0
59873.1519,g,-0.204874,0.563196,0
59873.1595,i,-0.108495,0.990663,0
59873.1704,z,0.278564,1.54828,0
59873.1814,Y,-0.844435,3.732978,0
59874.1612,u,1.466393,1.677068,0
59875.1175,u,-0.188465,2.044707,0
59876.116,u,-0.343516,2.095529,0
59877.1178,u,-3.269961,1.677811,0
59878.1127,u,1.569649,1.737291,0
59879.1104,u,-1.0457,1.805982,0
59880.1181,u,0.159964,1.247167,0
59884.1292,r,0.103891,0.919498,0
59884.1368,g,0.555355,1.003999,0
59884.1444,i,-2.663841,1.132736,0
59884.1554,z,-0.202476,1.66778,0
59884.1663,Y,5.715075,3.773501,0
59887.0951,r,-0.675731,1.623026,0
59887.1027,g,-3.397852,2.252093,0
59887.1103,i,-2.352163,1.786625,0
59887.1213,z,1.93683,2.223272,0
59887.1322,Y,2.660599,4.686188,0
59896.0839,r,-1.034512,0.918652,0
59896.0915,g,-1.469379,0.925784,0
59896.0992,i,0.640863,1.569658,0
59896.1101,z,0.853569,2.223169,0
59896.1211,Y,-2.608008,4.970279,0
59899.0854,r,2.064856,1.181678,0
59899.093,g,-0.665639,1.109944,0
