mjd,band,flux,fluxerr,detected_bool
59750.4229,r,-2.838944,1.519958,0
59750.4306,g,-4.386634,2.134479,0
59750.4383,i,-0.5047,2.318933,0
59750.445,z,-5.430443,10.378917,0
59752.407,r,-1.387141,1.074918,0
59752.4147,g,0.094525,1.122192,0
59752.4224,i,2.786381,1.473267,0
59752.4334,z,5.675846,2.363653,0
59752.4435,Y,-9.914045,9.522716,0
59767.2968,r,0.194857,0.889881,0
59767.3045,g,1.025159,0.772316,0
59767.3122,i,0.892489,1.347428,0
59767.3233,z,-0.608552,2.15216,0
59767.3343,Y,5.714724,5.012828,0
59770.2179,r,0.715388,2.054345,0
59770.2256,g,1.158803,2.79762,0
59770.2334,i,1.181681,2.157517,0
59770.2445,z,0.490157,2.682562,0
59770.2557,Y,-7.222795,6.309682,0
59779.3188,r,-3.481808,2.3414,0
59779.3265,g,-5.025552,2.846573,0
59779.3342,i,1.788209,2.265867,0
59779.3452,z,-2.086157,2.986468,0
59779.3562,Y,8.658621,7.117064,0
59782.1897,r,0.316659,1.45844,0
59782.1974,g,0.674036,1.402124,0
59782.2051,i,1.057524,2.357537,0
59782.2162,z,-2.947836,3.110187,0
59782.2274,Y,3.236845,7.5959,0
59797.2861,r,-0.005309,1.071078,0
59797.2938,g,0.531472,1.114673,0
59797.3015,i,0.013096,1.933469,0
59797.3126,z,0.310079,2.805621,0
59797.3237,Y,-2.075295,7.002954,0
59800.3168,r,3.813796,2.304538,0
59800.3244,g,-5.200471,3.364014,0
59800.332,i,-2.805281,2.659259,0
59800.3429,z,1.40932,3.066048,0
59800.3539,Y,-7.154565,6.562181,0
59807.1738,r,0.678396,1.619357,0
59807.1815,g,0.296479,2.094907,0
59807.1892,i,-0.464317,1.736765,0
59807.2003,z,-0.462103,2.202291,0
59807.2114,Y,-2.262916,5.102098,0
59810.1045,r,-0.418273,1.03634,0
59810.1122,g,-0.327253,1.001614,0
59810.12,i,1.907472,1.781344,0
59810.1311,z,3.657124,2.741234,0
59810.1422,Y,4.633751,6.579658,0
59813.1044,r,0.152668,0.991005,0
59813.1122,g,1.481981,0.965705,0
59813.1199,i,-1.413508,1.576526,0
59813.131,z,-1.592497,2.595819,0
59813.1422,Y,5.033908,5.926469,0
59819.1532,u,2.766782,1.955525,0
59820.1047,u,-0.415306,1.88486,0
59821.1026,u,-0.466065,2.710259,0
59822.1105,u,0.673195,3.204928,0
59823.1505,u,-1.526117,2.987795,0
59835.06,r,1.281998,1.671494,0
59835.0678,g,-1.695069,2.502191,0
59835.0755,i,-1.018423,2.26823,0
59835.0866,z,1.050968,2.787563,0
59835.0978,Y,-6.233442,5.865329,0
59839.0306,r,0.471611,1.191455,0
59839.0384,g,0.888863,1.156517,0
59839.0461,i,0.911847,1.601836,0
59839.0573,z,-2.657822,2.148983,0
59839.0684,Y,-3.089629,5.250259,0
59842.0207,r,1.577023,1.045488,0
59842.0285,g,0.852365,1.056284,0
59842.0362,i,0.072311,1.612282,0
59842.0473,z,0.379881,2.329804,0
59842.0585,Y,2.428761,5.283806,0
59851.1114,u,-1.305627,1.870439,0
59854.0796,r,-0.345929,1.119269,0
59854.0873,g,1.621956,1.208042,0
59854.095,i,0.467089,1.488388,0
59854.1061,z,1.159617,2.204514,0
59854.1172,Y,4.64472,5.254718,0
59857.0453,r,-0.087555,1.790955,0
59857.0531,g,2.384652,2.482788,0
59857.0608,i,-1.865695,1.901386,0
59857.0719,z,-0.278376,2.455849,0
59857.083,Y,1.461995,5.469151,0
59864.0162,r,-0.643473,0.859591,0
59864.0239,g,0.257301,0.893803,0
59864.0316,i,0.711412,1.415723,0
59864.0428,z,3.344779,2.349886,0
59864.0539,Y,14.156762,5.954286,0
59867.0178,r,1.338626,1.324658,0
59867.0255,g,-0.178323,1.324576,0
59867.0332,i,5.218725,2.205004,0
59867.0443,z,-3.612281,3.24877,0
59867.0554,Y,6.536197,9.512296,0
59870.0194,r,-0.004965,0.937665,0
