mjd,band,flux,fluxerr,detected_bool
59750.4229,r,1.005973,1.520596,0
59750.4306,g,1.751045,2.135907,0
59750.4383,i,-2.08401,2.319317,0
59750.445,z,-3.850196,10.380139,0
59752.407,r,0.139033,1.075194,0
59752.4147,g,2.136012,1.124787,0
59752.4224,i,-0.805959,1.47198,0
59752.4334,z,1.947758,2.362545,0
59752.4435,Y,-18.17099,9.523954,0
59767.2968,r,-0.299807,0.889926,0
59767.3045,g,-1.882197,0.770814,0
59767.3122,i,-0.386089,1.347122,0
59767.3233,z,0.603015,2.152638,0
59767.3343,Y,2.749486,5.011827,0
59770.2179,r,-4.32771,2.054677,0
59770.2256,g,2.641886,2.799117,0
59770.2334,i,-2.08498,2.157454,0
59770.2445,z,-1.541505,2.682745,0
59770.2557,Y,4.911561,6.312192,0
59779.3188,r,2.178653,2.342385,0
59779.3265,g,0.939775,2.847649,0
59779.3342,i,0.712921,2.265848,0
59779.3452,z,-3.446576,2.986854,0
59779.3562,Y,6.29841,7.116913,0
59782.1897,r,-0.386899,1.458599,0
59782.1974,g,-0.340875,1.401855,0
59782.2051,i,2.421331,2.358388,0
59782.2162,z,-3.388286,3.110569,0
59782.2274,Y,-3.72202,7.595607,0
59797.2861,r,1.471847,1.072185,0
59797.2938,g,-0.109038,1.114365,0
59797.3015,i,-0.668175,1.933768,0
59797.3126,z,-3.606828,2.805922,0
59797.3237,Y,6.064761,7.005833,0
59800.3168,r,-4.08344,2.304084,0
59800.3244,g,5.858663,3.366974,0
59800.332,i,-0.823662,2.659641,0
59800.3429,z,0.63564,3.066212,0
59800.3539,Y,-3.498941,6.562776,0
59807.1738,r,-1.881749,1.619471,0
59807.1815,g,-1.21319,2.095382,0
59807.1892,i,-1.989315,1.737063,0
59807.2003,z,-2.704537,2.202592,0
59807.2114,Y,-0.418081,5.102602,0
59810.1045,r,0.766029,1.037047,0
59810.1122,g,-0.29497,1.001912,0
59810.12,i,-2.161695,1.780789,0
59810.1311,z,-1.427955,2.740436,0
59810.1422,Y,-0.113292,6.57851,0
59813.1044,r,0.102935,0.991176,0
59813.1122,g,-0.161736,0.963789,0
59813.1199,i,-0.692824,1.576761,0
59813.131,z,-1.66433,2.59613,0
59813.1422,Y,2.661773,5.926033,0
59819.1532,u,-0.391375,1.942197,0
59820.1047,u,1.017565,1.891206,0
59821.1026,u,3.044005,2.723702,0
59822.1105,u,-0.490427,3.203883,0
59823.1505,u,5.524313,3.007815,0
59835.06,r,-1.7632,1.671385,0
59835.0678,g,-2.286679,2.502954,0
59835.0755,i,0.677289,2.268807,0
59835.0866,z,-1.841069,2.787606,0
59835.0978,Y,0.759685,5.866167,0
59839.0306,r,-0.367685,1.191438,0
59839.0384,g,-1.944553,1.155813,0
59839.0461,i,-1.512629,1.60165,0
59839.0573,z,-1.215812,2.149209,0
59839.0684,Y,7.34924,5.254377,0
59842.0207,r,-0.53081,1.044678,0
59842.0285,g,-0.055332,1.055439,0
59842.0362,i,0.940527,1.612963,0
59842.0473,z,4.037026,2.33143,0
59842.0585,Y,10.421905,5.288334,0
59851.1114,u,-0.895375,1.871146,0
59854.0796,r,0.50609,1.119774,0
59854.0873,g,0.123602,1.206897,0
59854.095,i,-0.686598,1.488382,0
59854.1061,z,-0.567855,2.204355,0
59854.1172,Y,-8.125692,5.253179,0
59857.0453,r,-0.194579,1.791324,0
59857.0531,g,0.774734,2.482754,0
59857.0608,i,1.480613,1.902253,0
59857.0719,z,3.117775,2.457176,0
59857.083,Y,0.139522,5.46911,0
59864.0162,r,0.572755,0.86019,0
59864.0239,g,-0.423621,0.893677,0
59864.0316,i,-1.255487,1.415559,0
59864.0428,z,-2.536866,2.349025,0
59864.0539,Y,-5.562928,5.948735,0
59867.0178,r,-2.113627,1.324316,0
59867.0255,g,-0.176544,1.324971,0
59867.0332,i,-3.695164,2.203449,0
59867.0443,z,-0.100207,3.249111,0
59867.0554,Y,6.88061,9.51335,0
59870.0194,r,1.460382,0.93888,0
59870.0272,g,0.081097,0.93634,0
59870.0349,i,-0.576182,1.51344,0
59870.0459,z,-1.656826,2.545238,0
59870.0571,Y,-6.302648,5.944851,0
59873.0212,r,-0.566893,0.747275,0
59873.0289,g,0.450983,0.769015,0
59873.0366,i,-1.465717,1.24323,0
59873.0477,z,-0.593862,1.899611,0
59873.0588,Y,-3.063981,4.829434,0
59874.0599,u,1.048388,1.625184,0
59875.0311,u,-0.578403,1.344264,0
59876.0231,u,1.697129,2.172905,0
59877.0238,u,-1.769688,1.627377,0
59878.0246,u,0.693823,1.66375,0
59879.0248,u,0.340676,1.704479,0
59880.0258,u,-0.348435,1.376748,0
59884.0823,r,-0.282594,1.103559,0
59884.09,g,-0.083593,1.519185,0
59884.0976,i,-2.262576,1.535574,0
59884.1085,z,1.143168,2.021933,0
59884.1195,Y,5.360399,4.914467,0
59887.0298,r,-0.593556,1.894597,0
59887.0375,g,0.490031,2.997674,0
59887.0451,i,3.939648,2.29888,0
59887.0562,z,-0.0455,2.272152,0
59887.0673,Y,1.444754,5.383686,0
60118.4163,u,1.774163,1.597926,0
60124.2541,r,-2.500896,2.306737,0
60124.2618,g,-4.540165,2.982308,0
60124.2695,i,-1.649688,2.523555,0
60124.2807,z,3.357883,2.997932,0
60124.2918,Y,-3.028304,6.725097,0
60140.229,u,1.974142,1.921082,0
60141.2225,u,-0.456006,3.610173,0
60142.2202,u,-3.276844,3.146545,0
60143.2212,u,-0.982512,2.474657,0
60144.2186,u,-0.18479,1.96582,0
60145.2123,u,-0.542766,2.469505,0
60153.2274,r,0.563249,1.397615,0
60153.2351,g,-1.628909,1.915897,0
60153.2428,i,2.422181,1.662087,0
60153.2539,z,-2.19181,2.08364,0
60153.265,Y,-7.178368,5.299899,0
60162.1477,r,4.157666,1.907242,0
60162.1554,g,1.434139,2.636339,0
60162.1631,i,-1.514397,2.790447,0
60162.1742,z,-0.613056,3.162526,0
60162.1853,Y,-4.705328,8.028666,0
60165.1369,r,0.130272,0.857018,0
60165.1446,g,-0.158926,0.720233,0
60165.1524,i,0.462296,1.377323,0
60165.1635,z,2.362446,2.196529,0
60165.1746,Y,-6.352918,5.665593,0
60168.126,r,-0.698065,0.890314,0
60168.1337,g,-0.925072,0.868839,0
60168.1414,i,-0.87177,1.674114,0
60168.1525,z,-2.095435,2.393688,0
60168.1637,Y,4.254287,5.441578,0
60176.1332,u,-1.317099,2.417089,0
60177.137,u,5.160097,2.871634,0
60181.3147,r,-1.293901,1.273779,0
60181.3223,g,2.024344,1.258876,0
60181.3299,i,-0.466834,2.23151,0
60181.3409,z,4.241044,4.04468,0
60181.3518,Y,6.87048,8.8051,0
60184.3625,r,-1.838218,2.160355,0
60184.3701,g,2.071483,2.605224,0
60184.3777,i,-3.037658,2.508842,0
60184.3887,z,-2.642341,2.910989,0
60184.3996,Y,1.432584,6.935262,0
60194.1575,r,-0.495237,1.078935,0
60194.1652,g,0.568381,1.072201,0
60194.1729,i,0.279866,1.802429,0
60194.1839,z,-7.662417,3.1606,0
60194.1926,Y,6.140956,11.343763,0
60197.1181,r,-0.019909,1.110327,0
60197.1258,g,-0.547147,0.923925,0
60197.1335,i,-1.077283,1.348408,0
60197.1446,z,-1.237553,2.051636,0
60197.1557,Y,1.997164,5.01466,0
60198.1077,u,-0.347675,2.496909,0
60199.0914,u,2.417612,3.202385,0
60200.065,u,-2.44366,2.574976,0
60201.068,u,-0.986388,2.937723,0
60202.0552,u,0.313252,2.12234,0
60206.1107,u,-1.405684,1.582253,0
60207.1469,u,0.965246,2.88049,0
60208.0229,r,1.385279,1.440375,0
60208.0307,g,-0.169706,1.366457,0
60208.0384,i,-2.431546,1.847548,0
60208.0495,z,2.293937,2.744215,0
60208.0606,Y,-9.707949,7.453838,0
60211.0124,r,-0.95393,2.276386,0
60211.0202,g,-1.715443,3.086612,0
60211.0279,i,-2.860056,2.62284,0
60211.039,z,-0.67861,3.491638,0
60211.0502,Y,7.453168,9.221605,0
60221.0153,r,0.007076,1.008721,0
60221.023,g,2.177049,0.901518,0
60221.0308,i,0.080634,1.376929,0
60221.0419,z,-1.004229,2.186577,0
60221.053,Y,2.706455,5.69041,0
60224.014,r,0.288908,1.159824,0
60224.0217,g,0.174503,1.062618,0
60224.0294,i,1.173354,1.913805,0
60224.0405,z,3.310205,2.582017,0
60224.0516,Y,6.690319,5.893035,0
60227.0151,r,1.69041,1.067544,0
60227.0228,g,-0.252245,1.01455,0
60227.0305,i,3.617014,1.614181,0
60227.0416,z,-0.474308,2.241024,0
60227.0527,Y,2.049343,5.61942,0
60228.0187,u,2.409127,2.778834,0
60229.0162,u,1.988191,2.791714,0
60234.0265,u,4.535974,2.323305,0
60237.2206,r,43.947151,0.988801,1
60237.2283,g,37.345715,0.966414,1
60237.2359,i,68.809578,1.601618,1
60237.2468,z,28.558615,2.536663,1
60237.2578,Y,48.727894,7.10433,1
60240.0223,r,71.265877,2.075716,1
60240.03,g,74.344116,2.757526,1
60240.0377,i,78.408882,2.71939,1
60240.0488,z,48.079544,3.053563,1
60240.0598,Y,61.501495,5.874188,1
60249.0338,r,75.461174,1.009984,1
60249.0415,g,61.909389,0.955648,1
60249.0492,i,61.70351,1.368978,1
60249.0602,z,63.074032,2.174934,1
60249.0712,Y,53.421001,5.238191,1
60260.0423,u,5.811557,2.722889,0
60261.0361,u,3.233502,1.967056,0
60262.0367,u,-2.188916,1.870556,0
60263.0373,u,-0.547089,2.241525,0
60264.0465,u,-1.686421,1.958791,0
60490.2647,r,1.092594,1.499905,0
60490.2725,g,2.881217,1.82738,0
60490.2802,i,-0.657587,2.089861,0
60490.2913,z,0.366097,2.975863,0
60490.3024,Y,-4.079093,7.14343,0
60493.2372,r,-0.792337,1.067309,0
60493.245,g,0.871007,0.998521,0
60493.2527,i,-0.242656,1.683297,0
60493.2639,z,-0.812761,2.563629,0
60493.275,Y,5.890141,6.21092,0
60499.2467,u,4.545981,2.67504,0
60500.2437,u,0.017744,2.120294,0
60501.2385,u,-2.641558,2.349887,0
60502.2355,u,4.537281,2.701362,0
60508.2638,r,0.485346,2.464755,0
60508.2715,g,0.684719,3.548131,0
60508.2792,i,0.789904,2.70104,0
60508.2903,z,-1.274813,3.30236,0
60508.3014,Y,2.306445,7.465199,0
60524.239,u,-1.237445,2.125688,0
60525.1736,u,-4.242467,2.995854,0
60532.3489,r,-1.287725,0.874177,0
60532.3565,g,1.469107,0.862282,0
60532.3641,i,-4.013284,1.475876,0
60532.3751,z,2.9503,2.339645,0
60532.386,Y,5.252872,6.009013,0
60535.1253,r,-1.264144,1.916211,0
60535.133,g,1.859018,2.489439,0
60535.1408,i,1.491937,2.415401,0
60535.1519,z,6.177489,3.321692,0
60535.163,Y,7.279485,7.816228,0
60538.2351,r,-1.862246,1.821491,0
60538.2428,g,-6.298019,2.644161,0
60538.2505,i,-0.214996,1.988549,0
60538.2615,z,0.608829,2.332452,0
60538.2725,Y,-1.081098,5.14265,0
60546.3406,r,-3.585062,1.92126,0
60546.3482,g,-4.579888,2.880237,0
60546.3558,i,-1.692517,2.324705,0
60546.3668,z,-0.849591,3.144881,0
60546.3777,Y,-0.706326,7.689411,0
60549.0879,r,0.293744,1.121645,0
60549.0956,g,0.820577,1.051125,0
60549.1034,i,-2.091,1.758227,0
60549.1145,z,-1.080241,2.665318,0
60549.1256,Y,7.129858,6.483057,0
60554.0964,u,-1.146801,2.531924,0
60555.0951,u,-1.06584,2.052296,0
60556.0879,u,6.665616,2.564641,0
60557.0831,u,-0.915155,1.842778,0
60558.1093,u,-4.48315,2.340518,0
60559.1097,u,-2.698201,2.018387,0
60560.1065,u,-1.471957,2.876365,0
60567.2821,r,0.59569,1.716489,0
60567.2897,g,-0.611022,2.353841,0
60567.2973,i,-2.75081,1.949347,0
60567.3083,z,1.579164,2.396303,0
60567.3192,Y,-2.883893,5.46875,0
60574.1118,r,-0.542083,1.566987,0
60574.1195,g,4.252973,2.23449,0
60574.1272,i,-0.371748,2.003304,0
60574.1383,z,0.184571,2.541913,0
60574.1493,Y,0.851811,5.772748,0
60577.0186,r,2.29898,1.486738,0
60577.0263,g,1.417062,1.424145,0
60577.034,i,0.369775,2.352703,0
60577.0451,z,5.935814,3.544339,0
60577.0563,Y,-13.280382,8.576326,0
60580.0095,r,1.000144,1.467,0
60580.0173,g,1.078381,1.411635,0
60580.025,i,-3.875532,2.329437,0
60580.0361,z,9.21163,3.506488,0
60580.0472,Y,-8.662669,8.480705,0
60582.084,u,1.115076,2.098114,0
60583.0169,u,7.120595,3.027253,0
60584.0117,u,3.708092,2.338907,0
60585.0117,u,3.11848,1.901457,0
60586.0123,u,2.853036,1.8325,0
60587.0127,u,4.068514,2.142774,0
60588.0131,u,-0.620261,1.683326,0
60593.0636,r,-0.070667,0.961845,0
60593.0713,g,-0.006689,1.144614,0
60593.079,i,2.503398,1.362189,0
60593.0901,z,-0.593724,1.99104,0
60593.1012,Y,-9.710131,4.846323,0
60596.0304,r,-1.70887,2.608324,0
60596.0381,g,-0.272423,3.689661,0
60596.0458,i,1.294571,2.83794,0
60596.0569,z,-2.746117,3.419613,0
60596.068,Y,4.290814,7.489467,0
60603.0208,r,-0.688582,0.719507,0
60603.0286,g,-0.031013,0.674992,0
60603.0363,i,1.68511,1.180976,0
60603.0473,z,2.186853,1.837809,0
60603.0584,Y,7.841841,4.576672,0
60606.0225,r,-2.013876,1.036754,0
60606.0303,g,-0.439619,1.001629,0
60606.0379,i,-0.738389,1.670965,0
60606.049,z,-0.492755,2.56884,0
60606.0601,Y,-7.024105,6.371596,0
60609.0247,r,-0.32358,0.752973,0
60609.0323,g,0.80513,0.713329,0
60609.04,i,0.447543,1.22933,0
60609.051,z,-0.833965,1.916881,0
60609.0621,Y,13.353821,4.790891,0
60612.0266,u,-0.153907,1.184105,0
60613.0269,u,3.631799,1.304919,0
60614.0276,u,0.124181,1.460714,0
60615.0375,u,-1.426581,1.638492,0
60616.029,u,1.779833,1.735693,0
60617.0295,u,-0.625322,1.342339,0
60621.1734,r,1.352649,0.933933,0
60621.181,g,0.077076,0.900771,0
60621.1886,i,2.157915,1.608282,0
60621.1996,z,-2.020479,2.598303,0
60621.2105,Y,-3.110139,6.91296,0
60624.176,r,0.608054,1.689498,0
60624.1836,g,-0.692839,2.316791,0
60624.1913,i,1.279454,2.204621,0
60624.2022,z,-2.775903,3.03726,0
60624.2132,Y,-14.29593,7.468397,0
