mjd,band,flux,fluxerr,detected_bool
59750.4229,r,3.218279,1.514095,0
59750.4306,g,-1.702197,2.119893,0
59750.4383,i,7.549735,2.313408,0
59750.445,z,23.481728,10.360363,0
59752.407,r,1.91542,1.070986,0
59752.4147,g,0.953769,1.115527,0
59752.4224,i,6.284167,1.470126,1
59752.4334,z,14.542916,2.361075,1
59752.4435,Y,20.977871,9.508318,0
59767.2968,r,1.111267,0.886386,0
59767.3045,g,0.505489,0.766173,0
59767.3122,i,2.268754,1.34347,0
59767.3233,z,5.060724,2.14831,0
59767.3343,Y,13.425319,5.005431,0
59770.2179,r,2.121134,2.045168,0
59770.2256,g,0.380547,2.778339,0
59770.2334,i,3.396309,2.150697,0
59770.2445,z,7.828712,2.677722,0
59770.2557,Y,13.516662,6.300733,0
59779.3188,r,5.687228,2.331966,0
59779.3265,g,3.53633,2.828605,0
59779.3342,i,-1.852376,2.257227,0
59779.3452,z,7.323171,2.980468,0
59779.3562,Y,8.373947,7.100637,0
59782.1897,r,0.434377,1.451663,0
59782.1974,g,2.099676,1.394122,0
59782.2051,i,1.759723,2.349412,0
59782.2162,z,5.709897,3.103307,0
59782.2274,Y,14.690069,7.582541,0
59797.2861,r,0.113013,1.066127,0
59797.2938,g,0.113921,1.106623,0
59797.3015,i,1.269131,1.927113,0
59797.3126,z,4.281945,2.799195,0
59797.3237,Y,-3.161357,6.986897,0
59800.3168,r,-0.048943,2.292719,0
59800.3244,g,-0.087983,3.341096,0
59800.332,i,4.282242,2.651057,0
59800.3429,z,3.11781,3.058182,0
59800.3539,Y,17.987263,6.554243,0
59807.1738,r,1.723217,1.612171,0
59807.1815,g,2.781811,2.082129,0
59807.1892,i,-1.155449,1.730605,0
59807.2003,z,1.133329,2.196718,0
59807.2114,Y,2.721894,5.091693,0
59810.1045,r,0.557867,1.031843,0
59810.1122,g,0.308144,0.995279,0
59810.12,i,-0.004858,1.774155,0
59810.1311,z,3.540076,2.733752,0
59810.1422,Y,-2.488602,6.562767,0
59813.1044,r,1.524747,0.987299,0
59813.1122,g,0.539798,0.95777,0
59813.1199,i,3.501399,1.572748,0
59813.131,z,-0.427988,2.588757,0
59813.1422,Y,-5.858221,5.910775,0
59819.1532,u,-1.022544,1.924588,0
59820.1047,u,-1.749136,1.868507,0
59821.1026,u,0.582123,2.689067,0
59822.1105,u,2.195789,3.182247,0
59823.1505,u,-0.464805,2.961812,0
59835.06,r,1.238623,1.66365,0
59835.0678,g,2.697662,2.486568,0
59835.0755,i,0.106353,2.260205,0
59835.0866,z,0.349896,2.779787,0
59835.0978,Y,-9.273027,5.851964,0
59839.0306,r,0.443036,1.185859,0
59839.0384,g,-0.228104,1.147586,0
59839.0461,i,2.03166,1.596722,0
59839.0573,z,-3.797541,2.143184,0
59839.0684,Y,9.818122,5.243064,0
59842.0207,r,0.025484,1.039583,0
59842.0285,g,0.822509,1.049096,0
59842.0362,i,0.195537,1.606617,0
59842.0473,z,5.076391,2.325228,0
59842.0585,Y,15.419246,5.278311,0
59851.1114,u,0.895019,1.858587,0
59854.0796,r,1.263277,1.114723,0
59854.0873,g,-1.023067,1.198259,0
59854.095,i,2.120504,1.483985,0
59854.1061,z,1.477081,2.198645,0
59854.1172,Y,-6.523837,5.240547,0
59857.0453,r,0.801478,1.782833,0
59857.0531,g,-0.884627,2.46485,0
59857.0608,i,-0.581878,1.894613,0
59857.0719,z,1.845647,2.449778,0
59857.083,Y,5.003768,5.458224,0
59864.0162,r,1.867489,0.856992,0
59864.0239,g,-0.025967,0.887356,0
59864.0316,i,0.386832,1.410514,0
59864.0428,z,2.085267,2.34305,0
59864.0539,Y,-5.392656,5.934485,0
59867.0178,r,0.014112,1.317802,0
59867.0255,g,-1.663876,1.315637,0
59867.0332,i,3.834889,2.196625,0
59867.0443,z,6.847411,3.241733,0
59867.0554,Y,4.742952,9.489991,0
59870.0194,r,1.124526,0.934053,0
59870.0272,g,0.108234,0.929761,0
59870.0349,i,0.769343,1.508224,0
59870.0459,z,5.026289,2.539686,0
59870.0571,Y,5.157028,5.932714,0
59873.0212,r,0.083154,0.743685,0
59873.0289,g,-0.083621,0.762805,0
59873.0366,i,0.718719,1.239051,0
59873.0477,z,0.76416,1.894545,0
59873.0588,Y,-0.211162,4.817847,0
59874.0599,u,-4.477802,1.604852,0
59875.0311,u,-0.88216,1.332076,0
