mjd,band,flux,fluxerr,detected_bool
59750.4229,r,4.027696,1.532776,0
59750.4306,g,0.502305,2.157362,0
59750.4383,i,11.283261,2.336164,0
59750.445,z,7.910135,10.426188,0
59752.407,r,4.690853,1.085749,0
59752.4147,g,-0.769253,1.134071,0
59752.4224,i,14.26622,1.489163,1
59752.4334,z,18.046728,2.379333,0
59752.4435,Y,16.153198,9.562551,0
59767.2968,r,1.590551,0.897466,0
59767.3045,g,-0.147502,0.778724,0
59767.3122,i,9.386709,1.36061,0
59767.3233,z,7.98558,2.16461,1
59767.3343,Y,17.943666,5.037467,0
59770.2179,r,5.694108,2.071171,0
59770.2256,g,0.315313,2.827096,0
59770.2334,i,8.237119,2.172425,0
59770.2445,z,6.665168,2.696016,0
59770.2557,Y,19.731895,6.340697,0
59779.3188,r,2.085882,2.359106,0
59779.3265,g,-8.547194,2.877274,0
59779.3342,i,8.851621,2.28127,0
59779.3452,z,8.995687,3.00185,0
59779.3562,Y,2.221066,7.140294,0
59782.1897,r,3.088256,1.470507,0
59782.1974,g,-0.134438,1.416386,0
59782.2051,i,6.652708,2.372782,0
59782.2162,z,8.368793,3.125833,0
59782.2274,Y,8.910548,7.625154,0
59797.2861,r,2.88647,1.080754,0
59797.2938,g,-1.020522,1.125934,0
59797.3015,i,2.842908,1.94542,0
59797.3126,z,8.315855,2.820116,0
59797.3237,Y,1.524687,7.028642,0
59800.3168,r,0.819162,2.320664,0
59800.3244,g,1.05026,3.400114,0
59800.332,i,3.070537,2.674938,0
59800.3429,z,1.494684,3.07912,0
59800.3539,Y,12.000511,6.590358,0
59807.1738,r,4.779249,1.632954,0
59807.1815,g,1.98613,2.118208,0
59807.1892,i,5.0432,1.748821,0
59807.2003,z,6.497074,2.214208,0
59807.2114,Y,1.511771,5.121141,0
59810.1045,r,1.977726,1.045277,0
59810.1122,g,-1.110886,1.01232,0
59810.12,i,2.750813,1.791663,0
59810.1311,z,6.548251,2.753878,0
59810.1422,Y,-4.118407,6.601507,0
59813.1044,r,1.15115,0.998974,0
59813.1122,g,-0.927012,0.973797,0
59813.1199,i,2.238633,1.586447,0
59813.131,z,0.733639,2.607087,0
59813.1422,Y,2.526575,5.946661,0
59819.1532,u,0.920984,1.972773,0
59820.1047,u,-1.18631,1.910742,0
59821.1026,u,2.563188,2.757897,0
59822.1105,u,0.528987,3.248391,0
59823.1505,u,1.042054,3.03232,0
59835.06,r,1.211362,1.683763,0
59835.0678,g,0.449263,2.529082,0
59835.0755,i,0.720769,2.281103,0
59835.0866,z,0.280283,2.799203,0
59835.0978,Y,4.683421,5.888343,0
59839.0306,r,0.102985,1.200013,0
59839.0384,g,1.423197,1.169521,0
59839.0461,i,1.696971,1.611157,0
59839.0573,z,2.34926,2.159005,0
59839.0684,Y,5.99744,5.272029,0
59842.0207,r,1.089923,1.052849,0
59842.0285,g,1.332123,1.068206,0
59842.0362,i,4.738267,1.623711,0
59842.0473,z,1.3353,2.34006,0
59842.0585,Y,3.280311,5.303197,0
59851.1114,u,1.565017,1.903834,0
59854.0796,r,-0.66914,1.127509,0
59854.0873,g,0.623688,1.219904,0
59854.095,i,0.915986,1.496912,0
59854.1061,z,0.075925,2.213499,0
59854.1172,Y,4.093659,5.273322,0
59857.0453,r,2.516638,1.805007,0
59857.0531,g,2.905854,2.509527,0
59857.0608,i,0.155072,1.912015,0
59857.0719,z,4.253169,2.467738,0
59857.083,Y,8.353027,5.491997,0
59864.0162,r,0.191526,0.866051,0
59864.0239,g,-0.806484,0.902951,0
59864.0316,i,0.923698,1.423728,0
59864.0428,z,1.05409,2.359068,0
59864.0539,Y,11.772738,5.974562,0
59867.0178,r,-0.652375,1.333743,0
