mjd,band,flux,fluxerr,detected_bool
59798.3205,r,1.4806,1.372813,0
59798.3281,g,1.749085,1.168841,0
59798.3357,i,3.541593,1.779839,0
59798.3466,z,-1.232838,2.619261,0
59798.3576,Y,-4.633724,5.395911,0
59801.3553,r,4.720183,2.476863,0
59801.3629,g,8.613599,3.598628,0
59801.3705,i,-0.231395,2.303319,0
59801.3815,z,4.055511,2.533081,0
59801.3924,Y,5.717386,5.412375,0
59818.274,u,2.586721,1.835283,0
59819.2541,u,1.90105,2.491234,0
59820.2522,u,4.306816,1.960371,0
59821.2478,u,1.810758,2.492649,0
59822.2433,u,4.125657,2.927608,0
59823.2659,u,4.737427,2.762905,0
59826.3105,r,22.828154,0.953541,1
59826.3181,g,10.680723,0.954347,1
59826.3258,i,35.08144,1.548396,1
59826.3367,z,40.473259,2.19365,1
59826.3477,Y,45.038246,5.588919,0
59842.2456,r,40.535103,0.91439,1
59842.2532,g,20.330694,0.866178,1
59842.2608,i,60.052246,1.39957,1
59842.2718,z,70.222198,2.231856,1
59842.2827,Y,64.049561,6.133434,1
59851.1792,u,7.602632,2.656718,0
59854.1485,r,51.949226,1.294678,1
59854.1563,g,25.816454,1.390539,1
59854.164,i,80.549339,1.992388,1
59854.175,z,96.423805,2.854679,1
59854.186,Y,97.096748,5.878703,1
59857.1408,r,52.309242,2.186929,1
59857.1485,g,28.345652,2.978009,1
59857.1563,i,84.474709,2.182953,1
59857.1673,z,107.964417,2.776079,1
59857.1782,Y,101.575401,6.718451,1
59867.1112,r,68.85759,1.194523,1
59867.1189,g,31.472742,1.050748,1
59867.1267,i,102.642418,1.68487,1
59867.1377,z,127.724464,2.494447,1
59867.1487,Y,136.040054,5.955081,1
59870.1049,r,67.547981,1.088331,1
59870.1126,g,30.381521,0.903202,1
59870.1204,i,106.725906,1.541497,1
59870.1314,z,136.008621,2.437388,1
59870.1424,Y,123.33165,5.396896,1
59873.0971,r,69.422127,1.156776,1
59873.1049,g,31.616894,1.115669,1
59873.1126,i,110.112671,1.611686,1
59873.1236,z,136.065964,2.235135,1
59873.1346,Y,143.411636,4.738554,1
59874.1461,u,8.899517,1.692639,1
59875.0995,u,10.059718,2.112557,0
59876.098,u,8.67557,2.516252,0
59877.0976,u,11.451832,1.863091,1
59878.0964,u,7.253911,2.088702,0
59879.0895,u,7.744018,1.941425,0
59880.1017,u,7.653774,1.449627,1
59884.176,r,80.892937,0.942642,1
59884.1836,g,34.837608,0.967408,1
59884.1913,i,123.808907,1.378892,1
59884.2022,z,157.359924,1.860843,1
59884.2132,Y,166.998154,4.401095,1
59887.2856,r,82.463768,1.925157,1
59887.2933,g,35.804554,2.271296,1
59887.3009,i,130.032501,2.501163,1
59887.3118,z,163.645325,3.305899,1
59887.3228,Y,163.169678,8.083707,1
59896.1307,r,84.239716,1.000085,1
59896.1384,g,36.897793,0.808584,1
59896.146,i,138.436951,1.635867,1
59896.1569,z,175.506912,2.424675,1
59896.1679,Y,184.170593,6.118091,1
59899.1519,r,82.68145,1.48472,1
59899.1595,g,36.539223,1.458996,1
59899.1672,i,137.975616,2.540137,1
59899.1781,z,180.879639,3.873082,1
59899.1891,Y,188.294357,8.057034,1
59902.1384,r,81.741928,1.316105,1
59902.146,g,36.383106,1.158241,1
59902.1537,i,142.223557,2.139569,1
59902.1646,z,188.897034,2.980172,1
59902.1755,Y,184.553146,7.179383,1
59904.1053,u,5.973846,2.350619,0
59905.0555,u,9.124226,2.587211,0
59906.0562,u,9.75674,2.110473,0
59907.0567,u,9.072178,1.829176,0
59908.0681,u,9.17571,2.770255,0
59909.0582,u,5.937182,1.900592,0
59910.0503,u,5.933684,1.929959,1
59914.0526,r,81.857689,1.551284,1
59914.0602,g,35.853104,2.019301,1
59914.0678,i,143.722855,1.907354,1
59914.0788,z,184.820709,2.512508,1
59914.0897,Y,214.997513,5.576101,1
59924.106,r,85.401466,1.272189,1
59924.1136,g,29.221693,1.628549,1
59924.1212,i,150.786148,1.962556,1
59924.1322,z,205.298004,2.792595,1
59924.1431,Y,216.635574,5.847643,1
59927.1074,r,83.769699,1.325547,1
59927.1151,g,28.676926,1.196983,1
59927.1227,i,147.429382,1.834716,1
59927.1336,z,202.650909,2.580087,1
59927.1446,Y,225.419235,6.111983,1
59930.1236,r,80.306267,1.092283,1
59930.1312,g,29.984362,0.905835,1
59930.1388,i,149.702728,1.57657,1
59930.1498,z,198.898178,2.333957,1
59930.1607,Y,227.461456,5.574154,1
59933.1249,r,82.241043,0.887575,1
59933.1325,g,28.886791,0.778597,1
59933.1401,i,147.842972,1.559257,1
59933.1511,z,197.288406,2.227183,1
59933.162,Y,210.801926,5.645308,1
59934.0638,u,5.050391,1.198625,0
59935.0646,u,8.969309,1.207265,0
59936.0642,u,5.783297,1.581694,0
59937.065,u,6.585403,1.706598,0
59938.0647,u,6.188482,2.065051,0
59939.065,u,6.766934,2.265312,0
60165.3032,r,3.215666,1.20984,0
60165.3109,g,0.019111,1.368649,0
60165.3186,i,9.850821,1.536619,1
60165.3295,z,25.292725,2.049216,1
60165.3405,Y,48.738995,4.838012,1
60168.2892,r,2.481207,0.84512,0
60168.297,g,1.369545,0.802783,0
60168.3047,i,11.487975,1.319217,1
60168.3157,z,24.102636,2.091533,1
60168.3267,Y,42.346817,4.867895,1
60176.282,u,-0.290005,2.411335,0
60177.2726,u,-3.098777,2.82282,0
60181.4088,r,0.550349,0.934613,0
60181.4164,g,-1.583938,1.28214,0
60181.4232,i,8.511132,3.267067,0
60183.266,r,1.131482,1.936887,0
60183.2736,g,-1.442396,2.981998,0
60183.2812,i,4.718951,2.570454,0
60183.2922,z,22.671103,3.021616,1
60183.3031,Y,37.737797,6.228633,1
60195.2812,r,2.445893,0.945123,0
60195.2888,g,2.346915,1.039523,0
60195.2964,i,7.326747,1.64289,0
60195.3073,z,16.770237,2.360998,1
60195.3183,Y,29.102846,6.321064,0
60198.269,u,-1.146584,2.213454,0
60199.2186,u,0.768975,2.202048,0
60200.2139,u,-1.810823,2.641026,0
60201.2072,u,-0.175848,2.541608,0
60202.2089,u,-4.559463,2.534189,0
60209.1811,r,-0.418839,1.582533,0
60209.1888,g,-0.744447,1.432352,0
60209.1965,i,9.37064,1.851411,1
60209.2075,z,13.627492,2.931903,0
60209.2184,Y,29.469143,6.744256,1
60212.1675,r,1.240936,1.957186,0
60212.1753,g,-3.728156,2.795639,0
60212.183,i,9.365103,2.317609,0
60212.1941,z,14.179111,2.6125,1
60212.205,Y,24.880234,5.703684,0
60223.2416,r,0.160223,1.195256,0
60223.2493,g,1.085353,1.261631,0
60223.2569,i,3.650497,1.664121,0
60223.2678,z,14.447633,2.493957,1
60223.2788,Y,27.522388,5.838058,0
60226.3337,r,2.5035,0.956617,0
60226.3413,g,-0.017803,0.95922,0
60226.3489,i,5.118794,1.810503,0
60226.3599,z,15.925424,3.094931,0
60226.3708,Y,31.202963,8.163886,0
60238.3197,r,1.871607,1.065992,0
60238.3273,g,0.940825,1.171701,0
60238.3349,i,3.973726,2.190396,0
60238.3459,z,10.512834,3.855994,0
60238.3568,Y,25.922384,11.321664,0
60241.087,r,2.793813,2.02187,0
60241.0948,g,0.617333,3.11483,0
60241.1025,i,1.436782,2.465622,0
60241.1136,z,14.513833,2.940477,0
60241.1245,Y,20.763258,5.98104,1
60250.1708,r,2.788017,2.126116,0
60250.1957,g,-0.925495,2.854835,0
60250.2034,i,5.472953,2.953467,0
60250.2143,z,16.348038,4.012211,0
60250.2253,Y,26.044125,7.987114,0
60261.1296,u,0.374268,2.114995,0
60262.055,u,0.008924,2.350749,0
60263.0556,u,2.193239,2.020848,0
60264.0559,u,3.413426,2.23242,0
60265.078,u,-5.117159,2.456241,0
60268.0449,r,-0.292469,1.419081,0
60268.0525,g,0.043961,1.878378,0
60268.0601,i,3.814405,2.148471,0
60268.0711,z,7.911073,2.753822,0
60268.082,Y,25.853987,6.790958,0
60278.0993,r,0.247725,1.661886,0
60278.1069,g,-2.425317,2.309834,0
60278.1145,i,4.192903,2.189084,0
60278.1255,z,17.363256,3.083855,0
60278.1364,Y,16.336231,7.684635,0
60281.1023,r,0.637967,0.807265,0
60281.1099,g,-0.363899,0.807507,0
60281.1175,i,5.644577,1.384038,0
60281.1285,z,12.722418,2.00932,1
60281.1394,Y,15.241178,5.211255,0
60284.1027,r,0.940173,0.846657,0
60284.1104,g,-1.011185,0.773232,0
60284.118,i,4.317337,1.172776,0
60284.1289,z,11.370822,1.719685,1
60284.1399,Y,19.473858,4.470492,0
60287.1047,r,2.623888,1.265413,0
60287.1123,g,-0.287924,1.100135,0
60287.12,i,4.118488,1.81275,0
