mjd,band,flux,fluxerr,detected_bool
59582.3282,u,2.140666,2.768319,0
59583.2409,u,3.147015,2.452545,0
59584.2432,u,-2.200438,2.464123,0
59585.2363,u,-2.220046,2.813807,0
59586.2371,u,-0.273371,3.235723,0
59588.219,r,-0.119645,1.137258,0
59588.2266,g,0.110584,0.986457,0
59588.2343,i,-3.546165,1.531204,0
59588.2452,z,-2.621389,2.183708,0
59588.2562,Y,-2.014375,5.774722,0
59591.2092,r,-2.996834,1.872691,0
59591.2168,g,-0.2211,2.020645,0
59591.2244,i,-1.892346,2.012782,0
59591.2353,z,1.419148,2.832558,0
59591.2463,Y,-2.912353,5.854173,0
59594.2644,r,2.195523,2.180138,0
59594.272,g,0.599582,2.947211,0
59594.2796,i,2.995275,2.49341,0
59594.2905,z,-2.220843,2.958844,0
59594.3015,Y,2.87668,7.002175,0
59618.1948,r,-0.850173,1.04243,0
59618.2024,g,0.738523,1.138499,0
59618.2101,i,0.030446,1.827165,0
59618.221,z,3.023942,2.829558,0
59618.232,Y,-2.266134,6.538272,0
59621.1291,r,2.07905,2.474514,0
59621.1367,g,-4.786132,3.118718,0
59621.1443,i,-4.438905,2.702661,0
59621.1553,z,0.900831,2.820531,0
59621.1662,Y,-6.399855,5.816669,0
59645.1015,u,0.394429,2.675303,0
59646.0655,r,-0.143338,1.606647,0
59646.0731,g,-1.021525,1.558573,0
59646.0808,i,3.47906,2.471047,0
59646.0917,z,4.206512,3.982783,0
59646.1026,Y,6.315499,8.843043,0
59649.0488,r,1.789349,1.688397,0
59649.0564,g,0.930233,2.086338,0
59649.064,i,1.006092,2.1057,0
59649.075,z,7.852541,2.967179,0
59649.0859,Y,5.792819,6.247717,0
59660.0422,r,0.032862,1.057214,0
59660.0499,g,1.404567,1.099389,0
59660.0575,i,1.922836,2.156671,0
59660.0684,z,-2.927601,3.523501,0
59660.0794,Y,11.034985,7.606745,0
59663.0147,r,1.579129,1.567933,0
59663.0223,g,-0.769149,1.600269,0
59663.0299,i,0.354864,2.427878,0
59663.0409,z,0.664583,3.759334,0
59663.0518,Y,3.752024,8.537401,0
59666.018,r,1.559834,1.630149,0
59666.0256,g,0.2444,1.73123,0
59666.0332,i,1.662503,2.936888,0
59666.0442,z,-0.226269,4.610501,0
59666.0551,Y,8.492239,8.52495,0
59670.0091,u,-0.706556,3.277488,0
59679.0073,r,1.229205,1.534792,0
59679.0149,g,4.539584,1.972255,0
59679.0225,i,-0.02674,1.913802,0
59679.0334,z,2.205518,2.210024,0
59679.0444,Y,-0.41263,4.873714,0
59687.9971,r,0.678068,2.067036,0
59688.0047,g,-0.257993,2.704104,0
59688.0123,i,1.779235,2.418899,0
59688.0233,z,2.053618,2.808698,0
59688.0342,Y,4.740947,6.522877,0
59690.9931,r,-3.485284,1.030691,0
59691.0007,g,0.201137,0.964364,0
59691.0084,i,-0.344366,1.634301,0
59691.0193,z,-0.823306,2.311826,0
59691.0303,Y,-10.644778,5.659612,0
59693.9927,r,0.328297,1.181143,0
59694.0004,g,-0.404617,1.150155,0
59694.008,i,-0.921955,1.923884,0
59694.0189,z,3.971247,2.608335,0
59694.0299,Y,-5.771545,5.987888,0
59701.9889,u,-0.907636,2.103799,0
59702.9858,u,-1.196316,1.735947,0
59704.0667,u,-2.471457,1.619947,0
59947.332,r,-0.297976,1.361012,0
59947.3396,g,0.036677,1.293279,0
59947.3472,i,-3.699527,2.058233,0
59947.3582,z,-5.512306,3.941443,0
59947.3652,Y,145.330002,62.428696,0
59957.2886,r,-2.46934,1.716289,0
59957.2962,g,2.914418,2.377855,0
59957.3038,i,-1.425666,2.203249,0
59957.3147,z,-3.052588,2.482476,0
59957.3257,Y,6.361145,5.099631,0
59962.1943,r,-0.432309,0.918296,0
59962.2019,g,-0.307193,0.80405,0
59962.2095,i,-1.235705,1.31455,0
59962.2205,z,0.369608,1.863366,0
59962.2314,Y,-4.831397,4.701478,0
59968.1942,u,1.918245,2.262487,0
59973.1868,r,-0.941861,1.107373,0
59973.1944,g,1.853628,0.997466,0
59973.202,i,-1.830592,1.456798,0
59973.213,z,4.32696,1.867028,0
59973.2239,Y,-3.816142,4.637125,0
59976.159,r,-0.189334,2.312561,0
59976.1666,g,-2.209449,3.52315,0
59976.1742,i,-0.21916,2.450153,0
59976.1851,z,0.873079,2.874448,0
59976.1961,Y,5.282979,6.539701,0
59988.1333,r,1.49242,1.023445,0
59988.1409,g,-1.032768,1.107955,0
59988.1485,i,-0.770619,1.827579,0
59988.1595,z,-1.510919,2.735409,0
59988.1704,Y,4.818339,5.906292,0
59991.115,r,-0.63568,1.045795,0
59991.1226,g,-0.220228,0.94797,0
59991.1303,i,-3.534813,1.663574,0
59991.1412,z,-0.136108,2.495298,0
59991.1522,Y,-5.9011,6.098715,0
59997.1332,u,1.582341,1.823728,0
59998.1098,u,0.189973,1.612426,0
59999.1152,u,0.709767,1.86046,0
60003.231,r,0.011733,1.116104,0
60003.2386,g,-1.646947,1.033533,0
60003.2462,i,-1.544837,1.720162,0
60003.2572,z,4.796178,3.085952,0
60003.2681,Y,-13.40982,7.989986,0
60016.0879,r,0.08821,0.983321,0
60016.0955,g,0.142195,1.225444,0
60016.1032,i,0.34543,1.596805,0
60016.1141,z,3.579499,2.268305,0
60016.1251,Y,7.877017,5.44162,0
60019.0384,r,-1.488635,1.43931,0
60019.046,g,-0.816294,1.192396,0
60019.0536,i,-0.574963,1.974547,0
60019.0646,z,0.78832,2.891838,0
60019.0755,Y,-14.13483,6.79879,0
60027.062,u,3.581708,1.481449,0
60028.0517,u,1.174657,1.648274,0
60029.0778,u,-1.122019,1.574988,0
60031.0127,r,-0.010902,0.873176,0
60031.0203,g,1.019135,0.945785,0
60031.028,i,-1.773686,1.235512,0
60031.0389,z,3.212141,1.821599,0
60031.0499,Y,-5.024765,4.296668,0
60045.0129,r,0.753618,1.018043,0
60045.0206,g,-0.765887,1.037649,0
60045.0282,i,3.372595,1.486336,0
60045.0391,z,-0.261376,1.927204,0
60045.0501,Y,-2.5377,5.206819,0
60049.9972,r,0.647372,1.035295,0
60050.0048,g,0.528285,1.012322,0
60050.0124,i,-0.867312,1.355739,0
60050.0234,z,-2.05671,1.878983,0
60050.0343,Y,-0.465469,4.594357,0
60051.0083,u,-0.495121,1.856181,0
60051.996,u,1.533987,1.531092,0
60052.9954,u,0.649229,1.478627,0
60053.9947,u,0.365585,1.460576,0
60054.9946,u,-2.90587,1.457622,0
60055.993,u,0.871443,1.644302,0
60056.9927,u,1.091592,1.582367,0
60071.9837,r,2.621087,1.489093,0
60071.9913,g,2.486998,2.046516,0
60071.9989,i,-1.662025,2.055528,0
60072.0099,z,-3.195803,2.398892,0
60072.0208,Y,-4.773302,5.713473,0
60076.9817,r,0.313035,0.711477,0
60076.9893,g,1.502343,0.718664,0
60076.9969,i,-0.901099,1.148262,0
60077.0078,z,0.279179,1.822033,0
60077.0188,Y,-3.638363,4.914236,0
60079.9893,u,-0.439603,1.971682,0
60327.3158,r,-0.11608,1.364097,0
60327.3234,g,-0.051996,1.369013,0
60327.331,i,-0.975481,2.199833,0
60327.342,z,2.422474,3.405259,0
60327.3529,Y,-6.450004,8.739223,0
