mjd,band,flux,fluxerr,detected_bool
59770.3662,r,-0.667646,0.621072,0
59770.374,g,0.550705,0.606681,0
59770.3817,i,-0.61921,1.053764,0
59770.3928,z,1.869663,1.810487,0
59770.4039,Y,-2.198952,4.617288,0
59779.3999,r,0.889294,2.056223,0
59779.4075,g,0.769753,2.788347,0
59779.4151,i,0.570734,2.459823,0
59779.4261,z,1.033825,3.270097,0
59779.437,Y,-1.636066,8.562848,0
59782.2372,r,-0.077963,1.222668,0
59782.245,g,0.377846,1.15338,0
59782.2527,i,-5.384882,2.063372,0
59782.2639,z,1.25303,2.55824,0
59782.2751,Y,3.623324,6.32199,0
59797.3336,r,1.928032,0.989444,0
59797.3412,g,0.104931,0.950383,0
59797.3489,i,2.053187,1.68751,0
59797.3598,z,0.497834,2.600157,0
59797.3708,Y,0.544509,5.287919,0
59800.2328,r,3.232476,2.298214,0
59800.2406,g,-5.5092,3.315833,0
59800.2483,i,2.835849,2.458478,0
59800.2594,z,-0.913684,2.712189,0
59800.2706,Y,11.537662,6.06195,0
59808.2223,r,-0.764624,1.381254,0
59808.2301,g,-0.552486,1.784575,0
59808.2378,i,1.899223,1.60974,0
59808.2489,z,-0.16585,2.027922,0
59808.2601,Y,7.265296,4.197784,0
59811.128,r,-1.530193,1.090706,0
59811.1357,g,-0.574684,0.972247,0
59811.1435,i,-1.161373,1.721571,0
59811.1546,z,0.215805,2.559005,0
59811.1658,Y,0.931636,5.436932,0
59814.1206,r,0.145386,0.910999,0
59814.1283,g,0.028632,0.891266,0
59814.1361,i,-0.814461,1.386922,0
59814.1472,z,-2.615473,2.073515,0
59814.1584,Y,1.744302,4.835909,0
59818.2219,u,3.552906,1.660441,0
59819.1176,u,1.007651,1.880424,0
59820.1134,u,-1.55593,1.722899,0
59821.1113,u,-2.160314,2.66117,0
59822.1192,u,-0.665906,2.766232,0
59823.1592,u,-3.727575,2.758595,0
59826.3574,r,-0.976611,0.889327,0
59826.365,g,-0.978327,1.015213,0
59826.3726,i,2.041835,1.597125,0
59826.3835,z,-0.163085,2.497814,0
59826.3945,Y,2.651344,6.68367,0
59836.1402,r,2.463776,1.40538,0
59836.1479,g,2.892556,2.009748,0
59836.1556,i,2.132619,1.751558,0
59836.1667,z,-2.476624,2.133317,0
59836.1778,Y,2.620248,4.52294,0
59839.0783,r,-0.859641,0.801181,0
59839.086,g,0.558655,0.802041,0
59839.0937,i,1.508374,1.361529,0
59839.1048,z,0.513671,2.088463,0
59839.1159,Y,-3.156366,4.751775,0
59842.0683,r,-0.366455,0.792229,0
59842.0761,g,-0.549345,0.714677,0
59842.0838,i,0.812618,1.235022,0
59842.095,z,1.273338,1.817169,0
59842.1061,Y,-0.031115,4.447704,0
59851.144,u,-0.345761,1.767363,0
59854.0225,r,-2.475235,1.189445,0
59854.0303,g,1.029353,1.411853,0
59854.038,i,2.181781,1.694905,0
59854.0492,z,-4.284692,2.525768,0
59854.0603,Y,-0.697711,6.380659,0
59857.0931,r,-5.011947,1.753964,0
59857.1008,g,3.974666,2.500182,0
59857.1085,i,-2.684283,2.106021,0
59857.1196,z,-0.555798,2.545922,0
59857.1307,Y,-4.104548,5.383186,0
59866.0173,r,0.580009,0.745879,0
59866.025,g,0.761836,0.722635,0
59866.0327,i,1.599531,1.192566,0
59866.0438,z,0.389046,1.982261,0
59866.0548,Y,3.607737,5.32511,0
59869.0189,r,-0.183871,0.7206,0
59869.0266,g,-0.680137,0.7189,0
59869.0343,i,1.49818,1.269163,0
59869.0454,z,-1.092924,1.913676,0
