mjd,band,flux,fluxerr,detected_bool
59770.3662,r,0.303754,0.624873,0
59770.374,g,0.905343,0.612361,0
59770.3817,i,0.024716,1.058301,0
59770.3928,z,0.546973,1.815846,0
59770.4039,Y,-2.728815,4.63008,0
59779.3999,r,-0.408846,2.067641,0
59779.4075,g,2.501804,2.811916,0
59779.4151,i,-0.042313,2.470212,0
59779.4261,z,-2.770954,3.280604,0
59779.437,Y,-12.296803,8.586747,0
59782.2372,r,-0.395626,1.2296,0
59782.245,g,-0.492743,1.162435,0
59782.2527,i,-1.15439,2.072082,0
59782.2639,z,4.77552,2.567795,0
59782.2751,Y,2.987772,6.339247,0
59797.3336,r,0.469798,0.994144,0
59797.3412,g,2.923542,0.961817,0
59797.3489,i,0.782456,1.69417,0
59797.3598,z,-0.334187,2.608538,0
59797.3708,Y,-1.374284,5.30232,0
59800.2328,r,0.705417,2.310593,0
59800.2406,g,0.174582,3.343024,0
59800.2483,i,-1.044325,2.468174,0
59800.2594,z,0.111786,2.721115,0
59800.2706,Y,12.207044,6.079013,0
59808.2223,r,-1.744337,1.389105,0
59808.2301,g,0.933197,1.799777,0
59808.2378,i,-0.152273,1.615765,0
59808.2489,z,0.103402,2.034613,0
59808.2601,Y,-4.065193,4.205273,0
59811.128,r,-1.27865,1.096882,0
59811.1357,g,-0.944836,0.980242,0
59811.1435,i,-0.846786,1.728957,0
59811.1546,z,3.426877,2.568436,0
59811.1658,Y,6.597422,5.454611,0
59814.1206,r,-0.022126,0.916062,0
59814.1283,g,-0.900796,0.898556,0
59814.1361,i,-3.385181,1.392962,0
59814.1472,z,0.532263,2.080485,0
59814.1584,Y,1.826563,4.84934,0
59818.2219,u,2.344152,1.671763,0
59819.1176,u,-0.82933,1.894938,0
59820.1134,u,-1.001023,1.741093,0
59821.1113,u,-1.686581,2.689279,0
59822.1192,u,-3.077879,2.795502,0
59823.1592,u,3.766766,2.800123,0
59826.3574,r,1.114361,0.895132,0
59826.365,g,2.189975,1.026382,0
59826.3726,i,0.102475,1.603024,0
59826.3835,z,3.777266,2.507271,0
59826.3945,Y,-7.112407,6.701252,0
59836.1402,r,-1.132221,1.412351,0
59836.1479,g,-2.597762,2.024778,0
59836.1556,i,2.768998,1.759355,0
59836.1667,z,4.159528,2.141864,0
59836.1778,Y,-4.745979,4.534124,0
59839.0783,r,0.366688,0.805997,0
59839.086,g,-0.920321,0.807724,0
59839.0937,i,0.606668,1.366855,0
59839.1048,z,3.626933,2.096542,0
59839.1159,Y,-1.623233,4.764916,0
59842.0683,r,0.000141,0.796718,0
59842.0761,g,-0.979695,0.720561,0
59842.0838,i,-3.3472,1.23992,0
59842.095,z,0.550043,1.822811,0
59842.1061,Y,0.721193,4.460413,0
59851.144,u,1.501451,1.79276,0
59854.0225,r,0.251016,1.19626,0
59854.0303,g,0.417462,1.422929,0
59854.038,i,-0.948602,1.701172,0
59854.0492,z,-2.374217,2.534,0
59854.0603,Y,-0.936172,6.398328,0
59857.0931,r,1.210668,1.764133,0
59857.1008,g,2.220524,2.519949,0
59857.1085,i,-2.226903,2.11505,0
59857.1196,z,-0.291942,2.554273,0
59857.1307,Y,-5.121307,5.398112,0
59866.0173,r,1.268775,0.750685,0
59866.025,g,-0.47816,0.727218,0
59866.0327,i,-0.964193,1.196655,0
59866.0438,z,1.2816,1.989122,0
59866.0548,Y,-1.977225,5.338227,0
59869.0189,r,-0.413606,0.724688,0
59869.0266,g,0.247456,0.725236,0
59869.0343,i,0.708435,1.274128,0
59869.0454,z,2.363013,1.920932,0
59869.0565,Y,-2.394508,4.651035,0
59872.0208,r,0.252238,0.712658,0
59872.0285,g,0.022417,0.608185,0
59872.0362,i,-0.606529,1.077089,0
59872.0474,z,2.056536,1.71096,0
59872.0585,Y,5.006841,4.041044,0
59874.0266,u,1.898388,1.429929,0
59875.0223,u,-2.03851,1.278529,0
59876.0318,u,-4.272749,1.76809,0
59877.0325,u,0.631175,1.456924,0
59878.0336,u,-1.156701,1.517111,0
59879.0338,u,-1.309823,1.587276,0
59880.0348,u,0.215985,1.141639,0
59884.0307,r,0.211334,0.940571,0
59884.0385,g,-0.354044,1.061221,0
59884.0462,i,-0.293618,1.188184,0
59884.0573,z,-0.396953,1.596537,0
59884.0684,Y,0.930383,3.754928,0
59896.0367,r,-0.101146,0.841559,0
59896.0444,g,0.986288,0.777764,0
59896.0521,i,-3.560691,1.244085,0
59896.063,z,-0.438971,1.982254,0
59896.074,Y,-2.48248,4.732055,0
59899.0383,r,0.072037,0.703954,0
59899.046,g,0.702072,0.755654,0
59899.0536,i,-4.28816,1.363454,0
59899.0646,z,1.766775,2.115213,0
59899.0755,Y,-5.418017,5.649562,0
59902.0916,r,-0.107188,1.05817,0
59902.0992,g,-0.57804,1.064703,0
59902.1068,i,0.497261,1.776143,0
59902.1178,z,-5.080457,3.127277,0
59902.1287,Y,1.393507,8.045947,0
59905.072,u,-0.659313,1.751331,0
59906.066,u,-1.404738,1.697789,0
59907.0666,u,2.750198,1.721801,0
59908.0581,u,0.107084,2.609636,0
59909.0681,u,4.040316,1.844056,0
59910.0685,u,-3.734327,1.572461,0
60125.4094,r,2.081281,0.960687,0
60125.4171,g,0.570803,0.886284,0
60125.4248,i,3.891454,1.520397,0
60125.4357,z,-2.149214,2.648457,0
60125.4448,Y,-2.153622,11.64702,0
60140.2403,u,0.03721,1.811385,0
60141.2435,u,3.475488,2.993033,0
60142.2334,u,-2.29474,2.85552,0
60143.2299,u,-2.97968,2.432922,0
60144.2272,u,0.069419,1.923223,0
60145.2256,u,1.335685,2.489515,0
60153.2828,r,5.384033,0.947652,0
60153.2905,g,2.043334,0.924816,0
60153.2981,i,17.126671,1.179003,1
60153.3092,z,19.629265,1.758558,1
60153.3202,Y,22.19532,4.074478,1
60164.1619,r,1.882448,1.420254,0
60164.1697,g,-0.016399,1.22254,0
60164.1774,i,12.730383,2.004539,0
60164.1885,z,11.829164,3.270849,0
60164.1997,Y,5.830535,7.89814,0
60168.1735,r,1.217793,0.799578,0
60168.1813,g,2.139326,0.734281,0
60168.189,i,8.109063,1.294254,1
60168.2001,z,14.027147,1.847033,1
60168.2113,Y,16.595205,4.446045,0
60176.1432,u,-1.27921,1.925591,0
60177.1458,u,0.49468,2.77628,0
