objid,objclass,timetaken,a_u,beta_u,t0_u,gamma_u,t_fall_u,t_rise_u,a_g,beta_g,t0_g,gamma_g,t_fall_g,t_rise_g,a_r,beta_r,t0_r,gamma_r,t_fall_r,t_rise_r,a_i,beta_i,t0_i,gamma_i,t_fall_i,t_rise_i,a_z,beta_z,t0_z,gamma_z,t_fall_z,t_rise_z,a_Y,beta_Y,t0_Y,gamma_Y,t_fall_Y,t_rise_Y
290499,SNIax,0.033026655515034996,0.8512999895630882,1.8897243677200304e-06,-15.979061995633321,1.0000014253892704,1.0001177917499566,99.99965285392528,1.314936666744026,0.08228547678591039,58.30303115021518,29.19629525880674,1.00000004791968,8.335535047803159,0.7834850022993147,0.9999999999518461,110.42228843387696,84.63294692392684,50.0,4.005346918365503,0.7962036391940008,1.406141033307161e-12,-52.57906270506976,1.010576312585438,1.5145201225868856,99.43372457026484,0.7334956877833018,0.5418308474618339,90.65200658394204,1.7493057141826724,1.0017562164503244,13.641511914956773,14.892079134177562,0.00033170355471220773,-1.015403563786812,1.0153466822712551,31.925999477457705,33.4576723334641
281580,SNIax,0.04887878894805908,0.7611216672661029,0.9999999999999999,3.62974182858889,3.644327247657375,35.53533105376729,1.0000000000012401,1.4306921788693066,0.9999999226036372,102.2463068605734,86.93670450028806,97.42546428098383,5.96975192516511,1.2311530002232869,0.5609263208813211,48.83047063565269,1.5901997887158996,99.99999999999999,9.211715048543411,1.6598533357256389,0.43186052710489353,96.7304962672094,12.536793269932048,50.0,16.497994699372008,2.801111667655878,1.0032684956234882e-20,-53.313449999477456,1.0000000000000002,40.86919018602388,99.99999999997765,7.14386914309594,0.5530210577891552,4.188190105488216,13.624009490961194,8.018162258165953,94.90432360005244
201455,TDE,0.031783620516459145,0.6008149274753123,0.9999970599081683,3.970360055977362,1.006484134369664,2.209004166509241,5.242144477267251,0.7732592977449991,0.3943427264663739,111.41708016851636,29.950559852792793,49.99999999999998,8.154828088720105,2.6922210151918238,0.037738690956262616,148.97123435641618,17.405860921496974,50.0,1.494227345154414,0.5483873678692728,3.516682286358304e-13,-51.218281022567496,1.0047124705514858,1.0776869285947095,99.88442452951965,3.133227292382043,0.043636582503176674,4.565570373421931,25.41022841507468,1.6428762260758918,98.72112771744312,2.3414614261951536,9.673804938576098e-16,-51.38660338554586,1.0000135551205278,1.0002520350803832,99.9995681790488
168597,AGN,0.053827246030171715,24.382393185432907,0.03214430982528678,136.17614927850252,22.42461016747787,28.418384123001815,83.66458765569513,33.079183776960875,4.1247632068403235e-07,145.71408574876776,87.46428405590221,50.0,40.73179098082462,26.27690891333771,0.0186167305968259,155.72664038549897,87.43206869659245,50.0,63.63948757234953,17.78248705286446,0.06813666435529375,96.07982227556316,1.0001393202563644,16.71331986693692,29.65303957703334,25.40631616677063,0.024572128615806533,155.72611747494244,85.8556000000026,50.0,66.48945521540072,5.976388901928067,0.06410044683728339,19.906300938493576,77.90398534847161,43.338040590514524,21.320471908085494
254624,SNIa,0.03872021039326986,1.9585336727706033,0.9999999999999998,108.03924490500606,86.7815000000046,50.0,7.182593810699716,2.629326963917422,0.022567785110076097,-16.03539895905387,16.034856569642532,13.742741131654213,34.7695165576327,12.1918577462745,0.5041549903945028,1.448065201661641,24.268671918800464,1.0022251697195204,2.728382206173641,6.4781508219388675,0.6572768769774325,-36.566035903583966,49.33916540680903,14.927844163444474,99.99999999996574,7.010926000945057,0.9999999999980376,-25.61610815933452,43.33375778841514,20.2133998232756,99.99999997692802,32.361974716546804,0.9903772644651111,2.0075311864413865,9.206068599193937,22.507983974026274,1.7385872473171127
163658,SNIa-91bg,0.04439775149027506,0.9897573333333335,0.9999999999999999,3.0508102871444422,54.43089222834858,1.4745633486408511,1.0000000000000002,3.162781114506867,3.466461028103072e-16,70.49539526735984,29.282716827034452,15.370433750854438,37.001921997865296,10.271031645391275,0.14072064033191944,47.74779804130307,24.075401786017107,19.599735346668798,3.824541772824393,25.3772025340392,0.9128985377411609,53.200381375888455,18.622818941178284,19.443783083197463,5.473056062305148,47.50218069686019,0.9999999999401129,58.054500947833226,15.352539301976421,18.36782082417905,1.677257072489798,78.57434727881524,1.1249348950405552e-16,60.529501462406785,14.800517032537284,17.811779701418605,1.0764274264045608
126742,SNIax,0.12325191497802734,1.396011896296394,0.12254437381206941,45.793276773731165,16.98002065304581,49.0857291420726,93.88338562506193,1.611821666666687,0.999999999999999,30.327349670233104,23.400709737663984,1.000000000005345,9.246257962782536,0.709288016314926,0.6043288263814075,30.62462684491389,2.2854749767114466,16.390764442973992,12.937609002909191,1.8945875446029443,0.15152968070260486,27.418624974686878,5.491379508894812,6.925236838475121,68.51468463067184,3.0854082181210343,0.16350043136691245,14.456676742585167,18.453423389534237,10.927028213781968,72.47539071172582,2.6856740003096085,0.9999999999999999,9.768355375178425,1.0057232761319468,9.909775522276881,99.99999999336971
148637,SNIa-91bg,0.035205960273742676,10.696368937808767,2.2309042331665472e-05,47.93667759873276,7.8935396745468225,32.4630840200341,12.561065155830331,4.98840355934561,0.016597060051093095,-5.102049303354222,6.52399403856551,1.0253115539276494,99.98619654694912,1.303485666666667,0.9999999999999999,17.096849496126477,5.686583446636075,9.036952049414122,7.197109835869373,0.46057467122788076,0.028485654767362478,159.93374118375152,92.23089578676267,50.0,93.84087809168575,16.86641695059205,0.9999999999999999,2.9937893971013043,7.402396119435261,4.4736056086691125,1.0000000000000002,19.238852860041852,0.9999999999999999,18.46197808228394,3.894063499923422,2.885761477707624,1.0000000000000002
177469,SNIax,0.09126098950703938,1.5832267119088321,0.17112438459581428,18.158124226808773,1.0000000000000002,1.0000000000000002,99.99999905142514,1.1787194661100386,1.6385461365407738e-05,-51.90657757819263,1.0000302990867305,1.8951781018155582,99.98900939127518,2.70546639085826,0.31424621714068374,0.9909589289027639,2.043841081728962,8.1461477763302,3.4864505830749226,1.5194123801377617,0.9999999999940965,103.93034261932999,48.211470271964544,27.510064968035703,4.949758354005179,1.2914635768761835,0.43031171413725755,83.83160244308631,11.17562124889592,3.435553429094796,5.311229535528559,4.8977828027309,0.3619736364439172,88.33180414193039,12.499695538008838,2.5359713474729237,9.79144226434929
232342,SNII,0.10409406820933025,0.39227973342404693,1.7465202963465968e-13,-15.92740732095178,1.0000000000002354,1.0700219673865887,99.91496674380916,1.8782433333413184,0.9999999999999986,11.379568934303778,3.2791075303388477,1.0000228316261366,3.4150425103185538,1.5107306666666669,0.05884281102123647,99.92773641703252,1.0000000000000455,1.0000000000000002,99.99154854965595,0.8088237714343266,0.054836895642826025,122.71570437821812,2.019922743665184,9.478111908551185,30.335426635466437,5.556091128446959,0.022314635582665682,-13.669758798823375,15.658163744117887,6.161895615423494,12.570885691623676,4.234312235642356,1.6626493734609073e-13,75.19922533911348,29.440435467974616,39.90010993837672,99.99951351853643
207132,SNIax,0.0389174222946167,1.376898453515184,0.9999999999995393,89.2491869998785,56.84810000000289,50.0,4.928782723992708,1.3244542662777705,0.10184242914180469,35.1966039791968,12.687696095976538,29.171867330173686,51.18039392835233,2.4738465610688416,0.2687077243191886,37.15906233584864,19.80783797165571,18.552524395792563,1.0000000009004517,3.089400694519534,0.30104569399186665,39.85519067316895,24.188037060527506,19.518651590201365,4.457994405525854,7.706650816559405,0.1158177370328169,45.49792268954286,28.323145921994904,14.51255317692853,1.6762808309936974,8.982111501210525,0.25521436528136077,40.21738918350939,18.651810599875457,56.986146807971245,18.402551456957198
74982,TDE,0.03640902042388916,0.5702893211980972,0.07226072887037838,67.61554305285124,84.34520987307883,50.0,59.24565218159294,1.146531666666667,0.006713626348651516,23.470044884079435,1.0000744812533156,3.8834442440549783,82.41040965711301,4.426853459690404,0.21119935373387347,150.22479490755023,86.72690000000148,50.0,1.195458947940446,2.664946330802765,0.29153391196565914,0.306080731648048,11.564916105762249,12.789846847473687,86.1558148577915,3.0015572430341573,0.1844570195810323,-16.758597668596487,6.545902298650054,7.451562111246526,91.85674145598644,9.70036450188719,5.309054708967376e-11,149.73906010298757,25.721694715957,18.879679187561024,99.99937476750033
209780,AGN,0.03450091679890951,2.5734477455786533,6.7820167712359986e-15,-45.38157790416591,1.0023169276985877,1.001931275183353,99.9960710342631,3.0464440175259995,0.99999999955621,46.26790731639105,12.160257567737439,1.000000009873041,26.035636891054885,3.566388735093664,0.9999999999999999,23.114005176481857,1.0001731876208355,1.000000174790105,99.99999143592187,10.378104030492429,0.9999999985250656,52.9470789281515,13.63745712755397,1.0000000000004297,56.59908532893798,6.811943708477864,0.27274025139660546,47.73326910831616,11.087428683246932,6.346794153597394,2.5458248252087157,2.7453233364325134,0.4041176756962097,155.7268499841073,19.291024615665894,18.340926868286598,69.80557013966725
145074,SNIa,0.03397806485493978,2.932713199628083,0.1654568138508132,-13.22150247050545,13.221502481313895,1.0010432752979652,89.83195236338564,2.071683993371098,0.030690052996462873,68.152502713405,9.646504532333115,23.45936812153171,50.93927136799573,2.4942259481462474,0.011088437641993845,38.737441207766864,19.109058844258257,8.680656599337839,92.9958328319671,2.1430734801508393,2.6093337416545653e-32,57.548508555047576,20.250391440320485,49.14090446608446,84.5040800260733,1.8721367662086361,0.006861302786327552,22.019016544478003,10.891073313261684,54.32769968382347,3.7396501076198128,5.811539693164815,0.5633092143393692,87.22122582741542,3.5669750688795228,1.2563817744439312,5.688049753016265
273648,AGN,0.04321467876434326,-71.86338607544953,0.9124884625772439,51.62970001673776,11.14359977009194,99.9834745874127,47.49745826053107,-66.00697030191351,0.110557529029007,72.7141850154479,30.059926786202546,97.05948842734746,99.99645730405581,-84.69543278166205,0.12109037137574566,92.91190435818629,9.862196326218791,99.75158972714398,99.60432075345562,-83.06744439881378,0.17599740277373466,99.2550158670179,3.5190841318679067,99.39415822677623,99.28756464198734,-67.32259742889364,0.9998599484894202,66.17973979195698,5.643460294608579,96.05225928553102,38.856787476456695,-47.83251695625586,0.04240635063741027,2.321920493849248,99.99999999999999,99.99999999999879,99.9999999999979
117415,SNIbc,0.036483963330586754,3.573622274722818,0.1795905774140937,-7.52981626682787,7.529816404702144,1.0089913140869875,90.50069292368288,0.8988740000000002,0.9999999999997617,85.96738456982757,1.0000000000000029,1.0000000000001765,6.169472281331694,2.4634137311826305,0.023184231981024973,-7.376077057970908,7.36506409160704,13.70463522214558,59.62004335559178,0.8232471179792772,0.04873393852403445,70.75834898256338,99.39594272584729,50.0,99.9999995197173,1.1144532225217,1.9219683449703707e-12,-51.880270610538936,1.0000000000022353,1.0000005975799215,98.33667375390449,4.049426919077893,1.0214756646175028e-22,84.6278559600734,17.045843086078257,4.394357856710258,99.99999944052006
289116,SNIax,0.03413506348927816,1.0650886667826502,0.9999999995915961,5.35138941455049,1.0000008423380429,1.0000000011043488,99.99999954773033,1.4292579947598152,0.022054929658168413,54.54005086529455,5.141550854932123,1.132828504098729,83.71166594701933,1.5464314156906636,0.1725441513182987,105.12741227432903,1.4949999999999903,50.0,23.19584163716819,1.4145244304897873,0.4412514922039012,54.62238332409188,20.32946355695428,5.042284651741445,8.625095439811732,7.094961589977249,0.018847574141749753,-1.299573433717965,1.2995681252431865,12.112937952108997,10.770236132791776,4.37236833366079,0.9999999999999999,18.880945734109954,15.163489036080328,6.6986849784823805,99.99999999992018
146621,SNIbc,0.03586717446645101,0.9047310111790721,0.00572876776275489,-44.20353040332769,1.0411004976155125,1.5839627991873941,99.37051279678342,3.611179439812202,0.11431556308790584,79.96580881904572,22.180322615648716,48.15638114032118,22.78102279279293,9.510152849476883,0.3993100555368087,83.6429225106357,14.167278100792863,49.92230833707385,25.559422194814807,4.971594415798993,0.5045711853575808,78.28804134511476,19.52226021087093,31.25040143485758,4.543528473211828,31.393712745744285,0.9999999722294654,97.1293069043843,78.61285967090174,50.0,23.87430069917447,4.40224633333336,0.480129273783841,72.82259060562241,26.39285361431689,15.726858597117381,19.051020276471423
10150,SNIbc,0.042336622873942055,2.7252183962956327,0.10673826189668605,-10.015030241029685,10.91073524980408,1.000032367996198,83.84028610145718,0.9372600349383902,0.07669513802708597,92.74717293216635,86.24347289711704,50.0,24.665594772264605,4.891233435422048,0.6763223004427671,9.611205850020903,1.0000189209558767,6.282940873470919,5.384007188019668,2.5945972300048292,0.16236864505534554,37.85044185621978,2.911358166256142,1.8228437250292573,62.925037520634305,1.6526563333360178,0.04504497353895464,51.15247042997446,94.03656786419572,49.99999999999997,99.9999999704695,2.137015478279431,0.3642919414274661,109.12661838959782,70.25719864969669,50.0,22.374063351191555
182671,SLSN-I,0.04011913140614828,0.8711263380019687,8.219870481678645e-16,-43.84012404810971,1.0000000000000007,1.0002815320278504,99.99969114864417,0.9015473333368257,0.034345187181959065,88.94673772348014,29.833232424508918,27.168057318691943,99.99999964577626,4.639766782145098,0.3940385075576313,-16.80627478236919,14.030678745361044,2.817205371407915,91.78416639625914,1.9083064863848282,0.019724285874756005,79.58715193299057,11.201048100370144,35.59912974891128,77.83128408999389,7.142335777916378,0.03729920780500792,76.71373844879136,1.0000086522669343,1.0317613537445753,54.1495227948332,9.469614714761475,4.2192533403557777e-22,24.93157806981805,49.864038001581385,1.971607934973101,99.99999999888502
175174,SLSN-I,0.05117944876352946,3.8756147246835857,0.020469419117362685,-43.84044988693469,44.70149933045959,1.0000000000000002,99.99999999999999,4.113472768468082,0.08919822720304577,153.82416068088958,20.47730535648123,50.0,59.22715730308817,1.0581602266319774,0.9999999999999999,117.09321874961492,74.7957000000024,50.0,7.260753648873724,0.8909943355248956,0.042543394306633606,66.87920049079992,46.55721569988376,27.145773532877485,99.99999876553774,1.8551483404413383,5.084500475591277e-18,154.1575897632476,61.57563779115318,29.680514975970397,99.9999998484937,2.501208666666667,0.3485773462800112,79.82877372078842,73.32996486286503,50.00000000000019,39.63412789306514
132352,SLSN-I,0.029276927312215168,1.8910004785345844,0.06474013597017857,88.70574740870515,33.15450630723038,50.0,99.99999559299779,1.7788053387120417,8.905628723135608e-13,82.771872268509,18.494952127946657,1.0000000000000002,1.9270332811857827,0.5285166819493781,0.089203101272135,49.443728092790245,21.123704216578723,1.000000000001259,17.35943081029752,1.5326289060435674,0.018130331139573,159.71235639231173,70.7070914811742,49.99999999999998,1.114747804997556,6.731261170042572,0.16621469046828896,-14.051125563224046,26.39386421211161,1.0000002818215639,99.97670017050876,7.63142398757742,0.16276381976813764,98.73731758359409,9.080597497275598,25.362631394698074,99.66253730719355
282827,TDE,0.05933117866516113,1.0934816738628268,0.032705827073770476,136.17562309140405,21.12916484749867,50.0,99.9997835693352,0.38654464687684253,0.19904426020263744,103.69527095761896,15.590358249453026,50.0,11.125756501335497,0.6463847262217486,0.9999999999999999,109.52090350719541,88.96510000000126,50.0,2.788751685570567,1.642987046892191,7.075224397950196e-14,88.12727247670996,18.84331069878894,49.99999999999998,1.0000006571092117,5.831920112375917,0.11903971140154741,-20.65367124267204,20.653253292782402,9.403307922111875,61.19258462841479,2.136421243111092,0.20896600028449192,97.52952015686843,49.606211999052555,50.00000000000004,99.998423481613
172069,SNIax,0.025441567103068035,0.9613967361894286,0.13157808136006446,0.4241021799054761,85.5395971156986,50.0,99.99982169577116,1.2055156335283175,0.0006427067410863518,-53.2788837508243,1.0010615617457232,1.0032870035777015,99.9983957651353,12.794224025453023,8.282601158853583e-18,4.491543378492865,1.0000115842281243,16.325509939391033,15.840943305885146,22.068350278823626,0.44570414455323615,16.017520585589946,1.0000000001045641,20.94129518597337,51.70306357723475,19.33151863317803,0.0727025448793444,5.695760886512701,26.075439386560245,19.87062884793637,58.33090595839634,6.542984369945451,0.9999999999784923,-4.381345253068779,30.867340013960995,2.4482353332678195,61.42330034646622
314242,SNIbc,0.04678905010223389,15.127229999999999,2.363476766847179e-10,9.616550396295999,1.021183765593496,9.400377183548379,2.895932345704721,1.5822443334243457,0.2011279031961986,56.98534745886451,1.1628858783307634,1.0000000000619957,9.373781233041324,1.4062920000416304,0.02489157108840572,76.21866652573695,11.874841292435347,1.0000000000012987,99.99999999997986,1.5148465209465634,0.07318754570938121,53.257391060117584,9.424210479856647,12.041250472728905,61.192435131592624,3.0231220000000008,3.0619760649784462e-34,-53.31340199312965,1.0000000000000002,99.99999999999999,99.9999999999985,2.8300862822439297,0.7451875720195424,16.31621204810631,12.881191347034028,1.000281026934711,7.183358198481373
222755,SLSN-I,0.035828193028767906,0.8398467044706709,0.02599640929644365,131.52134999445735,57.09505012918624,50.0,99.99999647209678,2.07986366668271,4.961576468917323e-40,58.4430378412947,74.70393500465612,50.0,1.0000000803315159,2.1225898188054493,0.1099645478195071,30.415280915744844,99.99999999,50.0,99.9999790160927,17.662746273694545,0.049167093227398664,84.50310938481348,1.0000727334488633,42.58778805813438,32.78591150692406,12.449819846887415,0.30440861159809385,68.17829525041532,31.59981381287901,14.45084248624968,85.7624227301483,17.834967746164455,0.36265896620998295,88.39392022411221,14.380197043964259,50.0,77.94477427026177
