mjd,band,flux,fluxerr,detected_bool
59798.3205,r,1.4806,1.372813,0
59798.3281,g,1.749085,1.168841,0
59798.3357,i,3.541593,1.779839,0
59798.3466,z,-1.232838,2.619261,0
59798.3576,Y,-4.633724,5.395911,0
59801.3553,r,4.720183,2.476863,0
59801.3629,g,8.613599,3.598628,0
59801.3705,i,-0.231395,2.303319,0
59801.3815,z,4.055511,2.533081,0
59801.3924,Y,5.717386,5.412375,0
59818.274,u,2.586721,1.835283,0
59819.2541,u,1.90105,2.491234,0
59820.2522,u,4.306816,1.960371,0
59821.2478,u,1.810758,2.492649,0
59822.2433,u,4.125657,2.927608,0
