mjd,band,flux,fluxerr,detected_bool
59825.26,r,1.520516,0.936766,0
59825.2676,g,0.17329,1.016938,0
59825.2752,i,-0.302084,1.877897,0
59825.2862,z,-6.187784,2.988376,0
59825.2971,Y,-1.265678,7.128989,0
59839.2161,r,1.067147,1.138333,0
59839.2236,g,-0.061312,1.251702,0
59839.2313,i,1.183452,1.731098,0
59839.2422,z,1.888603,2.488101,0
59839.2532,Y,1.3198,5.833357,0
59842.1987,r,-0.099583,1.041468,0
59842.2064,g,-0.93947,0.984487,0
59842.214,i,1.87337,1.620234,0
59842.225,z,3.483667,2.30657,0
59842.2359,Y,-2.66905,5.520936,0
