mjd,band,flux,fluxerr,detected_bool
59825.26,r,-0.094191,0.93024,0
59825.2676,g,-0.297012,1.008105,0
59825.2752,i,-1.343424,1.869567,0
59825.2862,z,-7.038644,2.978262,0
59825.2971,Y,2.094268,7.109243,0
59839.2161,r,-2.703113,1.131152,0
59839.2236,g,0.410089,1.241497,0
59839.2313,i,-0.075283,1.722886,0
59839.2422,z,2.72709,2.479929,0
59839.2532,Y,9.524241,5.820188,0
59842.1987,r,-0.3707,1.03537,0
59842.2064,g,0.067724,0.976235,0
59842.214,i,-0.22827,1.612136,0
59842.225,z,-1.225016,2.297496,0
59842.2359,Y,-4.495431,5.505119,0
