mjd,band,flux,fluxerr,detected_bool
59750.4229,r,-7.185615,1.5206,0
59750.4306,g,-9.192411,2.132835,0
59750.4383,i,-9.591433,2.318954,0
59750.445,z,-4.946774,10.372844,0
59752.407,r,-5.928499,1.078681,0
59752.4147,g,-8.125069,1.129014,0
59752.4224,i,-9.673286,1.475171,0
59752.4334,z,-7.268101,2.36338,0
59752.4435,Y,-16.020321,9.518206,0
59767.2968,r,-7.814136,0.894472,1
59767.3045,g,-7.413556,0.785487,1
59767.3122,i,-7.934498,1.351753,1
59767.3233,z,-8.695071,2.15422,0
59767.3343,Y,-14.32789,5.012922,0
59770.2179,r,-5.917564,2.053213,1
59770.2256,g,-11.734531,2.792072,0
59770.2334,i,-10.665291,2.157449,0
59770.2445,z,-9.270871,2.682885,0
59770.2557,Y,-11.810399,6.31062,0
