mjd,band,flux,fluxerr,detected_bool
59770.3662,r,7.682023,0.648903,1
59770.374,g,7.661331,0.65442,1
59770.3817,i,6.685448,1.081079,1
59770.3928,z,6.762252,1.835372,1
59770.4039,Y,15.843194,4.672814,0
59779.3999,r,9.099776,2.092285,0
59779.4075,g,12.73346,2.857432,0
59779.4151,i,13.669985,2.496529,0
59779.4261,z,10.345014,3.304575,0
59779.437,Y,16.353233,8.636909,0
59782.2372,r,8.454776,1.251394,1
59782.245,g,11.315886,1.203127,1
59782.2527,i,13.519677,2.097711,0
59782.2639,z,8.816168,2.587886,1
59782.2751,Y,15.402468,6.382626,0
