mjd,band,flux,fluxerr,detected_bool
59770.3662,r,0.810748,0.617964,0
59770.374,g,-0.637309,0.600141,0
59770.3817,i,0.707253,1.049276,0
59770.3928,z,-1.287735,1.803135,0
59770.4039,Y,5.316392,4.605906,0
59779.3999,r,3.755445,2.044215,0
59779.4075,g,0.728833,2.763186,0
59779.4151,i,5.082252,2.44963,0
59779.4261,z,7.074807,3.259834,0
59779.437,Y,25.284592,8.544338,0
59782.2372,r,3.261234,1.216782,0
59782.245,g,-1.466168,1.142582,0
59782.2527,i,8.345373,2.056868,0
59782.2639,z,12.229525,2.552944,1
59782.2751,Y,16.285906,6.307842,0
