objid,objclass,timetaken,tm_u,r_u,d_u,Fm_u,b_u,tm_g,r_g,d_g,Fm_g,b_g,tm_r,r_r,d_r,Fm_r,b_r,tm_i,r_i,d_i,Fm_i,b_i,tm_z,r_z,d_z,Fm_z,b_z,tm_Y,r_Y,d_Y,Fm_Y,b_Y
290499,SNIax,0.055446529388427736,2.4305387528139395,3.7741145005965837,21228.78601776095,6.602215524971614,-2.2170870516181855,25.296058409581303,14.6933152199803,411.54562011086125,54.707340135120795,0.15981416361445305,87.97923408487847,52.49787716529012,30.507296950768474,5.3802067550883335,-0.10481589407158612,1.9839060462694345,72.52032015236198,30.000000000084267,3.116370161153531,-0.8056759511476972,45.425822216134705,84.19902905331548,253.11828180135578,72.61859413055468,-0.8546145742930416,,,,,
281580,SNIax,0.03904461860656738,4.142802957124844,53.95634652352435,30.638860733760872,5.664925533035172,-0.5146625048059055,88.28001425006433,44.18671759721212,30.44419267731578,3.155307100627294,0.11300087480831392,,,,,,27.947674594057975,60.96396818860142,143.13669829500688,12.93044985526626,-0.6561793797241122,,,,,,16.712233737035056,19.12261792780464,39.39998204039669,22.64046477203842,0.3940666243592177
201455,TDE,0.03378760814666748,25.647560599609715,72.16651088502897,31.60757236850861,2.784441898831773,-0.8719252361686227,78.7943777914701,395.1899435723785,80.58123633473178,-64.41353725538971,0.1070050780965025,75.52734511740933,301.40495433882796,83.27913021947575,11.76660432488862,-0.2490792616035269,79.02368157308807,373.5213392924748,19.312506206740757,-54.65997407035121,-1.008886153431296,29.096331068330823,76.4752346301314,171.49780888833135,34.48009664987774,-1.0067246120313937,2.9902014291933594,30.008294801278037,30.39131755702413,11.158600735579979,-4.134355683046875
168597,AGN,0.081900159517924,61.472027401187674,75.88159138733575,647927.4869033624,6.958470145155431,3.7001860059689675,18.72196525905369,30.903639215403405,2.110697490850573,8.770878320648107,1.5767511218555996,59.31702099817818,232.05045350143428,117.45950108897782,3.4233147982917576,3.389875815593374,75.66220976373553,363.25069346692555,98.53184388009223,58.60733915286517,2.2801367502968204,54.714931643786585,123.912636463854,296.1864201418687,58.27471236938855,2.659954456191296,15.72158416546106,20.35368482291445,0.9086482674705647,21.93884048839368,-1.3171836499996963
254624,SNIa,0.009958171844482422,40.253483396176335,29.36382878216568,7.3789334973401,-17.071472482517624,1.3170169257518447,,,,,,3.033911033058377,13.316499362395174,30.000000000154607,7.213476238850169,1.119876657082551,3.034339525935004,16.51261912404493,30.00000000041495,15.994115466580535,3.4403708872228957,3.0343607320370545,16.225765292484756,30.00000000063898,13.451527395935159,7.581289142262213,3.0231496224001013,76.51935417447363,29.999999987579063,14.348196392958725,7.302727932092185
163658,SNIa-91bg,0.022098493576049805,,,,,,57.00792366472962,121.63276332357322,4.454129274746166,5.5188993656550975,-0.1346591355885609,68.11019187753558,7.30454414687678,23060.33108005077,18.671260117142637,-1.8354666296971784,70.40534031472438,7.801872180217312,30.968956996479868,42.94346473028334,-1.2383564168087875,67.69230389372534,18.962943208312282,3.346013144574841,67.82224807769731,0.0723677332442407,66.0411987089705,38.787689043559624,2.083837193775976,98.63031948700714,-5.213925360040595
126742,SNIax,0.027155160903930664,62.773362448452815,45.79714893624933,29.999999999999865,4.580046558896678,-1.5466365589071585,35.31992285629691,23.58787028561625,3.9214606977621265,8.015471796714586,-1.1320174493386508,31.10105104897808,142.512338865786,1.0994068254389058,3.6554198093981234,-1.525577697180609,32.90576663043157,50.2538823499151,40.80024998134137,5.463465985823155,-0.5592090838126966,31.712474810903185,25.967274381190933,31.077907379990428,7.031580449096544,-0.9243434778018729,33.83534145544084,148.35296134142786,13.055120284229831,58.77682711715463,-4.105318734744404
148637,SNIa-91bg,0.06030359268188477,2.8733688869180827,50.06818943064601,51.92041752898194,6.6106145965836145,-0.14805015341760694,,,,,,20.573604438788514,19.875261090278826,1.1600792402696876,5.425318074669784,-1.3987424765759537,64.61412088006107,244.8367640960658,14.299943395034745,98.7321510511996,-0.8263120608020282,18.151773113878725,24.367234780068497,42.6832615978408,10.37322176029557,0.9930638413940905,21.11707622785025,15.594617993314877,9.525551293971642,25.167193616872,-0.2661989736780959
177469,SNIax,0.05518484115600586,3.895332396614509,15.018338719208423,91.5699526612568,5.260118890597173,-0.30897101950474554,3.035135605058999,12.683473760469088,29.99999998950706,3.485077645458543,0.05093695313463173,3.0348291530228937,72.74364447221646,29.999999997635936,4.470818428006626,-0.2373981048686702,57.11109764925632,316.4178923137021,10.820524743730168,7.204138271618009,-0.8715029883452265,52.40724876239527,29.508666038425112,757.980955226047,116.5251533798261,-0.521322182865354,72.58980437625986,118.47634429445918,57.057800693716224,13.350218260242741,-0.3678905576993767
232342,SNII,0.03332676887512207,,,,,,28.476996042724736,145.063837181736,159.23088568883708,16.732197135740996,-0.2993477246320831,48.749220214689025,65.72451875301918,113.60320633901998,12.580740277455662,-1.235354922431096,48.82483796528589,48.933592443242034,156.94299549517484,4.687984815420013,-0.3901082143875098,1.9879193856888924,12.839925157539248,29.999999999411806,5.424807638754773,0.15956709487964818,52.34549996237041,206.68923227212852,24.663906441459996,24.32939074075899,0.9041337500570912
207132,SNIax,0.05387596289316813,71.37337902488284,45.44845071964662,18612.58403548925,5954.034067014779,-0.3216143014603065,50.02015202406783,17.14634763315475,2.9312669518875416,2.521038829991658,-0.388148313282838,55.0772888924117,7.177356547037707,6.002778367758792,7.582269517817658,-0.15317546055555575,60.99748367815111,6.927009131617628,3.829957494699725,9.649547576956493,-0.5181482364331427,87.5591165242417,13.817085404030937,0.0010000000980544765,11.18661340887241,-1.242744587358358,54.04203307196213,30.809549436685582,4.696788202544349,14.022245923037783,2.8730809807046804
74982,TDE,0.03337430953979492,14.933597538396219,72.27478535769787,31.916748546757464,1.7486637223162775,-1.1288862602375236,30.282191989216063,106.96575356295541,107.21835328998876,5.373320494634112,0.20297167974895639,25.743584430362798,59.62241772586234,145.87135860278303,21.112913737975184,-0.17283166152212376,2.17470404951972,28.881318951588277,29.971476856131126,3.0063644148737434,0.8472164539047895,8.684963679066376,36.079854053257435,53.26242825556274,7.440692569550346,-0.3545106922916019,55.43071441404151,72.57231306979925,81.14616205062548,13.7269602934453,1.936618647454355
209780,AGN,0.029835224151611328,44.31595308535769,6.370332414468768,1791.7828983463594,45.78018703555767,-7.119591167660975,56.553332219616976,7.8166639121408865,19.336226024296494,14.437661990626205,-5.63159938775951,57.77638839408579,5.830616966427156,20.426625393227052,15.027684070351125,-7.362175019973281,58.33331541202845,4.564624924422278,39382.75532369654,17.44027625636777,-9.436134283106854,56.54028099702251,286.67623751328733,5.532284539312892,25.4955772276472,-7.452070439011264,54.234273697290966,8.666570260364768,6.692631541747952,18.183484350398945,-11.280642139151226
145074,SNIa,0.10526690483093262,,,,,,84.9436712671354,50.88368718441302,0.03433420220747568,4.001938101692452,-0.0051833763799674915,39.034926938206695,125.09945090795384,52.16152762717157,965930406.3131133,0.4873470236150729,79.03860077023202,378.82880933823355,16.213652703429506,59.86551267844337,0.9042057243918736,45.70579084684728,7.1922818612216215,31.53152225343747,23.085878203570562,-1.9049549744971686,56.61625323925575,111.37565032081602,319.4488633386424,217.6352497906066,-1.2749738087546554
273648,AGN,0.00908350944519043,3.067724962927055,62.91726079150779,136.05519297635058,-11.2558825222643,-30.502492181138006,6.049623296083674,69.25455011178201,30.00207676608958,3.2332065790956084,-28.363884861683154,6.065531356894784,89.52817830660301,30.13662322854779,4.312924858654274,-33.22417919625191,6.062094955050155,85.70426991271025,30.078050594405706,6.726963218224826,-32.24722346841534,3.184076282985365,43.280122732750705,96.34949702968099,46.78532658249327,-27.015043371536088,73.58214643642992,103.67122762625984,20.190517710823276,13.65223631936411,-26.46398045052831
117415,SNIbc,0.04541045427322388,,,,,,58.33916567015963,108.73339896996072,286.8266527051283,19.960176845068194,-0.2646323808316495,21.436077997270925,92.69212738937715,18.749855905442747,737.7933729465298,0.07319913777307849,20.06670109235996,40.22588218608721,0.23487114917646038,4.35129805730074,-2.4534937817058355,,,,,,58.49034992063147,266.8363622391947,56.395858778717304,54.0003271029587,1.280906024815463
