objid,objclass,timetaken,tm_u,r_u,d_u,Fm_u,b_u,tm_g,r_g,d_g,Fm_g,b_g,tm_r,r_r,d_r,Fm_r,b_r,tm_i,r_i,d_i,Fm_i,b_i,tm_z,r_z,d_z,Fm_z,b_z,tm_Y,r_Y,d_Y,Fm_Y,b_Y
290499,SNIax,0.01319807767868042,23.737999834730036,7.841222101222594,32.76988782530062,9.900116246307968,-1.2009996382490296,1.9840456237301292,72.49319408399862,30.00000000003507,1.6316732575034096,-0.26300930216693186,1.9841203530503664,12.899809712454369,12.292257764861603,4.135768506201981,-1.8250976323769357,18.456542151110277,28.937225274266975,39.07972540749638,9.010362301244916,-1.326388388859101,,,,,,,,,,
281580,SNIax,0.04812463124593099,15.836876453434376,38.83621757701087,89.5885511010136,6.181131552588494,-0.23176217210471925,,,,,,47.62188791309097,67.09086490848745,32.83765201544165,3.0379613423209024,0.8712402127815327,,,,,,18.99943044614136,4.716008959570007,377708.4146140971,16.279765375877624,-2.322050965332734,,,,,
201455,TDE,0.030423593521118165,4.052311181121945,54.008175423830224,30.62438745325153,5.64477961233995,-0.9543480187389048,29.975800343787828,28.715367282084035,32.492597884924514,0.6348209266752073,-0.7803539265076953,,,,,,3.162180700820859,26.194722310884273,0.9887030260227347,3.8600032505561668,-1.9754089999998108,29.975848413183687,22.033933313974043,30.000000000000007,2.1283155498206257,1.59355545015854,2.990038515069301,30.3262231738024,59.333707559316544,9.23018766344997,-2.2059452367438572
168597,AGN,0.007462620735168457,2.8291817819805787,61.363582776984195,57.38725042366863,-17.15912155225944,4.472804794540979,27.989908522697068,81.11334297799772,30.000000000000014,4.440090206764578,1.2314967932998853,27.98999922698133,29.892345601096416,34.0217203219378,2.354359981741045,2.1692320080770107,27.99010019992368,29.598783041879923,30.523217211284486,3.236482040336639,0.6098419608591092,27.99012026680481,145.5535317125005,132.1520719307851,2.132774726627448,4.051402162302512,27.99086342047022,82.36751062397703,29.999999999978307,14.0502748207344,-1.3090805405254562
254624,SNIa,0.016750669479370116,5.165514489624129,66.49527415904805,30.207932854752606,7.047768367279041,0.9993076270968739,,,,,,3.0345150598128625,13.127581923170538,29.999999999997563,5.264140095520541,3.0691745694397454,3.0344044881184757,73.05445926908115,29.999999990322,6.5266948961149325,12.907797301805406,3.0368571073408717,6.200093097590524,30.24624825628881,1.8974471315442465,19.13533040179743,3.0352406421587315,73.36004676346646,29.99999997775763,7.507317135143077,13.975299636929632
163658,SNIa-91bg,0.009862720966339111,,,,,,29.975806489800792,81.9471074180417,29.999999999999996,1.3670760653743999,-0.5782800653750004,7.124872187991619,30.18010359692778,20.50745278323063,1.8201877345436217,-2.0014797088198537,,,,,,6.065205088362381,45.2693599247553,29.999921271063595,3.3890409814798574,-1.2144326548122306,44.538639735887955,11.920375624584718,1.5705288038714702,-51.26570721040917,-5.333735731233822
126742,SNIax,0.008046674728393554,3.149090284143655,58.682323146950864,13.541754197677449,-36.37751026801561,-0.7429594019783201,29.975834101740144,81.92423957855652,29.999999999999353,1.2968230020080584,-1.1084690020087795,29.975800491422547,32.71190360925259,30.809674975841258,1.522887454606555,-1.5323614546064612,,,,,,29.975814211655873,82.04294845834781,30.000000000000007,2.79587809220284,0.40548690779190455,7.517547289006507,0.5309342703758207,246.18511759872104,11.681445300579695,-8.573204117439062
148637,SNIa-91bg,0.0465083916982015,,,,,,17.994759411247486,100.20162461768098,0.35510841651212727,5.292486592959929,-1.4866935719859469,,,,,,18.109788370849618,27.282595570375314,45.106165920991316,9.525009979383794,1.801622518238785,21.095036474849746,13.93466535605096,8.332090586783357,20.26829805493449,-0.47930599813827157,,,,,
177469,SNIax,0.09561949968338013,3.7837269195312513,9.58095911505881,66.16186123205486,6.82278536001746,-1.4111029194655422,3.034827895300636,7.588624450192762,40.57579788013662,5.109489852760423,-1.5734778341460889,3.0349517771871075,72.74363492542375,29.999999999991488,4.471674625905959,-0.2382519816996244,,,,,,3.0351893901454257,72.56333818458506,29.999999999723645,4.117871367506953,-1.4934048107895388,,,,,
232342,SNII,0.024514516194661457,28.301874747274038,109.94104291064222,175.59993751299987,27.53375423004007,-0.08352030406664974,11.802419442718579,33.40076696622671,0.9004359131710111,3.3411978160960762,-2.561187669939983,,,,,,1.992891717680424,12.834641079219129,30.000000000004842,6.088067435164254,-0.5017934472926324,,,,,,,,,,
207132,SNIax,0.018571853637695312,,,,,,15.6508933049698,23.808374820488893,31.56560302494909,5.356145345881755,-1.0295140139094079,,,,,,,,,,,,,,,,,,,,
74982,TDE,0.04055132865905762,30.5915651417228,147.62141710012529,18.060075612361754,11.530259963494665,0.30277785737090007,25.888606621032924,68.89216385164471,150.04119017746382,20.57098648678647,-0.3281926323792423,10.588412401256814,16.18226619546218,23.35920404350783,8.027220844785646,0.8385123513833114,8.741488468160139,36.429746549431925,51.331316906449324,7.092951998708876,-0.9549363770525678,27.90039233644216,28.147334053245306,29.653577214822715,6.613365168351828,-0.46882959134329405,,,,,
209780,AGN,0.025276025136311848,1.0756890818629468,60.117564939422614,3.153493943349835,9.084911185087016,-7.441842617283114,28.30708739761621,13.215769194013316,26.448626802640383,1.8315664322582172,-6.531803443729148,27.2787718167463,29.235046274614664,29.838832534119977,4.652201265678373,-9.440332138762018,16.92313393482283,0.714208520257953,27.94148581896483,12.501349518160707,-14.133678002187315,27.990231356400006,56.13118371871476,35.789041935647916,7.8178124539190526,-12.72638138508427,30.275602029610717,35.79615507647547,29.95004045588844,-11.974861522587299,-10.49791477792872
145074,SNIa,0.009564399719238281,,,,,,2.9843246029717623,29.99999944634606,31.227395108220453,0.6676273058716639,0.5400657259330844,6.054282776884276,42.81155781858852,30.022796536980103,2.632627662885354,0.5149834755780289,2.9873917368374396,30.111530860043086,31.004140061876665,2.921760057163846,0.49569128700356224,6.05261771605305,35.329175960818,29.999996663989997,4.745668420246666,-1.9215280821820602,,,,,
273648,AGN,0.01493378480275472,3.0853775423996046,89.9026805638493,95.78656760232391,-79.26667070759845,-30.231799993202305,6.289554168425746,17.68275999196157,20.736534458644044,2.3083183279950994,-27.15049586697527,31.307939321115597,52.38179150221089,30.522039024540558,-12.832281792549209,-29.442613012857397,41.156372818852105,107.10373182106342,32.43326304385905,6.536503583044762,-29.50232759992188,13.813157753014394,30.00031193340595,30.000103703082296,-9.48936116265457,-23.694612824211298,30.036985725301893,51.97145350202028,108.18426130046245,2.057123894549311,-28.575347483770866
117415,SNIbc,0.05253279209136963,32.85313453415209,150.91862526661274,33.43948444000893,19.45650204198386,0.3444397164274844,21.780060040036357,107.28852232382985,31.133614735406113,14265.197406651443,0.49769898536061524,21.780338214748575,23.459394139702823,0.42086728481433006,4.849276215800821,-2.456255974483499,,,,,,16.51904572613538,18.70603104590538,42.16922247432924,16.665711459646563,1.2502997248556376,,,,,
289116,SNIax,0.03472741444905599,,,,,,16.08027759914135,55.17764343072937,99.22998877740972,12.596907186968165,-0.3137030232391648,27.81875945022966,66.62734916348,180.67121865362495,31.979151444041232,-0.2730545204686207,,,,,,29.893929942731635,27.03974181239823,345.35762620886914,13.583424641706205,-0.4035939739647909,,,,,
146621,SNIbc,0.015728890895843506,3.5006660294156937,24.924183261861188,9.342033215163712,7.01209152619237,-0.6400595851949207,3.03461040662442,72.73949691432776,29.999999999984386,4.694902945528981,-0.4654861243709169,,,,,,3.0357028441542013,12.610716748469141,29.99999999996685,3.9127031602960782,-1.0194035820994587,3.035013667662298,72.29515400040268,29.999999999989658,4.272263640189443,-3.266636970517624,,,,,
10150,SNIbc,0.05669671297073364,12.47768097274085,53.55305460014,30.167634879978557,2.45424890210408,-0.1735263605680281,10.617159903404009,12.688812124329887,29.857075754014687,6.015569051619615,0.13720305304499827,30.559352823353535,152.1736741031239,35.881414799190836,7.385505490252049,-1.0975240907191346,,,,,,29.866700000238406,28.245611679546396,66.89164741389698,5.060176269462004,-1.2654852694620051,,,,,
182671,SLSN-I,0.04190713167190552,1.2511100280462337,6.719045287515303,29.6647266220625,14.503321357818646,-1.5445488085151615,29.975797558309612,81.90591525771131,29.999999999999986,1.8002752809183344,-1.487053280918253,2.988005713312431,29.99999624711784,33.44743490408848,3.1412378770061826,-0.45227087897307894,,,,,,29.975800117087168,22.004988730318026,29.999999999999986,1.7764707422043613,1.0352242577955975,,,,,
175174,SLSN-I,0.010309648513793946,0.9125828813268393,30.335736245438827,31.67868111680627,2.5624102948775884,0.6977304613467525,29.975800114115227,31.934088914350195,29.936311232247935,0.635957082221556,-0.8489900822215538,2.991756036926386,31.545598831097553,29.581669064655166,1.8157336267500668,-0.31985902686618073,29.975789065241937,21.940781828599025,30.000000000000075,1.0838525277289999,-0.7219715277285293,4.903517589675349,2.926777435617395,29.79010807841894,5.618178282941104,-0.1735737718607435,,,,,
132352,SLSN-I,0.11975550651550293,,,,,,31.363274948623843,30.688247959269187,49.98195226293376,5.684924365861766,0.024802141260871814,46.84823592907695,73.60294580655456,32.40311816354021,-9.157965536887021,-0.2839146974903191,24.995465135961602,11.25988614614237,1126.730128380723,-18.037141939541435,1.5529626686506066,,,,,,3.3662465108490602,8.67739461295847,0.2006411486144983,26.04898886504204,-20.716293132383097
282827,TDE,0.07425189018249512,0.017814651252535008,60.980490208478315,31.929858004586812,4.70375366441391,-1.198834955967003,27.989973432165247,20.827571956399968,30.000000000000014,0.0519190781465646,0.5065909218552695,27.990012393454307,20.85089686877348,30.000000000000018,1.1146690813371363,0.5536329186603114,27.990383082315294,80.82498609475161,30.000000000000576,1.871893698169158,-0.8252266982059132,,,,,,3.035781129586369,29.999707717572228,29.9999043691712,1.727797198977026,-6.821303117356809
172069,SNIax,0.03664100170135498,20.299420622423195,111.39440878468854,58.06104362780139,17.30532367794584,-0.8693664714242257,,,,,,14.959268408769956,2.6068689325646157,9.715429703414927,5.011635737887329,6.5975360955078255,32.70333269904239,129.9978012750133,36.25860291784941,19.21891496012604,10.835049373538135,26.198876963347292,78.28767747103203,165.68032745420578,35.752830462617034,12.733668700385,,,,,
314242,SNIbc,0.029834588368733723,19.735644739372507,26.16185999178239,153.44534144319658,4.945767894133651,-0.18525092503821958,28.157297447182128,116.00469836247825,143.7003511031421,13.208541950692062,-0.41425242053770295,,,,,,,,,,,22.805230844198327,10.463477948326156,3.5076483567669374,12.28366954311939,-0.7249960012306609,,,,,
222755,SLSN-I,0.008779446283976236,,,,,,2.947156985693191,29.97403878996588,32.850271873584624,2.116711140409191,0.1764778397284541,29.282444049028438,66.16155722024956,29.373434585287168,0.7277519273662735,-0.5551060864593893,,,,,,29.975801827431365,81.88899253284956,30.000000000000018,4.341235352989806,-2.274933352990243,,,,,
212416,SNIax,0.06749320030212402,,,,,,,,,,,,,,,,15.504874558023081,36.0388067323549,37.67584432953624,-4.331143563835434,-0.11266180595171334,,,,,,32.50101084949002,157.10829191403042,63.04518770290008,10.862111101708598,0.4090964236359006
237200,SNIa,0.059508991241455075,,,,,,28.12006782044587,63.03834515143268,87.4441184609954,2.96146556870547,-0.2751777673475929,32.76840837269824,177.24660364992974,29.98575600320224,36.268716019119054,0.3888769366461008,32.71481730703577,137.60286046171973,75.99624132951395,12.57783712011043,0.40437363424901557,4.144689948539932,10.494998907369222,1.055822099913668,11.568692010631052,-3.892815052940816,47.89197108425776,12.332267465556773,479.6482868567772,252.47148982696515,-2.1191910544461314
318874,SLSN-I,0.1383481820424398,0.9800436111788673,29.999979746768485,29.999992799429926,3.0382782565347717,-0.9620027465474286,,,,,,,,,,,3.0347095385955054,72.54234468399551,29.999999999998362,5.687477247240655,13.69083785924666,,,,,,3.0346627646553275,13.557103984676315,33.28521924033327,20.514407520637363,16.27671216089629
254386,SLSN-I,0.049193191528320315,,,,,,18.75432231159981,74.94094246030077,5.01143647964189,17.15330509557383,-0.43316880348873277,32.97687138183472,120.59284913134171,10.317517091939708,9.410727548346054,-1.1350887489595205,27.895025671070677,73.31727941662632,164.30057318510885,24.365960254045696,-0.28665518705247656,28.94542815780227,999.1166077426452,148.2392139347851,2.657713075967896,-0.4702269994114631,31.927068530171972,37.11940167826276,6.891827995082481,14.656123380611934,-6.966424656168352
37718,SNIa,0.00894010066986084,,,,,,6.103292366621099,29.358148384698612,30.04247875268339,3.8849110339879465,-1.0513275934419182,,,,,,6.03452475179736,31.900944424506783,30.172812661722766,5.593632814857638,0.9525723452594703,,,,,,,,,,
260003,SNIa-91bg,0.03714985847473144,4.032047486206097,55.908767310610614,30.820637401240948,7.514592670398186,-0.6872037937243963,29.975796604689094,81.9642583294432,30.000000000000007,1.5063026335304002,-0.16771563352986943,29.97580027400257,29.07034624024011,28.84659695392446,0.35652894470623314,-0.8691409447060954,,,,,,2.9974369177765174,29.986695796136356,29.99460563590469,4.396312235244994,-1.5185486264151629,29.97471787077259,41.221041401820194,29.06720988161685,-6.90818584707099,-7.003138392561537
