objid,objclass,timetaken,tm_u,r_u,d_u,Fm_u,b_u,tm_g,r_g,d_g,Fm_g,b_g,tm_r,r_r,d_r,Fm_r,b_r,tm_i,r_i,d_i,Fm_i,b_i,tm_z,r_z,d_z,Fm_z,b_z,tm_Y,r_Y,d_Y,Fm_Y,b_Y
290499,SNIax,0.028014957904815674,17.84254052913402,82.46543878791721,4.510337331669971,7.129552012020282,-0.7917897996201628,1.9841944345846456,12.49574988451068,30.000000002482484,1.5821018596571534,-0.21343864634501306,1.9843318055359052,72.52051528606451,29.999999999943466,3.111214314292982,-0.8005101506669257,45.820718305644526,120.89486484578146,240.04068961826775,33.61462128405187,-0.4596021819211177,,,,,,,,,,
281580,SNIax,0.039916038513183594,51.13087023821649,239.21743536462589,30.426221183455336,24.116251027424916,-0.10605480230000543,,,,,,27.868473642662824,71.77511962080841,163.42504740179405,26.139913247334594,-0.17986733225466708,,,,,,16.793335263871587,15.278559036099608,46.63539279508138,19.92420816226687,-0.5780509086210165,,,,,
201455,TDE,0.030847454071044923,4.052311181121945,54.008175423830224,30.62438745325153,5.64477961233995,-0.9543480187389048,32.91010000057563,33.37936864626165,12.9768531073143,2.942401926507711,-0.7803539265077117,,,,,,33.61898910961115,21.74236166037739,6.506149753451645,-2.674647485090731,-0.5006996678166853,29.056939537693662,75.40032220183606,179.00172125228238,34.36078862540614,-0.13985905267055923,2.990182529918255,30.05279583776422,32.88009804298766,10.297456576064818,-3.2732110490473736
168597,AGN,0.022683898607889812,1.7872319929721605,52.37629818784005,37.877707694504394,6.361874381649936,3.4760965105203603,18.02282981840896,26.208165334689603,2.1722860538428477,10.623152274202138,1.2327499364017116,60.116262937327924,271.9150766247537,26.35418832814577,42.97726232683142,3.537055253236986,58.640987431260704,61.41400957940773,16.09727248596466,4.574874491078011,1.9761808065625168,54.9133033236042,154.8787040894567,328.02649936037056,47.46382543959823,3.190193478146061,19.39050139989568,36.44801664154191,1.068723777655059,19.406261691780983,-1.2423250158231363
254624,SNIa,0.006875848770141602,11.878123893783759,72.60539190334106,36.19418858388396,-6.809309447518322,1.2961741729002871,,,,,,3.0385552654239363,73.31324880404604,29.999999999999996,7.198323006449052,1.1438015213609094,3.02307547898777,15.815930926031484,30.000000000000522,12.818344436810879,6.632930430023491,3.035975930066887,14.799424058139833,30.00000000007861,9.969890366575093,11.0629856372406,3.008650113642769,75.63554228281747,29.99999999999985,12.456137876923263,9.698115656092158
163658,SNIa-91bg,0.03959388732910156,,,,,,28.684797007571465,62.51912219238908,116.70417596867702,16.652060306983543,-0.6189229333536471,6.6880665195476885,65.8083665500907,54.599815187498,-20.85830682513653,-1.834428460634655,33.59889182573972,147.50614552547202,35.45241910116154,10.236600521177369,-1.5003059061253334,33.815460726613495,170.68909924964856,29.636974189089216,40.953113523864424,-0.5426319582337008,28.940502693440372,65.45591844746167,187.54395943654765,-55.402979179921786,-4.307274774535852
126742,SNIax,0.011952598889668783,3.149090284143655,58.682323146950864,13.541754197677449,-36.37751026801561,-0.7429594019783201,32.91009999994119,35.628360627174715,8.956115555817007,5.943933998829772,-1.1084689988297718,32.14621090311671,30.513594416170612,28.0546097270187,4.041518950125095,-1.5323614428574186,32.910000000037286,40.59031610244314,39.65487527199538,5.742955750256855,-0.8387488874271565,31.736568177249303,29.907737355444727,29.834042872188505,5.470892762642059,0.40548690683738986,33.522270520956596,152.43657902540633,40.001622797783504,33.674819656031126,-3.213403347123896
148637,SNIa-91bg,0.03194864590962728,,,,,,22.492864236482013,11.148538149611685,2.2753908941365935,6.9698801006198705,-1.5765840122275607,,,,,,17.87646480835768,17.182483495295976,37.24905157366326,5.191556393130087,1.783338253481962,21.24156026826203,12.658639082417938,8.634153086005012,19.553267226553732,-0.6717478332496059,,,,,
177469,SNIax,0.10538930892944336,3.9629880437450553,30.001615248102222,30.00716490922419,5.024623645370951,-1.1008324469160937,3.034820302470098,12.679508702120312,30.0,3.950525500449175,-0.4145135005313235,3.0343424168015867,12.745033413475628,30.000000000569337,4.520611238352375,-0.2871849177892717,58.780725609199735,159.17354400522706,1.1628950616618992,5.450830973562652,-0.8923702647973909,52.44369320381085,29.700124009976367,866.3420529778293,115.28089943525262,-0.4114437741118015,,,,,
232342,SNII,0.018076467514038085,28.29651765507268,108.91757313280938,176.74431198012968,27.941840933308214,-0.06810998577337196,48.96264811950166,44.41267445762901,147.92398702376101,7.944996529523919,-1.268678261948504,48.813347949871776,51.75066996927777,130.773916293138,4.5111155079103264,-0.2336091597029083,1.989260541233325,12.837093312055522,29.99999999995279,5.967527256421695,-0.38310282198333645,56.24935060543865,87.39900439439457,41.386561067460605,23.875957656527664,0.7239694837952262,,,,,
207132,SNIax,0.11775489648183186,26.952555976564977,11.764802050614781,57491.20793304361,4.908963655616016,-3.5462927455537043,51.01184903844377,17.441920669680723,1.621901031189577,2.5836032295893876,-0.39489638230316915,22.4926028827557,1.920699435627005,197.40653440752808,-6.659063645833986,4.730958875033205,88.30377119513969,9.124590708469949,0.01924396121327089,10.166817404343217,-0.4777947614717337,54.92105710353242,10.352468463424072,64840.22516830203,15.917956554176515,-1.2348993578983252,88.26555879983754,11.126682242750567,0.03942452334813359,18.54745586181561,2.362858060573395
74982,TDE,0.03455344835917155,0.21395461298118024,71.26856652567746,32.54811429131771,-0.6150048444551506,-0.9559894228515756,29.441450877375395,52.03776541853793,64.80012119536005,3.993314482562532,0.029621224647982808,25.73498349426451,59.592813758111205,149.8236850385437,21.85173254923839,-0.11170431252278415,10.453057984786833,21.16713712001023,20.28105353371878,12.32214925234922,0.7216777138266137,8.741798968527517,35.524316292340316,51.23073439150811,6.451590396299729,-0.6046263256529196,57.533201315975845,70.90829026958627,33.42768319607367,21.809158463136573,2.551535861364269
209780,AGN,0.03877393404642741,32.91119313864532,23.350508977184933,29.999999999988102,14.657837590096824,-6.938271885633319,55.15765303675727,8.287700504774637,148579.163128626,14.747717774097952,-5.581686015350962,88.2304499999991,2.9456025744843215,32828.45553162749,32.404873915277996,-8.656816108976699,88.23089999999864,2.0775239225784397,8410.530480985226,28.489801771429228,-11.423347682126941,88.23105000000577,3.158484908671214,11520.288343030235,46.17640479013455,-11.275609076478512,88.22621397337555,10.006601162548206,0.006257596804285479,18.96052682808874,-11.358830131929354
145074,SNIa,0.023005366325378418,,,,,,1.2275473792420621,29.999999999682217,28.307993364091704,0.8590246403697568,0.4411054008863132,33.67194077039467,155.4200620118887,11.017189123254692,7.203725490305287,0.7678682337867798,2.9838185195281914,30.000495314182892,30.648041314863537,2.7566901333446987,0.6630409153591379,32.00150776918138,30.397051091405277,29.636820007050627,5.904666505949676,-1.5138092522958269,,,,,
273648,AGN,0.02797389030456543,3.0853775423996046,89.9026805638493,95.78656760232391,-79.26667070759845,-30.231799993202305,6.329055188236936,18.15921475728568,82.03035671782617,2.684004159506749,-27.228736116639656,27.28666330593914,36.53203815177198,15.34562031248419,-12.922310457173147,-29.44261301300872,43.873131146201686,106.95377902109847,32.469431500108925,7.228572133157936,-29.70578996726145,3.131796534548336,63.47054943626157,63.08545176113011,46.76253687875644,-26.719231629934146,32.522063461578156,33.05739217472318,31.379493324932508,8.770920082840787,-28.575345761917987
117415,SNIbc,0.039226531982421875,50.91611050235976,264.38800139990246,24.22703906877306,32.22603720337599,0.13736660592200106,21.664897460859233,97.90198628123687,25.26163276692383,3366.1336929085437,0.36961412733955734,22.21601918466015,18.969924423385603,0.966564082650456,5.597593306730918,-2.4646216380020523,,,,,,16.498946314142422,15.297946998327303,35.34754147438001,17.479285076031644,-1.2199296904560661,,,,,
289116,SNIax,0.04493749141693115,50.90020053726702,234.99722881149816,21.623599494787854,32.503331150470686,0.08393394692559536,16.08130269076341,43.07630017514731,93.98546035078289,8.472703357857169,-0.6388119059865881,27.74982385553729,62.04272566557688,172.2841349281148,31.709935156566836,-0.24908853644112466,,,,,,33.96613706720644,16.494821155935362,10.77263533700508,37.810425394096676,-1.6286522282551228,,,,,
146621,SNIbc,0.014154577255249023,3.4650409302326945,32.17166695187768,12.464242879541455,10.657430739922633,-0.42695019460623684,3.035386962771324,72.74277479621243,29.99999999998017,4.506273724260334,-0.27672747485521315,,,,,,3.0346938644430232,72.63307830781007,30.00000000077876,2.86357349462607,0.029718242162782852,88.22971917550832,57.76331966774399,27.412475207640206,4.533319198021971,-1.48295608846494,57.36243368357262,65.07034731263283,33.55805458297919,6.814362019772796,-1.700348835428897
10150,SNIbc,0.031127333641052246,0.8959980523665028,29.999999746780674,29.99993049292793,2.5074064558652065,-0.008590910917385208,39.49562353588899,92.04203244576502,200.15620728114607,18.901991692410657,-0.393757625891561,10.595381253363911,13.67212505894393,30.138520649418528,7.826523499228585,-0.21933772763192524,40.34692842153669,16.645305208466247,351100.2435012706,4.643267764974923,-0.9636909330970294,38.75130353689804,172.3752441775707,25.14034165268756,16.570346456892448,-0.9331977585960491,34.39353256041837,13.661797749996078,472059.8755245535,18.350907999116536,-2.1812878744932647
182671,SLSN-I,0.09700722694396972,1.2511100280462337,6.719045287515303,29.6647266220625,14.503321357818646,-1.5445488085151615,22.154464629113427,7.813825017393893,459.70479968338685,7813.689414432921,-1.566322899603909,33.521182216146755,165.43359171093547,51.6420351863514,21.263310877341443,-0.043174427525089376,33.699631082117065,144.87386414445461,62.14184866864307,7.588858940353426,0.1992126797002568,29.524194619270997,38.94332371962006,42.471520414724395,1.9494145668798661,1.0352242576901063,,,,,
175174,SLSN-I,0.02593998908996582,0.9125828813268393,30.335736245438827,31.67868111680627,2.5624102948775884,0.6977304613467525,34.2263460200921,169.47052521826606,4.6957899712049835,-84.32302564488676,-0.6215777420499936,2.993837336567705,29.999003001241864,29.96437033945772,1.9621279855859954,-0.4657016379469968,29.975799999620815,495.9913004816877,14.069678398270954,1.0838525243732193,-0.7219715277337134,5.999106308346735,24.263476677297266,29.96430214930487,3.705714040853913,0.37301289581441455,,,,,
132352,SLSN-I,0.1476740837097168,21.33783010039877,129.60132113083696,44.16476782858303,54.08397119773843,-1.6723050466398068,31.079387566238626,37.09400130088054,54.3698775743618,7.269076466418976,-0.15064915545364774,88.30379999634751,4.0778575150892165,4403.716163865127,2.6292909006845244,-0.2905620972442176,37.62819660149515,13.171303074579242,359.52275582733705,8.15557992477554,-0.3626136081872874,,,,,,54.605635809194446,21.35356985769942,45298.37444065061,69.30559852550944,-4.524280243343212
282827,TDE,0.030563735961914064,30.703556863585057,73.31171332497789,35.320486031167654,-4.46060011288092,-1.19883738840259,36.398494356835116,15.296150602441875,54.72863462225052,17.794330698268407,-0.3493673002162525,56.55987131509273,95.10350358592204,108.97439346458648,1.8450871631993566,0.5814188181659498,54.5022981138302,119.6421101278954,302.97043051670505,40.77950400088531,0.02507709663303822,,,,,,47.681621073819045,7.890424732412773,4.208340540507431,9.763873255623764,-7.014113240184803
172069,SNIax,0.1400514841079712,20.135508628296243,98.86608884864513,47.63746730945848,7.523043254842684,-0.908857955225941,,,,,,12.493298733517193,0.7897214569750676,20844.178021679458,8.41023717341185,3.5456283511193467,23.453739537357396,2.0371733046164393,41.77273301749698,7.751067984033154,5.70483928203104,21.55762992895255,2.628499955220615,17869.519880361593,22.675073860843273,-0.65111054462568,,,,,
314242,SNIbc,0.03196746110916138,19.678390559236483,37.78728346589438,152.70461910699083,4.849069790967864,0.0006100445289162459,49.11191953980503,43.471060467418454,6.785007295237561,4.6706534417203995,-0.32538967132761176,57.62225154700173,106.9615909511048,29.328799121990507,4.901310208302821,-0.5976782092717833,,,,,,25.35359292148467,4.3174888270089955,58.21702312646647,11.232016392459482,-2.0712355248870575,,,,,
222755,SLSN-I,0.025662581125895183,,,,,,2.985777212907503,29.999998281584514,30.00223714118369,2.274442812072856,-0.08523894827655354,32.910100000033296,36.62228542400423,44.4505182564928,4.803209092286083,-0.5551060921685304,,,,,,29.24640266224404,95.23696282775181,169.34373217887696,26.732491195580128,-2.4192502069898425,,,,,
212416,SNIax,0.0762635072072347,30.03591812754469,320.0832245682069,0.10288311536767858,-22.15257868972493,-1.0564745637888657,,,,,,,,,,,45.78476512244181,218.32882732217385,74.4479071287239,17.949551515411976,-0.5518814722674525,,,,,,31.392633221432114,40.53973958328563,215.33234825291012,5.564810388959887,-0.8658682890837298
