objid,objclass,timetaken,a_u,b_u,t0_u,tfall_u,trise_u,a_g,b_g,t0_g,tfall_g,trise_g,a_r,b_r,t0_r,tfall_r,trise_r,a_i,b_i,t0_i,tfall_i,trise_i,a_z,b_z,t0_z,tfall_z,trise_z,a_Y,b_Y,t0_Y,tfall_Y,trise_Y
290499,SNIax,0.053597211837768555,188.51701497015623,-0.7017748261859921,27.91630172376124,0.21328253137621514,0.1943854441080209,4.2795224408935075,-0.26376441688945557,1.0086427714789354,1.0650120546737123,0.32364426022824694,2.0050929050477326,-0.963212137969565,30.214089769880857,1531.547596939291,1.7262741653103817,5.166027451961686,-0.4596019706322983,46.818303427117144,0.11502348544724043,0.03713713999759964,24.300362653094925,3.7040467809109594,30.109667051820146,9.39859463376799,0.17563737361085455,,,,,
281580,SNIax,0.02501397132873535,12.940120797272945,-0.10605465291660954,50.437601071735834,2.613124312014304,0.18313584876761152,6.532579637046585,-0.4140471477440171,-0.4030393177757053,1.1085103765919084,0.17929554185177807,3.480884157194364,-2.190989084313423,31.610965070864726,0.1285112674308965,0.12846898498818907,5.055423625867215,-1.523949521465369,16.39559175986425,18.72116455334181,1.4003918013317935,28.37600460699126,-0.6602658620270602,21.94920704866675,0.05365669542327867,0.053152433503931694,,,,,
201455,TDE,0.10093899567921956,19.28426537040283,-0.9543479808050652,4.012377676943851,2.3612570749061783,0.056184178981382435,4.819433751692495,-0.7803539263131782,32.130918225855744,5.929823772580106,0.9392732852834457,3.096331568043217,-2.5066021884746683,31.748028202557883,0.09841861355835115,0.09839665049868586,5.503770911789473,-2.087096417265895,0.4821268533762233,6.31888205956732,0.1219099704686742,9.810374706622852,-6.3145090419960335,31.40587811853203,0.07808551855072147,0.07804257466986812,11.360885206498104,-7.834278357495769,0.8517552262481544,61.28783841643111,0.22385611995625218
168597,AGN,0.045440355936686196,26.006920222277504,0.05278559854149367,-11.45282461577139,7.051650288321047,0.40355336867028097,8.29980157777683,1.2652343717421561,17.37443464119208,16.675048811426144,0.36605922182682354,3.3982694063681684,3.5370554066505697,58.844106616776166,0.8649909551775771,0.1242878762403551,9.077795102675175,1.9761811995573586,57.34891779424188,2.4380834006818217,0.6083644640460244,8.174514478963825,3.1901934740018967,55.76934502329913,0.12953430266131036,0.031950189600700264,17.913478419648197,-1.2224487010288003,16.27303251928987,38.486854529942306,0.689980630682572
254624,SNIa,0.10585435231526692,10.32508221569141,0.9994187677280381,5.045959937886102,0.6934306902317716,0.05149994305240725,9.057578230759836,0.28764092443796485,-0.08909240458305547,0.053369309881705886,0.004131029962168903,463.15913116430636,-0.31064039614794176,21.897676502913946,1.1961984838696142,0.9550709257805703,43.800545555140154,-22.58497307027509,-0.6980491906198738,89.1412148057434,0.2632100466883066,59.0461864103316,2.5632003424619736,17.089779192662654,10.159164652304199,5.7031332022779715,971435.6241520941,6.092859374993152,16.120685545901193,1.0715391553993738,0.562468972977998
163658,SNIa-91bg,0.025120258331298828,4.136271379987218,-0.7631450127112783,2.996392252970764,2.9656597491556576,0.060889084953508546,4.268036494419463,-0.6189216198536465,29.776859420640914,0.1793594621101961,0.017169826788877966,6.6523876500088965,-2.358849712660965,2.2816798931979294,1.3533378940997574,0.07958875942479612,4.069686925081835,-1.5003051460470744,32.73354518821271,2.808614351921717,0.14799525430366642,6.629177644842085,-0.5426411943693562,31.147670586447283,2.7382430976021235,0.038660017283237064,,,,,
126742,SNIax,0.015644073486328125,9.821310743496714,-3.2483817745498533,1.6388458889206974,0.22809854181799472,0.1749496502078293,10.366586012685431,-1.10846900225192,32.393919280019176,5.965683486590941,1.008847275017183,5.60013157402588,-1.5323614323338288,31.192424435369816,5.858101622531921,0.965423751916128,9.545259462659791,-0.8387488794992704,32.45295352673988,5.847352488089398,0.7353427706917437,7.526721908510435,0.40548709450854575,30.8420571185767,4.31794434470802,1.0455531955517674,16.618310797574484,-3.2134005812262956,32.7775724064375,1.2577531203574146,0.11852072822387592
148637,SNIa-91bg,0.05226840972900391,37.45092367202208,-0.3659798358212174,-23.68535728572649,8.811237340472383,0.7097800029316498,8.536181418483979,-1.565616241214457,18.839893367092046,16.85880532441611,1.281362424600801,1.613372771003983,-1.308101235524292,18.297358214437313,0.0792754747336631,0.07893786370716177,469.6802255255518,1.1353926334374913,2.703471039125443,3.05896365493951,0.13709049165672677,38.989063625248114,-0.6610314513189783,19.92914753000829,3.545332550454992,0.9627897507103265,,,,,
177469,SNIax,0.16735565662384033,4.746908052791805,-2.098844736810383,1.7419699579391468,2.2777474628445393,0.06398402426528531,6.60653351034784,-2.2498542507886605,53.330999418864884,1.7081490834137911,1.5426410031852549,7.745742167948158,-1.2383590081503753,-29.4101499999997,34.32736020213133,34.327360202131324,9.87367391475395,-0.8923702486184496,58.60861045141923,3.2101797266208014,0.5843160624948466,57.94925089274273,-0.40885664420470763,54.88704660623338,0.3692484505604349,0.329223580351418,16.34596387916875,-10.027412578377715,54.7014540691848,0.36292473156079036,0.3622234578600015
232342,SNII,0.032842493057250975,7.439460064110346,-0.3427396991435109,30.129673431826888,0.0826345794213199,0.08138061818205254,19.60953196387247,-1.2686835645880914,49.33853270725564,0.5532989657847389,0.3879667076921233,16.10338015173451,-0.23360825309468147,49.1410074272857,0.4368690842864942,0.2997785823642135,10.781705922068548,-0.38310279921454315,1.9627652165262193,0.5617283572742268,0.08011086045505973,20.315199537477554,0.7239796996507907,54.83980480264537,1.041010430118574,0.24377271114757434,,,,,
207132,SNIax,0.05133954683939616,5.806514484816647,-3.4363482358627016,23.92766917959119,8.408663840789712,0.5868026004715976,3.036339168899395,-0.3928115845563261,44.244655997686614,47.57984309175853,2.1019024977949727,7.417234920914732,-0.1931389054814804,42.729465382576116,222083.36107559453,3.9862446065205934,9.737297832418468,-0.47619886049672383,46.83454480731807,1850691.02030045,4.2437520981359365,56.00954849302441,-1.3169731995745821,57.73936597069521,0.7768219861663507,0.6737505123763683,15.863125817004779,2.3720143601617645,52.968218871279035,65325.4690590152,3.730875439363264
74982,TDE,0.020694732666015625,15.999583727246574,-1.1169803161328888,5.061138116032277,1.6083739092884513,0.05607703084658124,7.269602557528077,0.02962194487361577,29.77783477792663,0.40172542329236605,0.25829288072021167,2.0480878317868547,-0.111704345088136,26.917213322311447,0.07751050810057294,0.025007911645483695,6.520654617900501,0.4943296969856772,17.925441783343622,0.39541116328973713,0.3775910580502641,11.881224204865205,-0.8631075718886536,8.935037756171038,0.19371493477695825,0.18483533228126497,26.928832399776244,2.5515531107902434,55.14059940367648,1.0429125563922288,0.2914974429223286
209780,AGN,0.05769483248392741,28.655421617750438,-6.938271885887445,32.87174866480557,7.7289919769107795,0.6086496023861909,20.148407332931782,-6.527046101689494,58.937747353344406,0.19920478507794845,0.19600609480212114,60.074660755143036,-10.344050140472458,81.3569136410459,1.3527859357582392,1.2694097113640719,46.83628871261564,-16.190007582340506,79.50079668955193,1.203268233192763,1.1619309082839528,72.9277496256888,-13.270911124618355,78.88285734098031,1.2587740734875805,1.1829106517522618,18.043064187309998,-11.355059830018154,44.015168261613994,10228.38678019585,3.123098226226388
145074,SNIa,0.04573031266530355,14.981286254951282,-1.8239002755381983,0.829717538977462,0.07365565740164498,0.06697997798412414,4.595843212260203,-0.489882263540524,2.892349785452363,0.17622749912031155,0.16586188008393676,8.514432985083785,0.7678688269680766,33.04441067276504,4.48760699802628,0.15494075853240633,4.801569520216303,1.1311006075264134,33.273097332185934,5.029101545217855,0.18172728791987744,93.70666451823436,-1.5353912052297374,46.33173399780714,1.5159923871093477,1.1373387260842234,18.739826617216615,-3.103133513931461,2.6870184762199054,0.19237621107154682,0.18373760510269788
273648,AGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117415,SNIbc,0.1857975482940674,18.252521811878978,0.13736663556397632,50.22696369975339,3.320762007408579,0.15553431358112144,177.2522962733168,0.34515527010368324,21.564541126884016,1.7864155531150454,0.3612118888932527,5.795251375651102,-2.463738134274151,18.77433520039117,41.03682583670904,0.8419323052759548,4.721329353717961,-2.0287463669719847,28.701607825441325,1.15346067459687,0.06570518736134305,16.696995870510776,-2.2979078962825747,20.926711829152694,3.8426925230905353,3.1403395456185255,,,,,
289116,SNIax,0.12418069839477539,19.548434519729838,0.08393424762802625,50.155716422847675,3.7714897113258306,0.17995218828248918,2.2680942770792067,-1.220273612149996,18.177208934948776,0.08226165462041897,0.0821293695170648,104.33741908551667,-0.364014050599794,27.050270714483137,0.4739350875245909,0.3617851531865345,4.8306622500882375,-2.2097787125501065,29.523136449537464,3.317547841455525,3.3175478414555184,719.5499969058288,-419.35006134905046,82.15184999986997,48.77701249405546,38.261938028257234,,,,,
146621,SNIbc,0.06444080670674641,35.562782394615915,-0.42694961413019733,3.085807833854683,0.3586236925282092,0.023668844779497246,3.2476801086521743,-2.9135244196460603,56.07164605477172,0.23801223498298596,0.23775263846677727,2.994030761767756,-2.9380683518307995,56.61095071915488,0.40310069118051056,0.4030342838508598,1.0805264199163145,-0.23306342520868786,39.31697680660431,146.72417476596158,0.7026449099740003,138.12231484761898,-2.375868541725894,54.901541463992444,0.27612124085565726,0.24723940018547896,11.266331943638047,-1.700348414727838,56.322378607994466,2.9255783469496035,0.5460718901800653
10150,SNIbc,0.08561126391092937,175.4710455092732,-170.71412448828949,-0.4792079189435936,104.87486464481336,0.10865312037563152,45.199339464405995,-0.39375755104243676,40.07602589262768,0.17599096624824045,0.13679757572922704,10.91622148337311,-0.5640351865218581,17.715155176148464,4.461335430946145,2.436468433668863,9.001738896899013,-0.9773044733872981,40.869270350224575,1.2688155424062213,0.8782832315912759,20.574867070374548,-0.9303286914726696,38.545362082242725,1.6633127439582773,0.2933961489946377,8.424142473368674,-3.2628246107190475,37.912539024837265,0.15854459023645925,0.15735556280708574
