objid,objclass,timetaken,a_u,b_u,t0_u,tfall_u,trise_u,a_g,b_g,t0_g,tfall_g,trise_g,a_r,b_r,t0_r,tfall_r,trise_r,a_i,b_i,t0_i,tfall_i,trise_i,a_z,b_z,t0_z,tfall_z,trise_z,a_Y,b_Y,t0_Y,tfall_Y,trise_Y
87674,SNIa-91bg,0.010347286860148111,15.846200130696646,-0.4108026432988827,704.7275825048719,0.9928787423554852,-0.19704486371217264,13.800374938948782,-0.1424438132126863,827.5227078992145,1.1658971031972085,-0.7509218557854576,3.8628341024265676,-0.08751345102501179,830.0676391623674,1.169470446712616,-1.105224275504653,6.679451891065319,0.5693683217210117,29.86659173309206,1.5827059867194964,-3.328056642968271e-07,19.88677319093742,-0.28078810192132164,778.9278745537401,29.40863893237982,-0.07728016612389756,31.794646166035122,-0.3385060757943309,803.8419059720953,27.06058970630776,-0.11544803143255394
72292,TDE,0.004122058550516765,30.80368482173153,0.04129569149632177,3.8897448662770704,70.03614800395252,-9.742900365187822,24.584652421641813,-0.3274460444259556,49.47657968391375,101.48529060700909,-7.845011860772171,24.804381192617075,-0.32956595610606687,58.02811881727401,74.71581051600815,-9.38820014949167,17.26664727885188,-0.9214612037276354,49.30116326742683,147.0913652521047,-6.9698043350044125,-10.08287903901258,3.7716674545447972,831.7426970084708,26.360518070453058,-9.061123325596217,31.308618472605108,-1.6995997990383056,79.29911236307385,26.110694749699775,-9.619981096407185
180621,SNIa-91bg,0.00552674134572347,4.228184191363176,-0.14063380498813507,3.8847733662132224,28.994312198912947,-0.013765654765260232,5.543002417968937,0.09119368331508586,440.8871376591505,27.1383068635184,-0.14833608473641618,21.453600120743534,0.15003728817212736,450.694859236455,16.137503262382893,-0.0013434364273184655,56.99875649683498,0.3049194438745762,450.7136320923399,15.642122983248008,-2.3679205779542816,70.62581589253357,-0.155259504325695,450.1297174156657,25.78700450222179,-2.7849613529716724,89.68384056453031,-0.14395620840627457,450.6918437247312,29.81507490041156,-2.8688354743890105
293369,SNII,0.005388617515563965,21.68413580354581,0.1568480378390057,415.0296682363069,15.097085848200253,-0.04645001069736859,40.60715419367357,-0.03880928253653818,463.8979052381505,13.180587429018813,-1.2896114293082386,14.646672659899913,-0.03391260886970781,463.11928189789654,69.96700671785224,-0.7198191023969384,15.026506597966243,-0.23516373108538738,465.2975290694991,96.07306601409643,-3.166131267204377,36.316134738436276,-0.5420912067092174,474.40086441499403,3.75645375076062,-2.3998045087826996,28.1296988698347,1.893202658832187,797.0053428194628,8.352288787016896,-8.954102343861043e-06
45760,SNIbc,0.008851210276285807,3.515374320533008,-0.15305848232376382,410.8028768127413,4.5809195820366195,-9.127110099275402e-08,1.946944626022313,-0.4499939411553577,797.0478537250973,38.58190098560184,-0.23593770301601358,10.112172090560994,0.04418936301447902,842.1318314798558,9.264659478429172,-3.4319786382941375,8.886698867981236,-0.368020390996502,836.4226238676562,31299879.10905563,-4.810711676130521,20.144647753220326,-0.17701318469918437,859.0534927935296,710388.2143071697,-16.2368654185293,36.83585782680495,-0.18695933447215704,797.0052182217071,15.693604563253228,-1.5678071168264886e-05
281685,TDE,0.013692061106363932,5.7255934227355985,0.46883658813165646,89.8361916252207,3.412364800274454,-4.336785314628848e-07,1.2821489311279979,-0.12534541635096344,129.89970491315438,0.41821486320523343,-0.4209274582720198,9.791953537680193,-0.22137092344246678,-0.12190403349258426,47.664340803455275,-0.1249789627103447,7.346327355589455,0.15093677351115087,-0.5180619616239402,33.02730314975708,-6.737202072778855,22.076267604902633,0.3778969576564847,750.0484663344363,9.723290542282735,-8.348446487094008e-06,10.87060497523627,-0.20037207778161142,55.99058787142164,5.246369633708342,-6.860127059116322e-07
254624,SNIa,0.00506440798441569,2.532550618388853,-0.03492658734131445,111.72391470270081,13.540976910062287,-0.094321253718511,2.7651950036331687,-0.043037236495459014,412.6121323091751,0.581329891148852,-0.5705780844392361,9.38146147526352,0.1201515860954425,0.03237248287630478,20.883575739297637,-0.13199088854835206,39.13098592975358,0.21293605771174798,11.780278347545066,12.018054948337271,-7.46635585377421,55.941458354448955,0.8919844547960106,9.780129933854989,17.208099148033522,-6.066325756275673,63.14910767516975,0.6252894042607205,4.627473666789211,19.605044253077132,-1.9284490067333702
222755,SLSN-I,0.00412440299987793,6.846476452994397,-0.674993497788236,854.6440507556483,40.058005790523325,-0.0420169241925159,4.464005536817753,-0.1944295681323919,58.07347122934055,81.37986456085682,-0.0983908276820144,9.184667054626209,-0.44687391630136497,64.8200384383701,106.12084449852968,-18.051286291436806,16.697152146372733,-0.07352080358092344,82.26547763573825,47.522096806975654,-15.82674760535546,17.090307234201603,-1.0240535658506018,69.2187231904544,114.24962733608355,-13.282774038590187,18.239170277818133,-1.80188981691084,60.78011839445935,57.3031745706959,-0.10606836776927867
74537,SNIax,0.02436673641204834,7.337279689826476,0.23762571327761392,854.4000739830261,40.05893707389066,-0.47135758202034433,6.639110709958423,-0.15250566484217704,840.5724359817242,1.184269910995544,-1.018197910363901,32.744815296253115,-0.014928291046479265,29.11743935629584,0.22559951192851077,-0.22353517859432642,35.45443678645186,0.04436444772537717,10.835084614709816,9.590434155124242,-4.945395407925778,4.5496465607681165,0.24746568977799518,66.19893152344854,0.41781006659950237,-0.4206922675537703,27.75322537828272,-13.688576282271146,-4.746813411052559,614.7032134890417,-4.6035675744254645
3373,SNIa-91bg,0.00862729549407959,5.684374338325787,-0.10893027493614033,2.9572971503011267,0.6222428770268382,-1.5357849245880282e-07,59.498840236826084,-0.615767019419006,911.3306357644439,4.02708877025501,-3.033161526409033,13.739469582996328,0.2570323115524109,405.8536105161887,5.901222787730562,-4.074496495510466,21.48880198291797,-0.2700282300124836,401.4060307780944,27.133073873323383,-0.5315748633171253,42.01414815033137,-0.031929130729226034,402.80636676535926,24.924529803576824,-0.0026203204270641455,61.92913051407511,-0.5121978715262001,400.09187075200236,24.436020667876775,-3.918724255073089
220724,SNIax,0.004035751024881999,1.7793233202160674,0.20811680768331492,62.19345028439143,175.1364121912015,-0.09537898446473214,34.452275086977664,-0.09266219690102905,374.62548651921094,11.910877843240259,-2.4751518800163543,44.08828093401266,-0.07726070272147641,373.6207789789853,23.491235676005115,-2.7702788298475625,41.00885387806117,0.19261019959668402,379.2306451882593,32.18351455643001,-4.5757597473756055,40.57083279737992,-0.314829737068436,371.7199708112937,37.11460924171259,-1.464048451615249,30.227635661421985,-0.7951736858997852,370.0009920092363,54.674267781998516,-0.05102530969099191
289333,SNII,0.004774769147237142,49.977334764262025,-0.3616855951949525,412.67169803018254,10.062949877194049,-2.1271011898989816,47.457173574468094,-0.016390668007956914,476.82805878525085,13.123821552186651,-0.11979703838575274,25.390600095114408,0.07024625734651124,486.77623534386754,14.972039588303797,-2.91720023518613,17.738495128894918,-0.017186514914792977,486.3933509608366,61.41324425038946,-4.608040936278716,13.133705007920586,-0.22046846600655978,485.9533789610515,42.18505855840354,-3.8613517133657047,30.241113067053835,-0.7226453974452718,487.37700410262386,30.364253480727275,-3.326039507757041
86613,SNIax,0.00606536865234375,-5.288447516005958,-0.006838252752227211,706.9603169238877,11.322413164327184,-1.6515552980307544e-05,3.6120685015673275,-0.1543667828050392,61.02022985935113,14.773935813298154,-0.1296949992821821,6.434338415619326,0.0666178626344819,57.37754524833231,19.95606171706373,-0.27809631269402546,8.6470175664089,-0.5629003970886175,67.9431894636871,26.800295040523388,-1.866931668653871,18.424975044796636,0.6829880730524333,750.0485442795363,8.472164019625733,-3.300959721647848e-06,8.672122644171136,1.7542197971835827,447.6848925338773,14.597387335743235,-0.029386387167688488
146387,SNIbc,0.007144252459208171,4.159545095411419,0.25950184760302114,339.75227993822307,16.032106810454778,-0.25873032168645976,116.75172000470698,-0.0731158311838165,773.7877487147508,1.0902013884401462,-0.5393644073360355,8.58281823932046,-0.03978751448089354,30.042490381185882,16.70828675978938,-0.8764993769602676,14.807797988369675,0.27984535960292595,37.45871843308289,25.06985704283225,-5.566940933629278,13.986310173316777,0.23569479670640134,30.934967479432014,28.93160185359083,-1.810947360484632,-8.398392713178092,3.2242831886316226,458.7395574091738,862.6329057748211,-0.08905273582483453
