objid,objclass,timetaken,tm_u,r_u,d_u,Fm_u,b_u,tm_g,r_g,d_g,Fm_g,b_g,tm_r,r_r,d_r,Fm_r,b_r,tm_i,r_i,d_i,Fm_i,b_i,tm_z,r_z,d_z,Fm_z,b_z,tm_Y,r_Y,d_Y,Fm_Y,b_Y
87674,SNIa-91bg,0.033041159311930336,705.2031374311354,3110.6481668846645,9238.181984385794,1212.369770130496,-0.6953876421675369,789.8601564589245,165.33535840692733,68.56531269087475,0.8928854357422688,-0.17176445344804894,795.9864248961994,405.6752592713723,31.015474314346644,2.0451658181321792,-0.2636907815734017,30.294321354225435,106.77068327485082,73.85993157913799,11.088961866262435,0.40770149288017754,1280.5024732621323,3.0092541736188085,2390.9474562671394,6.438210881644941,-0.2573408991638226,811.3657875189568,241.90920738292715,48.27701257940999,26.43992512730366,0.44576602724156056
72292,TDE,0.025942047437032063,18.065922489894167,0.2755479855814328,9.41514934071738,20.52911235894133,0.3164827935752074,77.2435052978536,2.918263190703356,2.6506311624882217,18.820595790736636,-0.19127812319103343,80.03717312017265,3.21051742723116,3.0244676820485035,16.62000452246227,-0.19061150599857302,79.1461507977752,3.622050342721317,1.934955669366428,14.761064565285396,-0.7083784461396188,378.5034770675361,196.41879886251473,0.0010000000000003494,-5.207110094076822,6.262888797976129,76.76746215931296,30.92942778815566,4.1692496530026375,22.30251619980022,0.2410296042132553
180621,SNIa-91bg,0.015958110491434734,4.272008033415962,41.798731448059435,15.051623251476611,23.24657508072149,0.14464162532458363,451.8295431158553,1113.1236404962663,33.09681320979652,4.619922302856702,0.03977751502354178,452.8131301215128,235.3971580219417,40.221539351601656,19.140434348881115,0.24732408700181183,455.1340146074575,150.86641200970055,32.00529827897795,36.88867631435349,0.3490397991414018,456.2632905547314,143.33433050142384,19.279629708182895,50.386843913366434,-0.015610431807017005,456.2953687853295,160.4249829568209,15.35835964000375,62.3955743681096,0.4412998406524205
293369,SNII,0.02828649679819743,416.3912319028285,1078.349051659236,29.80880976478147,21.499605475156987,0.07970074705138261,466.84716686556663,379.36501140067924,36.219198188590475,29.318312878189683,0.10458619532737648,469.70323998083546,254.52328465195174,8.38153009947673,14.485471498117121,-0.16625245196621102,475.620664306105,145.80521858073902,7.0931463547721405,13.122200086853796,-0.0655783237173869,473.6075316695591,92.08012681056921,568604.7454662533,19.1700411103247,-0.10173263855987125,763.318993322351,3493.8345289011345,2.04896952516362,-5.218846170925108,2.3869035175153517
45760,SNIbc,0.08734174569447835,396.9369275806767,188.18764218277434,0.724513636893668,0.8677748529773567,-0.31998203325928415,843.2861585148174,150.07412854828047,2524988.6837082226,2.301686064882324,-0.15031194274287035,842.4327123522304,293.2929225613915,47.02041553052846,4.799509942527803,0.013804243573326035,929.077466027368,108.93681096816073,0.001930373287952465,10.585134683937406,-0.21332198920159884,1016.5563074275074,40.6703427276113,4863.748289352912,4025.2349996065705,-0.07724729572627238,861.7990160911655,964.721212477179,0.0010021395257561517,10.524962530118266,0.3992669944725087
281685,TDE,0.051795244216918945,89.97638393197833,323.5340497288045,112.92012975253209,7.931026227828918,0.4290289206069756,11.013237465642483,9.980113758672587,27.662613063404137,12.654537646423586,1.2761836547503667,133.81331565462318,380.9679707703866,30.002561054902298,39.87660499379333,0.8772605292161033,14.781563770626393,3.50079853862261,1.5753658042999792,6.31472161902115,0.2331780978009292,436.86721057640557,60.89732287077953,54.25994472709662,-6.839819745482812,1.0565438898527495,55.256329001802776,104.76684050371394,84.74222242915356,20.555941364661056,0.43252606282329403
254624,SNIa,0.09001735846201579,66.31548314995648,75.60285378456445,9.88202007754728,-7.914976574964191,0.24843484393647727,371.64747815895356,9.221800999534567,93.03762830559323,1.131169438190438,0.045355312907136104,3.033635816234912,73.34256267282187,29.999999999989406,8.138859963750093,0.19539642625102363,3.0371809416626436,16.753880855274588,29.999999999938037,18.67083522425859,0.7647111251292237,3.034077307586629,17.38293662208082,30.00000000015394,19.21148525701611,1.821435652889651,3.0331627571723008,17.60844737973202,29.999999999992145,20.010777749916347,1.4723643561571973
222755,SLSN-I,0.025760571161905926,855.7528276763968,7498.813251038734,59.23836259499143,418.55099845687516,-0.431100240695252,78.84203270681414,40.83430624855692,5.258898093367322,5.217539512533338,0.03522399698726948,92.34974641877602,2.4396672144287956,10335.864640270025,5.892116835386182,-0.17685738992280514,96.78727784387375,2.4993073000997166,6.194918227942985,8.59713619534548,0.11563521906278948,96.57636972629294,3.5255279164510593,2.9781937225079718,11.613949299539813,-0.604328831072553,103.8222166055573,77.02955495787742,158841.25993640366,22.18734916007725,0.7394686566424705
74537,SNIax,0.033461999893188474,859.9898205114158,1049.3232425725255,87.37956709760736,205.6553657568959,0.11072339502795212,838.3243550439789,264.24423821086816,6875892.695967533,4.461905284493709,-0.06853310731252774,5.997807288490616,27.617482103850104,29.996127935997816,12.429326858676705,0.41865846051477873,5.945569219734849,28.949592703499444,29.968360607685135,16.254949132877215,0.8704453445465214,,,,,,11.08307367735512,2.728778281763457,0.7340922203872351,39.4009983662725,-4.651309882276039
3373,SNIa-91bg,0.03835558891296387,2.6823321323109663,13.572282115314948,61.461004008501114,20.878833885678702,-0.13343395595739316,943.150245518787,92.90909824855903,415.42402901858134,474.6383389397971,-0.15054896247551908,401.02963493634917,39.015240988028,177.44264808282887,7.544946213290117,0.18721383179023618,403.74954039690385,674.3734051332585,16.583992444884714,19.807562037339423,-0.03593417718463387,405.4049149684832,327.1055168240144,17.442779508277276,37.839045810078616,-0.10394045365707075,407.24840938583793,82.25207266897264,15.68401370356919,40.46992804098823,-1.367600205893947
220724,SNIax,0.017107804616292317,59.86147300856363,269.3401117462043,46.869388498830936,-49.102496165759945,0.42766089614756037,379.79020967748124,91.61305721227752,44.00029756859307,17.689499674942887,0.03991332556462802,378.7257840575195,137.23152288209127,16.917866661136873,31.12244599001392,-0.011790706818556432,387.0043540138958,74.79496481323034,12.782882285392198,26.685795096322497,0.1269924536667845,376.3446169149394,248.8693399803875,10.840303134252405,33.93442134897903,-0.2527578888163331,372.22261427248395,864.4119625937402,6.87337791691624,27.824259857115724,-1.1444805191319247
289333,SNII,0.021800875663757324,415.9416012983931,159.67726117493697,45.28417448397368,29.995877431865313,-0.12213970479531619,478.74416321837236,1173.6389862268381,39.38530528391284,39.572998052074105,-0.06239149672241534,491.0514603360613,137.0334327016458,35.88565024489531,15.324710458057837,-0.01506032343749217,496.85748182940824,111.37841718578247,7.459337839437293,13.98518330088147,-0.21106375459948368,494.81049809335633,110.35219588323449,13.952113251325526,10.034243007659338,-0.3812106414229205,494.42046143683336,132.5190639093577,20.497117114272168,21.1345102415573,-0.3896015537850951
86613,SNIax,0.03285475571950277,693.8427634765051,16.878739901923453,250.8203384226698,1.1279106275112014,-0.23891874356477188,70.09842411661394,282.7635945883154,10.235975276823048,3.9201005464933063,-0.24978657442964325,61.69884371099408,159.26180217943875,3.6739192352850654,5.245363824194332,0.13010997577661904,72.85734767497398,34.321290445070275,3.629082245901992,6.658230843326765,-0.3457683417965096,789.3998796687385,76.0737053221252,22404.59026881631,-5.227661635677574,1.1186803645108212,653.2100657310531,99.49902434240468,18.39690048872219,-27.285599991141225,2.317630727131958
146387,SNIbc,0.0690230925877889,345.01485517017113,10.04750701035027,136.92297030636033,1.9252617511181942,0.19875256045239537,730.2993703735825,51.04840615194125,391.5993644617137,-2.502518330666603,-0.021653125500748507,33.452434828993034,23.567276243093094,3.4177600461548625,7.5805691347303,0.010321324281970835,44.21211593856187,3.4075288740864473,3.4226344394421746,8.214563218750408,0.21593326018790618,41.43687287509551,5.6491082902139675,2.2263587832843164,10.08852980449647,0.018714511660038204,461.4038973737337,1174.4656276518879,0.8719960391323481,-8.679373048014538,3.271763010184093
227152,AGN,0.013574520746866861,436.5927018243523,11.114671132943506,1.238236776782115,23.978448226639586,-9.204714137168303,472.31451403979,32.748124734559724,0.5114133783868388,19.040615345182005,-9.2853884705094,490.6967774484529,23.3657336414092,0.6257645665417437,15.924712687803423,-7.3302268592608435,473.74942133263704,33.02007471830975,0.5531827788790314,18.0457120533079,-8.258401338644072,469.6177782714886,38.41615831270194,0.7060635641440146,17.459481728420467,-8.416076163744512,465.7091441385606,17.972196859482874,41616.31332724779,20.520630316182967,-4.516611121823575
