objid,objclass,timetaken,A_u,t0_u,gamma_u,beta_u,t_rise_u,t_fall_u,A_g,t0_g,gamma_g,beta_g,t_rise_g,t_fall_g,A_r,t0_r,gamma_r,beta_r,t_rise_r,t_fall_r,A_i,t0_i,gamma_i,beta_i,t_rise_i,t_fall_i,A_z,t0_z,gamma_z,beta_z,t_rise_z,t_fall_z,A_Y,t0_Y,gamma_Y,beta_Y,t_rise_Y,t_fall_Y
87674,SNIa-91bg,0.10889045397440593,1.1240974000000001,659.1027035057023,1.0002928677810907,1.0815313482214723e-29,24.104949262632402,23.756098001870587,1.0969193521954907,653.5619244658119,12.73985844278825,0.01757656328410448,11.160986681652782,3.2316273339550716,1.5229150796750366,760.1191419082635,1.0000000000000002,0.37786101224059043,9.411771172438018,99.99999999999999,2.6656864467810633,85.15451296494277,7.055406833330433,9.70967682193666e-35,48.21482009464615,3.869029673988021,14.268059359658936,780.8832049822726,49.999999999998174,0.8428111877324841,1.0000000000000915,99.99999999999999,66.21603909378726,806.1598718117989,1.000000218093628,0.33309306594548715,1.2445055897740547,17.93108002929693
72292,TDE,0.07928816477457683,20.682636532147896,-5.965350686243107,36.59294516650779,3.504068918409489e-10,9.61106549811483,72.0434919218427,19.71215631856122,45.496779807211574,49.99999999999956,0.16695146364251945,6.406268331541523,72.75855435609031,16.066434566085405,47.36605453865749,44.14615215758367,8.566876525609491e-19,7.106394577524274,59.22025614018171,14.291012324756936,48.7584139875534,49.99999999999999,0.11400940971342136,5.966647448338964,60.94455578677527,5.51170227776824,621.3106089882509,1.1608169200293477,0.013081050825740844,99.99999999999999,99.99999999999721,30.912250550420183,77.28405963189715,1.000000000730156,3.669025883556371e-11,9.098691455695683,20.42021416650462
180621,SNIa-91bg,0.04754316806793213,20.50122026640721,6.388836748493074,22.250926983914855,0.9261943966882696,1.0000000000000002,28.569302670290504,7.320646717812217,135.23716997803132,49.99999999972577,1.5066630428606551e-18,2.211114913241272,99.99999999999999,27.530162643877205,447.94469801010354,20.43366784480954,0.8220968525923976,2.8802196870987484,99.99999999999999,38.75991119631846,448.4722609233405,7.693653561934358,7.546416642131302e-25,2.466198263313397,16.30443154502896,63.841238849480554,449.3687259745284,26.789906274215458,0.6186813600431706,2.708834662236436,72.9637086579588,245.28907044179743,445.56235162860247,1.0000000000000002,0.3824410332767226,1.0000000000000002,20.457426086295065
293369,SNII,0.1484624147415161,103.58973499999968,417.7779676023976,21.86855710346473,0.9326092119993374,1.2976886639731573,68.6937848386628,36.81612971065865,461.5119099044143,20.40572335533507,0.7317985233925873,1.0000000391526602,58.18770714883727,8.169742288672257,251.81567270978877,24.026005089081522,0.07137383574385217,32.779358485764945,99.60835834567176,12.701792889125702,464.34333157550367,49.999999999983174,1.143046366415423e-13,2.6587606716569945,75.83168472898954,9.2988678896448,246.7110737464168,25.762064907253087,0.10359226696842906,1.0000000286819541,99.99999957586598,339.72292380252446,664.1271613346354,49.99999991088115,0.8604139559143612,36.920606543002016,9.462903585618228
45760,SNIbc,0.12002583344777425,0.76148981020746,272.6280994757003,17.409481502172767,5.352227399869899e-10,17.21567855628467,3.1879950996083766,0.6599770950359035,618.3308521552796,10.230378744800452,2.0752672731012694e-17,7.025101393944141,6.058219114046991,6.831774751599562,688.891367062528,27.62849157221119,7.877121442693598e-14,62.433266638853766,3.1877579719687534,7.426330531091493,673.2239294598476,44.16839289007432,0.04237754945137259,8.765932297742905,2.568053306620316,14.888718948277798,853.6683751046785,11.08158050157903,7.740915664420642e-18,15.995241378850134,5.838454173572143,68.46287035022559,686.480562532039,7.983025872743161,5.7614655191646776e-11,59.73113434961113,7.695650807867035
281685,TDE,0.14668448766072592,9.012178868851551,204.51187514603637,49.99999999404345,0.1900394934140035,97.2519115047712,6.770445360274756,53.91306985454982,-9.493234616749195,8.370152119912445,0.7824306859655193,1.0000000000000002,50.915517815891704,8.405863927340919,-1.405703440232269,5.661490069331901,1.4066543616834006e-35,1.0036692722581486,45.84401717325832,4.702167761684651,-11.425439821633372,25.32452481235681,2.2202031273932406e-08,6.881945553364192,38.31969482187815,163.53015401699682,719.4107201395358,1.0000000000000002,0.774516929245244,3.52231220413291,10.219638969913877,20.39797565616945,52.36127556044466,14.027790595528314,0.9999999999999524,1.0000004642452855,2.948922055288491
254624,SNIa,0.13538559277852377,3.3549280831192863,288.42360528086607,34.06625123276526,0.07404435916040325,99.99663981076668,3.0888189069913703,3.436245102904556,327.07968122405117,49.999999994297376,8.497475921202384e-11,85.82954630022195,23.428144480497647,12.843664678650981,0.7440249739915613,6.962153181739634,0.6653374989631375,1.000043257195367,27.939466682143888,19.551076972574847,-5.065769258100167,21.223139777341636,2.0896010980749036e-05,2.1497826184472015,15.244586129128058,22.335631441297906,-2.8178843794589823,26.526708906051123,8.597406830839287e-07,2.12444884366081,22.115095450362393,23.70847268144616,0.8098721304420514,21.943499143744795,0.011868701825347773,1.0000004472254662,23.945107770203244
222755,SLSN-I,0.10124095280965169,0.6668035613091947,711.6433879163371,5.078979970426797,0.13816325565525078,9.117549876143087,3.6516443516589154,3.922675765881366,59.01053516535896,49.97515675989985,0.5480438095934029,1.0000000000000002,5.961321756222865,6.396502730163878,55.65749736666543,49.99999821211969,0.28718632349749246,14.514657629335138,4.179448336023863,14.474435352789248,74.32555376350471,41.14938678174614,0.49062496414100526,18.07536407917938,5.746938258315402,8.874423383628224,56.297806046452784,49.9999986842886,2.287725800115813e-12,7.135686490976375,4.343484446136013,13.543729410554043,60.48208446561684,47.54951238025094,0.5298127922952599,1.0000000000000002,5.459497891089948
74537,SNIax,0.08824408054351807,22.59455178458895,503.75188448711134,14.060733054894445,0.002835283561070165,2.5834244448718207,3.280577402786437,21.74901475088496,729.9381424070494,1.0000000000000002,0.46704992421283115,2.044766434995679,11.01027317755393,15.806063784686915,26.617491436281526,3.7334673185165914,0.9789701463109579,10.051784391452676,2.1102857098276355,35.481075324778445,10.286878897264124,1.0002032400724958,0.014712950516804008,9.96351534448825,9.794052534258173,16.82371250477424,-19.738694251963555,12.974399751260579,2.3888066771263163e-05,1.004173233546426,41.40135186233282,99.79926999999999,7.566537027044004,24.850336742873644,0.861798469349458,1.0000000104002764,98.90369280612188
3373,SNIa-91bg,0.03284573554992676,7.329123842823844,3.3967037980601638,1.0000263657422737,0.9999999996076608,1.000000182237514,4.126799342753845,0.6293767711715742,648.330743587561,10.77913227295196,4.090869305662407e-06,10.14457431144374,3.794216292120847,13.957168163030458,405.9351310230401,1.0016913624415968,0.06852420787810744,9.4397844998179,6.763381400570091,18.093138773411965,387.4189664226016,18.275712952909164,5.284919089449718e-12,1.000000001408069,25.65475315213446,30.71022654202727,399.5092150851986,11.150205982407705,5.684212164589019e-23,1.0002618665524354,23.90716871752483,35.83026105097441,394.3996607052117,19.069491813489126,2.2156032597140263e-23,2.960719064601819,24.687739251255127
220724,SNIax,0.03327453136444092,28.32265999675297,105.16712867316716,49.99999999999954,1.448237512120666e-16,6.898381105345966,60.061768784100714,3.072438027334176,374.216013797337,26.843262457601234,0.07786637531711514,2.4065353125997633,2.3792062645505583,29.485920451089108,371.5807207231761,10.42036305422844,7.468152094807156e-18,2.818180566315996,24.327883166130228,29.03788667304673,375.2105934259687,14.153565936693067,8.165616696805752e-19,4.55868988838536,33.451415156186656,28.174750362388785,370.8527364260773,13.882003752047009,1.580047247055762e-09,1.3168351789254131,35.83403150669403,24.070268140661614,370.41571506306644,9.261429490402143,3.1446415149649055e-11,1.0000000000015175,51.78659570291903
289333,SNII,0.07119981447855632,29.447276747109317,410.4140588652376,13.397737061081646,6.017006261774946e-07,2.1465459593377862,7.222862988414334,30.92546358904761,478.11972199950026,25.657188248748053,0.8866774511578692,1.0000000000000002,49.94238715510639,26.62712766623394,487.0503360132638,9.920737114068334,0.5225856894734022,3.2595444772285167,90.83240162931303,18.519532858236893,486.7004703515534,49.999999999532164,0.8855387542791684,4.540270435995846,99.99999999663288,2.840764528134407,417.768083322595,1.0000017390289906,0.11021716826459997,31.356486053892038,99.99999981697172,14.941478296471955,483.7286073408001,21.712866865091538,4.82224448613004e-07,2.7499830631707147,4.127196273058494
86613,SNIax,0.09160792827606201,2.540738527599117,649.382122978318,28.50639418877085,7.276668152377113e-15,25.763737468444727,3.0329546784418273,1.8106477368167229,60.03040193190673,16.09482786055279,0.10720592788218643,1.0013766868938276,7.094139854969859,5.697785668097431,59.975078253233434,22.08688779052514,0.7878181904155949,1.000004518252896,99.95554939298779,22.217867348056917,75.96549701607324,10.456215979235992,0.8777237209503536,3.375321588038402,42.27571210240168,5.557721870344784,503.6841121547962,9.465279294130008,0.5874931540647055,1.0000000000000002,99.99999990708523,15.26654370713369,128.14133115912446,49.99525034393006,0.13191277929332695,31.839240665540057,99.99999996130768
146387,SNIbc,0.026482025782267254,5.511856400822981,319.0073679803463,49.9999984726489,0.3899748966955303,99.99999999999669,16.67549829904095,2.1902188918523486,471.7358936979233,12.913743178307062,6.4000531479758306e-06,2.7889029602464825,12.97195743720309,34.13998499999999,37.893475969416635,1.0000000000001916,0.39356761160869874,2.168870466226784,9.327122274409298,16.054009323580292,47.764307902543365,1.0000000000000588,0.21226892540461384,6.420318088591201,23.3494934185752,8.965629683709311,29.1593057723934,20.4582304634979,9.999005922334698e-17,1.0000000000002502,27.282767061392242,43.35693837098736,33.4828791534407,11.529988728402385,0.8157780411700296,1.0000000000000002,77.98950013629664
227152,AGN,0.026892423629760742,19.78928306207862,380.8733365775481,49.999875561257774,0.071648947467755,15.98659722895654,99.9999993808552,13.412370183807672,440.46193833017264,8.563107479756948,5.07423721044819e-08,5.135906317641549,99.99999999977386,14.097923866834005,453.57722394468874,1.0000000000048888,0.10526286759357349,6.793595428623975,99.99999999999999,35.90384637610735,595.5843080684203,1.0002995597763262,0.017780964374992575,48.84632704281925,99.99999999999999,9.249395903936469,434.2866068075423,46.23229614765379,1.3081150248248936e-14,1.0000000000000226,99.99999999999999,12.777630699917298,416.5541559211709,49.99999767239948,4.053719505186758e-18,1.00000000000527,99.99999999999999
286164,SNIa-91bg,0.11917499701182048,1.1092464711710444,87.50970917552146,47.13536992804933,2.2590727096558925e-28,1.0000322368143546,99.99950661628814,19.64808499998926,390.3978516075062,1.0000000000000735,0.5006536249976676,1.737555168453447,11.970931035091214,9.092467525180279,692.5672145709322,24.428757985379633,6.601913102990993e-08,19.979683325760178,2.994412051815888,24.077780350295562,40.59158238872717,9.798365737819775,0.6894429194135586,1.885042907306313,22.0137863598362,22.21000283214167,34.50629388913196,17.900394929357983,7.534731078470955e-18,2.9468124882842357,24.185084629472428,54.71978635282134,47.23581549719969,1.0000000003594727,1.0549370245204758e-13,8.646565340761839,12.00073179772138
